접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160329000310,Y,00104388,국도화학,365,"20,766,023,000","56,893,000",-,2015-12-31,2015,Q4
20160329000310,Y,00104388,국도화학,35,"1,432,373,000","40,925,000",-,2015-12-31,2015,Q4
20160329000310,Y,00104388,국도화학,9,"530,222,000","58,914,000",-,2015-12-31,2015,Q4
20160329000310,Y,00104388,국도화학,1,"24,683,000","24,683,000",-,2015-12-31,2015,Q4
20170329000302,Y,00104388,국도화학,387,"19,519,949,000","50,439,000",-,2016-12-31,2016,Q4
20170329000302,Y,00104388,국도화학,38,"1,371,250,000","36,086,000",-,2016-12-31,2016,Q4
20170329000302,Y,00104388,국도화학,10,"572,539,000","57,254,000",-,2016-12-31,2016,Q4
20170329000302,Y,00104388,국도화학,3,"96,268,000","32,089,000",-,2016-12-31,2016,Q4
20180330000113,Y,00104388,국도화학,424,"23,991,460,000","56,584,000",-,2017-12-31,2017,Q4
20180330000113,Y,00104388,국도화학,44,"1,728,756,000","39,290,000",-,2017-12-31,2017,Q4
20180330000113,Y,00104388,국도화학,11,"620,081,000","56,371,000",-,2017-12-31,2017,Q4
20180330000113,Y,00104388,국도화학,3,"147,159,000","49,053,000",-,2017-12-31,2017,Q4
20190329001968,Y,00104388,국도화학,453,"24,870,838,000","54,903,000",-,2018-12-31,2018,Q4
20190329001968,Y,00104388,국도화학,44,"1,914,874,000","43,520,000",-,2018-12-31,2018,Q4
20190329001968,Y,00104388,국도화학,14,"853,814,000","60,987,000",-,2018-12-31,2018,Q4
20190329001968,Y,00104388,국도화학,3,"150,937,000","50,312,000",-,2018-12-31,2018,Q4
20200330001259,Y,00104388,국도화학,481,"28,374,855,000","58,991,000",-,2019-12-31,2019,Q4
20200330001259,Y,00104388,국도화학,48,"2,159,428,000","44,988,000",-,2019-12-31,2019,Q4
20200330001259,Y,00104388,국도화학,12,"898,744,000","74,895,000",-,2019-12-31,2019,Q4
20200330001259,Y,00104388,국도화학,3,"166,952,000","55,651,000",-,2019-12-31,2019,Q4
20210312000286,Y,00104388,국도화학,471,"29,316,423,000","62,243,000",-,2020-12-31,2020,Q4
20210312000286,Y,00104388,국도화학,57,"2,466,913,000","43,279,000",-,2020-12-31,2020,Q4
20210312000286,Y,00104388,국도화학,12,"808,182,000","67,349,000",-,2020-12-31,2020,Q4
20210312000286,Y,00104388,국도화학,3,"163,075,000","54,358,000",-,2020-12-31,2020,Q4
20220310001195,Y,00104388,국도화학,500,"43,424,140,000","89,885,000",-,2021-12-31,2021,Q4
20220310001195,Y,00104388,국도화학,57,"3,610,519,000","65,492,000",-,2021-12-31,2021,Q4
20220310001195,Y,00104388,국도화학,11,"944,453,000","78,311,000",-,2021-12-31,2021,Q4
20220310001195,Y,00104388,국도화학,3,"158,043,000","48,219,000",-,2021-12-31,2021,Q4
20230302000553,Y,00104388,국도화학,688,"51,375,130,000","84,032,000",-,2022-12-31,2022,Q4
20230302000553,Y,00104388,국도화학,75,"4,424,196,000","64,445,000",-,2022-12-31,2022,Q4
20230302000553,Y,00104388,국도화학,10,"1,043,812,000","100,508,000",-,2022-12-31,2022,Q4
20230302000553,Y,00104388,국도화학,4,"269,968,000","77,337,000",-,2022-12-31,2022,Q4
20240307000864,Y,00104388,국도화학,705,"52,311,745,000","74,588,000",-,2023-12-31,2023,Q4
20240307000864,Y,00104388,국도화학,92,"4,868,141,000","58,114,000",-,2023-12-31,2023,Q4
20240307000864,Y,00104388,국도화학,12,"1,173,200,000","102,441,000",-,2023-12-31,2023,Q4
20240307000864,Y,00104388,국도화학,2,"166,748,000","62,671,000",-,2023-12-31,2023,Q4
20250321001221,Y,00104388,국도화학,782,"53,202,104,000","73,865,000",-,2024-12-31,2024,Q4
20250321001221,Y,00104388,국도화학,98,"5,225,842,000","58,088,000",-,2024-12-31,2024,Q4
20250321001221,Y,00104388,국도화학,3,"229,674,000","44,465,000",-,2024-12-31,2024,Q4
20250321001221,Y,00104388,국도화학,-,-,-,-,2024-12-31,2024,Q4
