,name,sector,year,quarter,매출액변화율,자산총계변화율,이익잉여금변화율,비유동자산변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,주주 수변화율,1인평균급여변화율,Label,Code
1,Korea_Shell_Petroleum,Energy_&_Utilities,2024,Q2,-0.09248229452932444,0.12700641756786102,-0.1149495836272858,-0.007238056854931951,-0.045009840675567014,0.0728318857182299,0.0,0.0,0.1363009326252207,0.027588777264754838,0.1639060174810308,002960
1,S-Oil,Energy_&_Utilities,2024,Q2,-0.025754941743406423,0.016565847209970008,0.0031327482345312463,-0.039066440064674746,0.6474951654123566,0.08661923982878525,0.03791792953644024,0.010969111932661257,0.0029766807763558223,-5.790483750933717e-05,-0.17613257980325037,010950
1,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2024,Q2,0.11281261730665848,0.0031985493182504765,0.24518543482421762,-0.008749524353621974,1.0735062323033728,0.1129592444296594,0.4700133199862008,0.5105532855954917,0.00435484523533558,0.00828650366311523,-0.12729508985956572,015760
1,Korea_Electric_Terminal,Energy_&_Utilities,2024,Q2,-0.15326400779965832,-0.014601813129621277,-0.03852344495032356,0.015951752605118164,-0.5393931977313924,-0.2273777090651888,0.012205522951337477,1.3284126238564942,-0.005316536450734821,-0.03392656902207891,0.08060354505184875,025540
1,Korea_Gas_Corporation,Energy_&_Utilities,2024,Q2,0.4258498076656534,0.04231877493703318,-0.044384325070935704,0.008960224974243092,0.48144752257230217,0.035982614821450855,0.5405745062836624,1.8680430879712748,0.1132313854752407,0.13797041753366657,0.9022771026538032,036460
1,KEPCO_KPS,Energy_&_Utilities,2024,Q2,-0.2771948895957279,0.03474012368098256,-0.02790304040338265,0.008777307876037144,-0.4698592630331633,-0.000988281889000929,0.012421779334324423,1.2228594986330301,0.013203574378764293,-8.408778615720536e-05,0.04173686145272031,051600
1,SK_Innovation,Energy_&_Utilities,2024,Q2,0.514840111035025,0.005367439761889581,0.0031516965115366835,-0.0005362078319759433,0.9494615861003429,-0.22130512416947312,-464.5873492159804,-37.25710705212834,-0.009626472657047858,-0.00747999665564314,-0.018560234860738243,096770
