,0
Relative Return,0.20677949499009035
특정 증권 등 소유 수변화율,0.1394441320849578
특정 증권 등 소유 증감 수변화율,0.09704404896868973
주주 수변화율,0.0765629623288298
1인평균급여변화율,0.07330316161758892
