,name,sector,year,quarter,매출액변화율,자산총계변화율,이익잉여금변화율,비유동자산변화율,영업이익변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,주주 수변화율,1인평균급여변화율,Label,Code
20,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q3,0.04834237975782807,-0.0017726591096216548,-0.06504781472711563,-0.05436104679562925,0.1604021734500345,0.045456060755720076,0.0,0.0,-0.006716807007524084,-0.023791791606804003,0.018609049649904254,002960
20,S-Oil,Energy_&_Utilities,2019,Q3,0.0036161559241302266,0.013392403974065603,-0.008238140472229372,-0.0031570506105207397,3.550898468131164,-0.06569695648565924,0.014736454532955467,0.014894347679404674,0.011048339384753025,0.012256618821361531,0.2035293398661424,010950
20,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q3,-0.2137079634292378,0.006130047003405248,0.0007755803989889509,0.004258078938752741,-1.589779914768462,-0.13790790983251522,0.019678622043631022,0.0265869447319782,0.005757271336290559,0.0017928720180532265,0.03332181162595216,015760
20,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q3,0.020866594102559866,0.02652720755761706,-0.0027394171662156186,-0.03526333959242334,0.5647297949165593,0.10294176337009917,0.09959955185357161,-0.06686280253807442,0.06210167765844676,0.008285533886240093,-0.28987234821011343,025540
20,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q3,0.08629889389593237,-0.02480714944103246,0.07433913497733058,-0.028593474725793433,2.138109274699902,-0.0661911966863968,-0.20269732773178428,-0.20029824115107586,-0.026822247035665825,-0.015638176255164282,-0.03889515901461724,036460
20,KEPCO_KPS,Energy_&_Utilities,2019,Q3,0.09704635407006257,-0.050419862787769,-0.0444223245461004,-0.006516983417321098,0.05502463106363631,-0.09745086370471158,-0.05672193732403863,-0.04938854579458862,-0.06931205341368418,-0.03472618873229094,0.12543692744064866,051600
20,SK_Innovation,Energy_&_Utilities,2019,Q3,-0.16322708120909502,0.013008689738365442,0.023287182782046223,0.016653068980853947,0.563383535692056,-0.11584541817481601,0.016433429500442465,0.016311835763623828,0.016311989973118446,0.015740543685375807,0.05587271031772795,096770
