,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,실업률 변화율,1인평균급여 변화율,소비자물가지수 변화율,기말 소유주식 수 변화율,자기주식수 변화율,Label,Code
34,CJ대한통운,2016,Q2,산업재,0.01766947210532885,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.10884308667554576,000120
34,두산,2016,Q2,산업재,0.1182472760576911,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,0.010615777412827014,000150
34,SK하이닉스,2016,Q2,정보기술,0.24876142612831736,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,0.159503652536732,000660
34,LG상사,2016,Q2,산업재,-0.09240016577767951,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.10499041889703539,001120
34,대한항공,2016,Q2,산업재,-0.038559668537284805,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.028690139370241032,003490
34,LG,2016,Q2,정보기술,-0.09291841151364286,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.06569475201101335,003550
34,S&T중공업,2016,Q2,산업재,-0.11468788997026425,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.07835715774132139,003570
34,한솔테크닉스,2016,Q2,정보기술,-0.20771220901654622,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.20891271278621495,004710
34,삼성전자,2016,Q2,정보기술,0.16571017441977415,0.008471446426482121,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.008471446426482121,0.053607573533440186,005930
34,LS,2016,Q2,산업재,0.0594178923702119,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,0.13213228635192797,006260
34,삼성SDI,2016,Q2,정보기술,0.060029098997607486,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.20506661229947815,006400
34,대덕전자,2016,Q2,정보기술,0.013435611939242587,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.00692040981007714,008060
34,삼성전기,2016,Q2,정보기술,0.10466947210532883,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.18528067433332976,009150
34,LS산전,2016,Q2,산업재,-0.15865008329183045,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.0692098982491852,010120
34,LG이노텍,2016,Q2,정보기술,0.12340516692821714,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.10697649706752957,011070
34,현대상선,2016,Q2,산업재,-0.4646852423165565,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,0.23826805472105386,011200
34,삼성에스디에스,2016,Q2,정보기술,-0.07856648295085093,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.16251481540448273,018260
34,일진머티리얼즈,2016,Q2,정보기술,0.07825357356313102,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.278990304761328,020150
34,한국단자,2016,Q2,산업재,-0.11560638996363667,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.008471446426484341,-0.1124331605324087,025540
34,신도리코,2016,Q2,정보기술,0.03321001264586938,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,0.052313075151563165,029530
34,LG디스플레이,2016,Q2,정보기술,0.1781595304821888,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.11853559606636194,034220
34,SK,2016,Q2,정보기술,-0.047060257624400886,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,0.019303366413699084,034730
34,한미반도체,2016,Q2,정보기술,-0.1682479590873317,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.057284077974767214,042700
34,대우인터내셔널,2016,Q2,산업재,-0.12234048035172608,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.008471446426388418,0.08085533832688312,047050
34,한국항공우주,2016,Q2,산업재,0.18112626222878564,0.008471446426483897,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.12054811873481577,047810
34,한전KPS,2016,Q2,산업재,-0.1052709072984652,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.198087937934127,051600
34,LG전자,2016,Q2,정보기술,-0.09335283272738491,0.0,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.0,-0.11748908641648959,066570
34,현대글로비스,2016,Q2,산업재,-0.15896171828104827,0.0,-0.044642857142857095,0.008471446426471463,-0.027027232119385514,0.0,0.0,-0.045976701927484785,086280
