,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,실업률 변화율,1인평균급여 변화율,소비자물가지수 변화율,기말 소유주식 수 변화율,자기주식수 변화율,Label,Code
24,CJ대한통운,2018,Q4,산업재,0.07043111948977278,0.41004630392539165,-0.08800000000000008,-0.015511420663645525,0.1528942253920036,0.0,-0.10198863389958246,-0.057470813195633685,000120
24,두산,2018,Q4,산업재,-0.30989866906136915,0.0,-0.08800000000000008,-0.023111111111111082,0.1528942253920036,-0.03851594869997299,-0.194346406366797,0.13127068222442065,000150
24,SK하이닉스,2018,Q4,정보기술,0.013620315698057415,-0.07867496153151987,-0.08800000000000008,0.25623723751181005,0.1528942253920036,0.5,0.9999740915803546,0.022116044834338114,000660
24,LG상사,2018,Q4,산업재,-0.02870096063856419,0.009606141856073336,-0.08800000000000008,0.14537444933920707,0.1528942253920036,6.6729107443601325,0.0,0.181306290981106,001120
24,대한항공,2018,Q4,산업재,0.05916233969037817,0.021556651258938242,-0.08800000000000008,0.12910279617064746,0.1528942253920036,0.0625,0.19047619047619047,0.07134702827584788,003490
24,LG,2018,Q4,정보기술,0.11076262153853225,0.05112428023776583,-0.08800000000000008,0.6001254089422028,0.1528942253920036,0.05665715801736382,0.0,-0.03998054592638056,003550
24,S&T중공업,2018,Q4,산업재,0.10331555535117505,-0.2745539164609011,-0.08800000000000008,-0.04867999389592548,0.1528942253920036,0.09661911285602987,0.5927858602684781,0.09586689637157052,003570
24,한솔테크닉스,2018,Q4,정보기술,-0.015083028676038336,-0.9988855486944934,-0.08800000000000008,0.05332372545487307,0.1528942253920036,0.0,0.0,-0.10454769372988504,004710
24,삼성전자,2018,Q4,정보기술,-0.022224584059598457,-0.008256943140154682,-0.08800000000000008,0.027906976744185963,0.1528942253920036,36.316898399674564,0.0,-0.02107237114168848,005930
24,LS,2018,Q4,산업재,-0.060650721129957924,-0.034573238215187985,-0.08800000000000008,0.26094570928196137,0.1528942253920036,-0.005650762959880762,0.0,-0.1222036117494694,006260
24,삼성SDI,2018,Q4,정보기술,-0.041232484812600945,-0.01888400102683363,-0.08800000000000008,-0.03378378378378377,0.1528942253920036,0.0033385760976478718,0.0,0.035160041458900955,006400
24,대덕전자,2018,Q4,정보기술,0.07095004237252954,0.8311093299943857,-0.08800000000000008,0.10810810810810811,0.1528942253920036,0.031093578982616332,0.09945776076123236,0.09486984104543747,008060
24,삼성전기,2018,Q4,정보기술,-0.0925596562907381,0.0005969411763750987,-0.08800000000000008,0.09090909090909083,0.1528942253920036,-0.002670181633573132,0.0,-0.03290288743577899,009150
24,LS산전,2018,Q4,산업재,-0.020304365285447098,-0.05413481121246155,-0.08800000000000008,0.04619565217391286,0.1528942253920036,6.908470018274215e-08,1.4815429381087597e-06,-0.01623538930656971,010120
24,LG이노텍,2018,Q4,정보기술,0.12074609283818175,-0.07570934018454034,-0.08800000000000008,0.07220216606498187,0.1528942253920036,-0.6666152182433485,0.0,-0.036996867470063546,011070
24,현대상선,2018,Q4,산업재,-0.11673145047657724,0.45211208541208037,-0.08800000000000008,-0.02980536601199857,0.1528942253920036,0.0,0.0,0.025780716531796696,011200
24,삼성에스디에스,2018,Q4,정보기술,0.24125099060953142,0.017699892936211103,-0.08800000000000008,-0.06606672519754164,0.1528942253920036,-0.09967364704126547,0.0,-0.09472040782301007,018260
24,일진머티리얼즈,2018,Q4,정보기술,-0.2608954266112403,-0.34395166726416226,-0.08800000000000008,-0.09090909090909094,0.1528942253920036,-0.05185022265052319,0.0,-0.07611249262822245,020150
24,한국단자,2018,Q4,산업재,0.6870521827515407,0.07464472872552008,-0.08800000000000008,-0.11433326493855867,0.1528942253920036,0.005053356786866026,-0.008256951594686535,-0.0544419065567798,025540
24,신도리코,2018,Q4,정보기술,0.01480141337080514,-0.011742168610435422,-0.08800000000000008,0.10473423044141272,0.1528942253920036,0.0,0.0,0.09859518580070091,029530
24,LG디스플레이,2018,Q4,정보기술,0.051815114210444616,-0.09236319897706857,-0.08800000000000008,0.2142857142857142,0.1528942253920036,-0.3999124283583071,0.0,-0.06921067875846332,034220
24,SK,2018,Q4,정보기술,-0.02744038902663689,0.0015825996743512594,-0.08800000000000008,0.1729323308270676,0.1528942253920036,-0.8215536707880391,3.43931868984626e-07,-0.03859359535774201,034730
24,한미반도체,2018,Q4,정보기술,-0.10086187709617259,-0.02064683237683318,-0.08800000000000008,0.061976266801642144,0.1528942253920036,-0.09380168402700684,-0.3636353051803993,0.020535195476559645,042700
24,대우인터내셔널,2018,Q4,산업재,-0.10590625140546793,-0.08333696015098135,-0.08800000000000008,0.09701492537313428,0.1528942253920036,-0.24983142390207036,0.0,0.004617301078611118,047050
24,한국항공우주,2018,Q4,산업재,0.0739380664375445,0.14732431813715907,-0.08800000000000008,0.05128205128205132,0.1528942253920036,0.0,0.0,-0.09533826011996684,047810
24,한전KPS,2018,Q4,산업재,0.219485130318002,0.03888844823803028,-0.08800000000000008,-0.027847177157689806,0.1528942253920036,0.0,0.0,0.015199673169765011,051600
24,LG전자,2018,Q4,정보기술,0.053427617929294735,-0.023867758097444902,-0.08800000000000008,0.050000000000000044,0.1528942253920036,-0.16653843097779386,2.604634686820262e-06,-0.017636574388479785,066570
24,현대글로비스,2018,Q4,산업재,0.045244140944131386,0.0,-0.08800000000000008,-0.00825695159466766,0.1528942253920036,-0.12505449695932913,0.0,0.22141385748532166,086280
