,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,실업률 변화율,1인평균급여 변화율,소비자물가지수 변화율,기말 소유주식 수 변화율,자기주식수 변화율,Label,Code
27,CJ대한통운,2018,Q1,산업재,0.2566929321227336,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.08753989778786372,000120
27,두산,2018,Q1,산업재,0.11144460111392289,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.031583011954693416,000150
27,SK하이닉스,2018,Q1,정보기술,0.038442663684447834,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.03550835541951301,000660
27,LG상사,2018,Q1,산업재,0.11946540445227934,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.1822205925842355,001120
27,대한항공,2018,Q1,산업재,0.035916696981945904,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.10501069971367774,003490
27,LG,2018,Q1,정보기술,-0.07444355270467415,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.00598980207591944,003550
27,S&T중공업,2018,Q1,산업재,-0.15424360008349078,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.011079778303015292,003570
27,한솔테크닉스,2018,Q1,정보기술,0.010298365668419143,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.13571566747667213,004710
27,삼성전자,2018,Q1,정보기술,0.015604005577386153,0.0242978587907281,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.01484218290028759,005930
27,LS,2018,Q1,산업재,0.1264004085713014,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.1178274543580107,006260
27,삼성SDI,2018,Q1,정보기술,0.023440581259759306,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.16815212523828227,006400
27,대덕전자,2018,Q1,정보기술,0.021896118622128993,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.05515263194773247,008060
27,삼성전기,2018,Q1,정보기술,0.17798914920829823,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.1865616877829872,009150
27,LS산전,2018,Q1,산업재,0.29306773954529763,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.05297483287324756,010120
27,LG이노텍,2018,Q1,정보기술,0.044742327572851,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.19759594338246023,011070
27,현대상선,2018,Q1,산업재,0.40572645455697803,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.16784359577912367,011200
27,삼성에스디에스,2018,Q1,정보기술,-0.14997843629684904,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.11722591658386199,018260
27,일진머티리얼즈,2018,Q1,정보기술,-0.08392733455899663,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.514239452711559,020150
27,한국단자,2018,Q1,산업재,-0.06267468360465307,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.024297858795356175,-0.002398730100561658,025540
27,신도리코,2018,Q1,정보기술,-0.09892080504600474,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.06183237339879774,029530
27,LG디스플레이,2018,Q1,정보기술,-0.11238137805149839,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.0067287264125395485,034220
27,SK,2018,Q1,정보기술,0.025578234176675697,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.06225254146602463,034730
27,한미반도체,2018,Q1,정보기술,-0.07792508441272449,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,0.008487575040580356,042700
27,대우인터내셔널,2018,Q1,산업재,0.08587388027143088,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.23668002238205516,047050
27,한국항공우주,2018,Q1,산업재,-0.14556752890467015,0.024297858795284455,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.04013272579782187,047810
27,한전KPS,2018,Q1,산업재,-0.039812006981483544,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.10144173065521384,051600
27,LG전자,2018,Q1,정보기술,-0.12048133765081422,0.0,0.01834862385321112,0.0,-0.2528409114579355,0.0,0.0,-0.12646469388621,066570
27,현대글로비스,2018,Q1,산업재,0.03981676321894266,0.0,0.01834862385321112,0.024297858795321536,-0.2528409114579355,0.0,0.0,-0.1399970633697557,086280
