,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,실업률 변화율,1인평균급여 변화율,소비자물가지수 변화율,기말 소유주식 수 변화율,자기주식수 변화율,Label,Code
21,CJ대한통운,2019,Q3,산업재,0.013238908120392273,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.012301943884613586,000120
21,두산,2019,Q3,산업재,-0.1135768162663077,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.2979587451550505,000150
21,SK하이닉스,2019,Q3,정보기술,-0.01912626738862036,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.17186527887685207,000660
21,LG상사,2019,Q3,산업재,-0.14225060387512825,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.2911200836905169,001120
21,대한항공,2019,Q3,산업재,0.025140861976313933,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.1087596196296142,003490
21,LG,2019,Q3,정보기술,-0.059076556994462875,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.026056770304569987,003550
21,S&T중공업,2019,Q3,산업재,-0.12905589489096198,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.037368526319802337,003570
21,한솔테크닉스,2019,Q3,정보기술,-0.03381547227701083,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.16385875546968584,004710
21,삼성전자,2019,Q3,정보기술,0.0964626239919313,-0.013886289042178035,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.10129919395021802,005930
21,LS,2019,Q3,산업재,0.06602178898043175,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.2392233589271565,006260
21,삼성SDI,2019,Q3,정보기술,-0.15386900337354675,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.22598516810216482,006400
21,대덕전자,2019,Q3,정보기술,-0.026854043612573375,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.18100158147013987,008060
21,삼성전기,2019,Q3,정보기술,0.1282414232109355,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.07248153761811083,009150
21,LS산전,2019,Q3,산업재,0.030747183579599116,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.18167880305954145,010120
21,LG이노텍,2019,Q3,정보기술,-0.0026629546692488043,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.08242806168228194,011070
21,현대상선,2019,Q3,산업재,-0.04180474946374182,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.03853545725645083,011200
21,삼성에스디에스,2019,Q3,정보기술,-0.12666487098991314,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.08633409967080893,018260
21,일진머티리얼즈,2019,Q3,정보기술,-0.07650721191190342,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.04097030756640763,020150
21,한국단자,2019,Q3,산업재,-0.3661595562443917,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,-0.013886289168767885,-0.28201623370976314,025540
21,신도리코,2019,Q3,정보기술,-0.11749472031828928,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.28160462578843937,029530
21,LG디스플레이,2019,Q3,정보기술,0.01689263455515619,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.04806081581326507,034220
21,SK,2019,Q3,정보기술,0.24928080050031282,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.21643341839361938,034730
21,한미반도체,2019,Q3,정보기술,-0.06121368468929442,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.24713102901755674,042700
21,대우인터내셔널,2019,Q3,산업재,-0.0314484796623951,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.2579080727714995,047050
21,한국항공우주,2019,Q3,산업재,-0.11891766769815537,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.27274543248236127,047810
21,한전KPS,2019,Q3,산업재,-0.03653392241118429,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,0.08113376551161337,051600
21,LG전자,2019,Q3,정보기술,0.037752934426992193,0.0,-0.05084745762711873,0.0,-0.9303677156060576,0.0,0.0,-0.1049964682469918,066570
21,현대글로비스,2019,Q3,산업재,-0.11566459207068017,0.0,-0.05084745762711873,-0.013886289168748345,-0.9303677156060576,0.0,0.0,-0.24324388512739695,086280
