,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,실업률 변화율,1인평균급여 변화율,소비자물가지수 변화율,기말 소유주식 수 변화율,자기주식수 변화율,Label,Code
28,CJ대한통운,2017,Q4,산업재,-0.041479917630222414,-0.08563769012400402,-0.0267857142857143,0.07451223896205761,-0.3500195788744318,0.0,-6.553245408102981e-06,0.2566929321227336,000120
28,두산,2017,Q4,산업재,-0.12720228105803708,-0.027868032113965047,-0.0267857142857143,0.023140662894098663,-0.3500195788744318,0.0,-0.1698266193058957,0.11144460111392289,000150
28,SK하이닉스,2017,Q4,정보기술,0.03934534420141787,-0.0037806748874438245,-0.0267857142857143,-0.11996631244669265,-0.3500195788744318,-0.00017038541374947425,0.0,0.038442663684447834,000660
28,LG상사,2017,Q4,산업재,-0.011568343910626756,0.06450744740088243,-0.0267857142857143,0.22482014388489202,-0.3500195788744318,-0.08929632512659225,0.0,0.11946540445227934,001120
28,대한항공,2017,Q4,산업재,0.12563477305901172,0.30757908047268034,-0.0267857142857143,0.06821439007188745,-0.3500195788744318,0.17647430073745607,-0.125,0.035916696981945904,003490
28,LG,2017,Q4,정보기술,0.07277934922619968,0.041692593851780924,-0.0267857142857143,0.10346321388173574,-0.3500195788744318,-0.030634591012479784,0.0,-0.07444355270467415,003550
28,S&T중공업,2017,Q4,산업재,-0.013550251049301458,-0.23150858954384546,-0.0267857142857143,0.2010777257786629,-0.3500195788744318,0.0,0.8575352020973284,-0.15424360008349078,003570
28,한솔테크닉스,2017,Q4,정보기술,-0.2565304325228945,1010.0753649784957,-0.0267857142857143,0.08455840995612807,-0.3500195788744318,0.0,0.0,0.010298365668419143,004710
28,삼성전자,2017,Q4,정보기술,-0.06716811652335422,-0.08093468977410423,-0.0267857142857143,0.09137055837563457,-0.3500195788744318,0.0760027474100331,-0.4752676853305955,0.015604005577386153,005930
28,LS,2017,Q4,산업재,0.07619834967488062,0.06888918711880421,-0.0267857142857143,0.06928838951310867,-0.3500195788744318,0.02499999999999991,0.0,0.1264004085713014,006260
28,삼성SDI,2017,Q4,정보기술,-0.041095324840439824,-0.024897276359616805,-0.0267857142857143,-0.04516129032258065,-0.3500195788744318,-0.3301123605139865,0.31562136636351834,0.023440581259759306,006400
28,대덕전자,2017,Q4,정보기술,-0.14864362705953385,-0.0821418309465437,-0.0267857142857143,0.05714285714285716,-0.3500195788744318,-0.11621459545240553,0.0,0.021896118622128993,008060
28,삼성전기,2017,Q4,정보기술,0.1190642197034259,0.021041351716037715,-0.0267857142857143,0.059259259259259345,-0.3500195788744318,0.009710876686329417,0.0,0.17798914920829823,009150
28,LS산전,2017,Q4,산업재,0.08046051358554096,0.027441212258124237,-0.0267857142857143,0.060518731988472574,-0.3500195788744318,8.981019099518761e-07,0.0,0.29306773954529763,010120
28,LG이노텍,2017,Q4,정보기술,-0.15998696957380687,0.04849796712687793,-0.0267857142857143,-0.012477718360071277,-0.3500195788744318,0.9997514210687837,0.0,0.044742327572851,011070
28,현대상선,2017,Q4,산업재,-0.2182255333682668,0.17980399291717708,-0.0267857142857143,-0.006749030745477724,-0.3500195788744318,32.600789736837335,0.0,0.40572645455697803,011200
28,삼성에스디에스,2017,Q4,정보기술,0.3633987004836898,-0.003221811170486699,-0.0267857142857143,0.20558540954241966,-0.3500195788744318,0.11161266045574503,0.0,-0.14997843629684904,018260
28,일진머티리얼즈,2017,Q4,정보기술,0.03964166923822829,0.2982701466089497,-0.0267857142857143,0.1578947368421053,-0.3500195788744318,0.04501792731147325,0.0,-0.08392733455899663,020150
28,한국단자,2017,Q4,산업재,-0.19060520775301398,-0.04395783675060638,-0.0267857142857143,0.03796869268904479,-0.3500195788744318,0.0068332423218264715,-0.08093468978740603,-0.06267468360465307,025540
28,신도리코,2017,Q4,정보기술,0.1118675755158587,-0.019739182951669876,-0.0267857142857143,0.002792394898345485,-0.3500195788744318,0.0,0.0,-0.09892080504600474,029530
28,LG디스플레이,2017,Q4,정보기술,-0.06413068386881884,0.026998523592040247,-0.0267857142857143,0.016129032258064502,-0.3500195788744318,7.254672105405646e-05,0.0,-0.11238137805149839,034220
28,SK,2017,Q4,정보기술,0.11697012905511839,-0.018471968254272997,-0.0267857142857143,0.007575757575757569,-0.3500195788744318,-0.00032803077498333444,3.4393198733440045e-07,0.025578234176675697,034730
28,한미반도체,2017,Q4,정보기술,0.18465200066861137,1.17998869155358,-0.0267857142857143,0.04670465516023459,-0.3500195788744318,1.5244143208710574,1.8531449307091727,-0.07792508441272449,042700
28,대우인터내셔널,2017,Q4,산업재,0.23012701963408144,0.19125527734277603,-0.0267857142857143,-0.11842105263157898,-0.3500195788744318,-0.6212977139418141,-0.9997082941566215,0.08587388027143088,047050
28,한국항공우주,2017,Q4,산업재,0.05683325993621334,-0.08093468978719709,-0.0267857142857143,-0.0072727272727273196,-0.3500195788744318,0.3888549547574984,0.0,-0.14556752890467015,047810
28,한전KPS,2017,Q4,산업재,0.21906294070207016,0.15727887307750055,-0.0267857142857143,0.01992190085379586,-0.3500195788744318,0.0,0.0,-0.039812006981483544,051600
28,LG전자,2017,Q4,정보기술,0.24361105569604505,0.00664623911361284,-0.0267857142857143,0.06060606060606055,-0.3500195788744318,4.2882159481116844e-05,1.3023190394978457e-06,-0.12048133765081422,066570
28,현대글로비스,2017,Q4,산업재,0.10117766068052905,0.009314893903744181,-0.0267857142857143,-0.08093468978730178,-0.3500195788744318,-0.2856549643697467,0.0,0.03981676321894266,086280
