Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2021,Q1,20210517,BS,유동자산,2021.03.31 현재,"311,163,095,040"
2021,Q1,20210517,BS,비유동자산,2021.03.31 현재,"2,741,573,312,723"
2021,Q1,20210517,BS,자산총계,2021.03.31 현재,"3,052,736,407,763"
2021,Q1,20210517,BS,유동부채,2021.03.31 현재,"457,679,457,338"
2021,Q1,20210517,BS,비유동부채,2021.03.31 현재,"589,400,222,219"
2021,Q1,20210517,BS,부채총계,2021.03.31 현재,"1,047,079,679,557"
2021,Q1,20210517,BS,자본금,2021.03.31 현재,"189,341,490,000"
2021,Q1,20210517,BS,이익잉여금,2021.03.31 현재,"1,714,348,757,160"
2021,Q1,20210517,BS,자본총계,2021.03.31 현재,"2,005,656,728,206"
2021,Q1,20210517,IS,매출액,2021.01.01 ~ 2021.03.31,132698335943
2021,Q1,20210517,IS,영업이익,2021.01.01 ~ 2021.03.31,363505220
2021,Q1,20210517,IS,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,64669386781
2021,Q1,20210517,IS,당기순이익,2021.01.01 ~ 2021.03.31,51693355672
2021,Q1,20210517,IS,당기순이익(손실),2021.01.01 ~ 2021.03.31,51693355672
2021,Q2,20210817,BS,유동자산,2021.06.30 현재,"222,735,143,649"
2021,Q2,20210817,BS,비유동자산,2021.06.30 현재,"2,771,531,421,275"
2021,Q2,20210817,BS,자산총계,2021.06.30 현재,"2,994,266,564,924"
2021,Q2,20210817,BS,유동부채,2021.06.30 현재,"555,226,622,424"
2021,Q2,20210817,BS,비유동부채,2021.06.30 현재,"453,569,314,873"
2021,Q2,20210817,BS,부채총계,2021.06.30 현재,"1,008,795,937,297"
2021,Q2,20210817,BS,자본금,2021.06.30 현재,"189,341,490,000"
2021,Q2,20210817,BS,이익잉여금,2021.06.30 현재,"1,693,650,237,682"
2021,Q2,20210817,BS,자본총계,2021.06.30 현재,"1,985,470,627,627"
2021,Q2,20210817,IS,매출액,2021.01.01 ~ 2021.06.30,127362412135
2021,Q2,20210817,IS,영업이익,2021.01.01 ~ 2021.06.30,436540365
2021,Q2,20210817,IS,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,-14310627263
2021,Q2,20210817,IS,당기순이익,2021.01.01 ~ 2021.06.30,-20496955351
2021,Q2,20210817,IS,당기순이익(손실),2021.01.01 ~ 2021.06.30,-20496955351
2021,Q3,20211115,BS,유동자산,2021.09.30 현재,"239,924,047,090"
2021,Q3,20211115,BS,비유동자산,2021.09.30 현재,"2,854,267,761,777"
2021,Q3,20211115,BS,자산총계,2021.09.30 현재,"3,094,191,808,867"
2021,Q3,20211115,BS,유동부채,2021.09.30 현재,"519,531,714,540"
2021,Q3,20211115,BS,비유동부채,2021.09.30 현재,"534,855,052,743"
2021,Q3,20211115,BS,부채총계,2021.09.30 현재,"1,054,386,767,283"
2021,Q3,20211115,BS,자본금,2021.09.30 현재,"189,341,490,000"
2021,Q3,20211115,BS,이익잉여금,2021.09.30 현재,"1,747,461,333,802"
2021,Q3,20211115,BS,자본총계,2021.09.30 현재,"2,039,805,041,584"
2021,Q3,20211115,IS,매출액,2021.01.01 ~ 2021.09.30,128395564679
2021,Q3,20211115,IS,영업이익,2021.01.01 ~ 2021.09.30,-901839209
2021,Q3,20211115,IS,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,59776166523
2021,Q3,20211115,IS,당기순이익,2021.01.01 ~ 2021.09.30,53950643023
2021,Q3,20211115,IS,당기순이익(손실),2021.01.01 ~ 2021.09.30,53950643023
2021,Q4,20220316,BS,유동자산,2021.12.31 현재,"245,261,015,015"
2021,Q4,20220316,BS,비유동자산,2021.12.31 현재,"2,972,484,306,837"
2021,Q4,20220316,BS,자산총계,2021.12.31 현재,"3,217,745,321,852"
2021,Q4,20220316,BS,유동부채,2021.12.31 현재,"572,791,325,291"
2021,Q4,20220316,BS,비유동부채,2021.12.31 현재,"688,117,877,234"
2021,Q4,20220316,BS,부채총계,2021.12.31 현재,"1,260,909,202,525"
2021,Q4,20220316,BS,자본금,2021.12.31 현재,"189,341,490,000"
2021,Q4,20220316,BS,이익잉여금,2021.12.31 현재,"1,679,979,646,201"
2021,Q4,20220316,BS,자본총계,2021.12.31 현재,"1,956,836,119,327"
2021,Q4,20220316,IS,매출액,2021.01.01 ~ 2021.12.31,164151066725
2021,Q4,20220316,IS,영업이익,2021.01.01 ~ 2021.12.31,13685646991
2021,Q4,20220316,IS,법인세차감전 순이익,2021.01.01 ~ 2021.12.31,-83328800358
2021,Q4,20220316,IS,당기순이익,2021.01.01 ~ 2021.12.31,-68379855526
2021,Q4,20220316,IS,당기순이익(손실),2021.01.01 ~ 2021.12.31,-68379855526
