접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230927000792,2023-09-27,00181712,SK,최재원,비등기임원,"수석부회장
(비상근)",-,"267,815","-28,872",0.36,-0.04,2023,Q3
20240105000352,2024-01-05,00181712,SK,장용호,비등기임원,사장,-,"5,144","5,144",0.01,0.01,2024,Q1
20240105000404,2024-01-05,00181712,SK,김정태,비등기임원,담당,-,146,146,0.00,0.00,2024,Q1
20240105000361,2024-01-05,00181712,SK,조현철,비등기임원,담당,-,145,54,0.00,0.00,2024,Q1
20240105000392,2024-01-05,00181712,SK,이재용,비등기임원,담당,-,107,107,0.00,0.00,2024,Q1
20240105000381,2024-01-05,00181712,SK,송수연,비등기임원,담당,-,325,325,0.00,0.00,2024,Q1
20240105000368,2024-01-05,00181712,SK,박정호,비등기임원,부회장,-,280,280,0.00,0.00,2024,Q1
20240105000365,2024-01-05,00181712,SK,백석흠,비등기임원,그룹장,-,"1,075","1,075",0.00,0.00,2024,Q1
20240105000358,2024-01-05,00181712,SK,황민정,비등기임원,그룹장,-,"1,508","1,508",0.00,0.00,2024,Q1
20240105000398,2024-01-05,00181712,SK,이영석,비등기임원,담당,-,50,50,0.00,0.00,2024,Q1
20240202000394,2024-02-02,00181712,SK,박재범,비등기임원,임원,-,100,100,0.00,0.00,2024,Q1
20240202000411,2024-02-02,00181712,SK,남정현,비등기임원,임원,-,600,100,0.00,0.00,2024,Q1
20240202000417,2024-02-02,00181712,SK,서영훈,비등기임원,임원,-,300,100,0.00,0.00,2024,Q1
20240202000383,2024-02-02,00181712,SK,김봉균,비등기임원,임원,-,300,100,0.00,0.00,2024,Q1
20240202000380,2024-02-02,00181712,SK,임주환,비등기임원,임원,-,100,100,0.00,0.00,2024,Q1
20240202000376,2024-02-02,00181712,SK,권병돈,비등기임원,임원,-,100,100,0.00,0.00,2024,Q1
20240202000371,2024-02-02,00181712,SK,김연태,비등기임원,임원,-,400,200,0.00,0.00,2024,Q1
20240202000362,2024-02-02,00181712,SK,김무환,비등기임원,임원,-,700,200,0.00,0.00,2024,Q1
20240202000352,2024-02-02,00181712,SK,이성형,등기임원,사장,-,"2,164",664,0.00,0.00,2024,Q1
20240202000345,2024-02-02,00181712,SK,장용호,비등기임원,사장,-,"6,992","1,848",0.01,0.00,2024,Q1
20240202000332,2024-02-02,00181712,SK,장동현,등기임원,부회장,-,"12,022","2,088",0.02,0.01,2024,Q1
20240202000326,2024-02-02,00181712,SK,조대식,등기임원,부회장,-,"15,957","2,506",0.02,0.00,2024,Q1
20240202000234,2024-02-02,00181712,SK,윤풍영,비등기임원,사장,-,"1,075","1,075",0.00,0.00,2024,Q1
20240202000422,2024-02-02,00181712,SK,조원상,비등기임원,임원,-,100,100,0.00,0.00,2024,Q1
20240202000485,2024-02-02,00181712,SK,양서진,비등기임원,임원,-,100,100,0.00,0.00,2024,Q1
20240202000480,2024-02-02,00181712,SK,김도엽,비등기임원,임원,-,300,100,0.00,0.00,2024,Q1
