접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230403001768,2023-04-03,00160588,한화,나태열,비등기임원,상무,-,830,520,0.00,0.00,2023,Q2
20230412001030,2023-04-12,00160588,한화,김진학,비등기임원,상무,-,500,500,0.00,0.00,2023,Q2
20230412001110,2023-04-12,00160588,한화,박종국,비등기임원,전무,-,"13,471","4,355",0.01,0.00,2023,Q2
20230712000263,2023-07-12,00160588,한화,권인,비등기임원,전무,-,"5,560","1,000",0.01,0.01,2023,Q3
20230817000310,2023-08-17,00160588,한화,장두용,비등기임원,상무,-,"1,037",217,0.00,0.00,2023,Q3
20230821000063,2023-08-21,00160588,한화,김용주,비등기임원,상무,-,690,200,0.00,0.00,2023,Q3
20230821000068,2023-08-21,00160588,한화,전창수,비등기임원,상무,-,"2,300",800,0.00,0.00,2023,Q3
20230824000242,2023-08-24,00160588,한화,이정성,비등기임원,전무,-,"3,530","2,030",0.00,0.00,2023,Q3
20230907000221,2023-09-07,00160588,한화,심무강,비등기임원,상무,-,"1,200","1,200",0.00,0.00,2023,Q3
20230912000089,2023-09-12,00160588,한화,김경일,비등기임원,상무,-,"2,560",50,0.00,0.00,2023,Q3
20230913000064,2023-09-13,00160588,한화,김태형,비등기임원,상무,-,"1,430","1,400",0.00,0.00,2023,Q3
20230921000055,2023-09-21,00160588,한화,박장우,비등기임원,상무,-,"7,750","3,300",0.01,0.01,2023,Q3
20231103000034,2023-11-03,00160588,한화,박시영,비등기임원,상무,-,700,699,0.00,0.00,2023,Q4
20231103000039,2023-11-03,00160588,한화,김남욱,비등기임원,상무,-,"1,827","1,827",0.00,0.00,2023,Q4
20231108000131,2023-11-08,00160588,한화,김진학,비등기임원,상무,-,"1,000",500,0.00,0.00,2023,Q4
20231130000182,2023-11-30,00160588,한화,박장우,비등기임원,상무,-,"8,750","1,000",0.01,0.00,2023,Q4
20231212000039,2023-12-12,00160588,한화,이윤환,비등기임원,상무,-,"4,397","3,530",0.00,0.00,2023,Q4
20231213000028,2023-12-13,00160588,한화,이태범,비등기임원,상무,-,799,799,0.00,0.00,2023,Q4
20231215000005,2023-12-15,00160588,한화,조병남,비등기임원,전무,-,"7,000","4,500",0.01,0.01,2023,Q4
20240104000349,2024-01-04,00160588,한화,김동선,비등기임원,부사장,-,"1,603,892","1,603,892",1.64,1.64,2024,Q1
20240104000357,2024-01-04,00160588,한화,최재욱,비등기임원,상무,-,"1,331","1,331",0.00,0.00,2024,Q1
20240104000354,2024-01-04,00160588,한화,안우성,비등기임원,상무,-,"1,380",326,0.00,0.00,2024,Q1
20240108000271,2024-01-08,00160588,한화,이상국,비등기임원,전무,-,"3,504","1,155",0.00,0.00,2024,Q1
20240219001532,2024-02-19,00160588,한화,현지훈,비등기임원,상무,-,688,688,0.00,0.00,2024,Q1
20240319000763,2024-03-19,00160588,한화,김재영,비등기임원,전무,-,"1,596","1,596",0.00,0.00,2024,Q1
20240326000657,2024-03-26,00160588,한화,문지훈,비등기임원,부사장,-,"1,177","1,177",0.00,0.00,2024,Q1
20240408000838,2024-04-08,00160588,한화,장창섭,비등기임원,전무,-,"6,200","6,200",0.01,0.01,2024,Q2
20240415000967,2024-04-15,00160588,한화,장두용,비등기임원,상무,-,"2,747","1,710",0.00,0.00,2024,Q2
20240423000433,2024-04-23,00160588,한화,현지훈,비등기임원,상무,-,"1,538",850,0.00,0.00,2024,Q2
20240619000267,2024-06-19,00160588,한화,현지훈,비등기임원,상무,-,"2,038",500,0.00,0.00,2024,Q2
20240702000362,2024-07-02,00160588,한화,서정민,비등기임원,전무,-,"12,468","3,194",0.01,0.00,2024,Q3
20240708000136,2024-07-08,00160588,한화,금종한,비등기임원,부사장,-,"1,286","1,286",0.00,0.00,2024,Q3
20240726000375,2024-07-26,00160588,한화,한화에너지,-,-,10%이상주주,"12,342,018","12,342,018",12.61,12.61,2024,Q3
20241008000120,2024-10-08,00160588,한화,손성훈,비등기임원,상무,-,320,320,0.00,0.00,2024,Q4
20241011000527,2024-10-11,00160588,한화,조병남,비등기임원,전무,-,"3,000","-4,000",0.00,-0.01,2024,Q4
20241212000426,2024-12-12,00160588,한화,한화에너지,-,-,10%이상주주,"17,778,398","5,436,380",18.75,5.73,2024,Q4
20250203000260,2025-02-03,00160588,한화,이태길,비등기임원,사장,-,"18,164","18,164",0.02,0.02,2025,Q1
20250225003543,2025-02-25,00160588,한화,권인,비등기임원,전무,-,"6,360",800,0.01,0.00,2025,Q1
20250313001017,2025-03-13,00160588,한화,장창섭,비등기임원,전무,-,"4,500","-1,700",0.00,-0.01,2025,Q1
20250318000617,2025-03-18,00160588,한화,서정민,비등기임원,전무,-,"15,129","2,661",0.02,0.01,2025,Q1
