접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230330001666,2023-03-30,00159616,두산에너빌리티,송치욱,비등기임원,상무,-,0,0,0.00,0.00,2023,Q1
20230421000651,2023-04-21,00159616,두산에너빌리티,이한희,비등기임원,상무,-,"16,642","16,642",0.00,0.00,2023,Q2
20230428001649,2023-04-28,00159616,두산에너빌리티,이한희,비등기임원,상무,-,"11,642","-5,000",0.00,0.00,2023,Q2
20230519000486,2023-05-19,00159616,두산에너빌리티,이종문,비등기임원,전무,-,"2,505","2,505",0.00,0.00,2023,Q2
20230531002703,2023-05-31,00159616,두산에너빌리티,송치욱,비등기임원,상무,-,0,0,0.00,0.00,2023,Q2
20230615000496,2023-06-15,00159616,두산에너빌리티,강석주,비등기임원,전무,-,510,0,0.00,0.00,2023,Q2
20230619000256,2023-06-19,00159616,두산에너빌리티,김종석,비등기임원,전무,-,"14,546","12,624",0.00,0.00,2023,Q2
20230622000423,2023-06-22,00159616,두산에너빌리티,임광재,비등기임원,상무,-,"7,451","3,900",0.00,0.00,2023,Q2
20230627000458,2023-06-27,00159616,두산에너빌리티,김종석,비등기임원,전무,-,"1,922","-12,624",0.00,0.00,2023,Q2
20230727000440,2023-07-27,00159616,두산에너빌리티,김용규,비등기임원,상무,-,"12,564","3,863",0.00,0.00,2023,Q3
20230727000444,2023-07-27,00159616,두산에너빌리티,장세영,비등기임원,상무,-,0,-667,0.00,0.00,2023,Q3
20230830001368,2023-08-30,00159616,두산에너빌리티,장세영,비등기임원,상무,-,0,0,0.00,0.00,2023,Q3
20230912000301,2023-09-12,00159616,두산에너빌리티,송치욱,비등기임원,상무,-,0,0,0.00,0.00,2023,Q3
20231004000382,2023-10-04,00159616,두산에너빌리티,홍성명,비등기임원,전무,-,"4,291","4,291",0.00,0.00,2023,Q4
20231006000460,2023-10-06,00159616,두산에너빌리티,김봉준,비등기임원,상무,-,0,-245,0.00,0.00,2023,Q4
20231106000302,2023-11-06,00159616,두산에너빌리티,류제욱,비등기임원,상무,-,"13,466","11,687",0.00,0.00,2023,Q4
20231214000407,2023-12-14,00159616,두산에너빌리티,홍성명,비등기임원,전무,-,0,"-4,291",0.00,0.00,2023,Q4
20240108000504,2024-01-08,00159616,두산에너빌리티,이지훈,비등기임원,상무,-,"1,018","1,018",0.00,0.00,2024,Q1
20240108000524,2024-01-08,00159616,두산에너빌리티,김승민,비등기임원,상무,-,"2,577","2,577",0.00,0.00,2024,Q1
20240108000512,2024-01-08,00159616,두산에너빌리티,이기철,비등기임원,상무,-,"3,886","3,886",0.00,0.00,2024,Q1
20240108000514,2024-01-08,00159616,두산에너빌리티,이경열,비등기임원,상무,-,"2,168","2,168",0.00,0.00,2024,Q1
20240115000178,2024-01-15,00159616,두산에너빌리티,김효태,비등기임원,상무,-,"13,304","4,363",0.00,0.00,2024,Q1
20240223002951,2024-02-23,00159616,두산에너빌리티,이경열,비등기임원,상무,-,"5,668","3,500",0.00,0.00,2024,Q1
20240305000625,2024-03-06,00159616,두산에너빌리티,이종문,비등기임원,전무,-,0,"-2,505",0.00,0.00,2024,Q1
20240306000660,2024-03-06,00159616,두산에너빌리티,임광재,비등기임원,상무,-,"3,551","-3,900",0.00,0.00,2024,Q1
20240306000669,2024-03-06,00159616,두산에너빌리티,이기철,비등기임원,상무,-,"7,086","3,200",0.00,0.00,2024,Q1
20240306000666,2024-03-06,00159616,두산에너빌리티,이상언,비등기임원,상무,-,"5,454","5,454",0.00,0.00,2024,Q1
20240307000848,2024-03-07,00159616,두산에너빌리티,육심균,비등기임원,전무,-,"41,102","25,084",0.01,0.01,2024,Q1
20240322001023,2024-03-22,00159616,두산에너빌리티,박동범,비등기임원,전무,-,0,0,0.00,0.00,2024,Q1
20240322001034,2024-03-22,00159616,두산에너빌리티,노학준,비등기임원,전무,-,"21,712","9,375",0.00,0.00,2024,Q1
20240322001046,2024-03-22,00159616,두산에너빌리티,이기철,비등기임원,상무,-,"3,886","-3,200",0.00,0.00,2024,Q1
20240408003567,2024-04-08,00159616,두산에너빌리티,공성필,비등기임원,상무,-,"10,728","9,257",0.00,0.00,2024,Q2
20240408003613,2024-04-08,00159616,두산에너빌리티,김용규,비등기임원,상무,-,"15,564","3,000",0.00,0.00,2024,Q2
20240531002741,2024-05-31,00159616,두산에너빌리티,박동범,비등기임원,전무,-,0,0,0.00,0.00,2024,Q2
20240531002759,2024-05-31,00159616,두산에너빌리티,이기철,비등기임원,상무,-,0,"-3,886",0.00,0.00,2024,Q2
20240604000335,2024-06-04,00159616,두산에너빌리티,신동규,비등기임원,상무,-,"7,694","7,694",0.00,0.00,2024,Q2
20240604000336,2024-06-04,00159616,두산에너빌리티,서승산,비등기임원,상무,-,0,0,0.00,0.00,2024,Q2
20240604000339,2024-06-04,00159616,두산에너빌리티,김동길,비등기임원,상무,-,0,-144,0.00,0.00,2024,Q2
20240605000443,2024-06-05,00159616,두산에너빌리티,최경식,비등기임원,상무,-,"20,738","6,250",0.00,0.00,2024,Q2
20240605000444,2024-06-05,00159616,두산에너빌리티,최남수,비등기임원,상무,-,"2,800",0,0.00,0.00,2024,Q2
20240611000519,2024-06-11,00159616,두산에너빌리티,최용길,비등기임원,상무,-,"9,262","8,174",0.00,0.00,2024,Q2
20240611000520,2024-06-11,00159616,두산에너빌리티,이광열,비등기임원,전무,-,"12,677","6,250",0.00,0.00,2024,Q2
20240621000717,2024-06-21,00159616,두산에너빌리티,홍종철,비등기임원,상무,-,"7,878","4,000",0.00,0.00,2024,Q2
20240719000434,2024-07-19,00159616,두산에너빌리티,이광열,비등기임원,전무,-,"6,427","-6,250",0.00,0.00,2024,Q3
20241216000245,2024-12-16,00159616,두산에너빌리티,장세영,비등기임원,상무,-,"1,808","1,808",0.00,0.00,2024,Q4
20250108000330,2025-01-08,00159616,두산에너빌리티,이응철,비등기임원,상무,-,94,94,0.00,0.00,2025,Q1
20250108000345,2025-01-08,00159616,두산에너빌리티,이승환,비등기임원,상무,-,"1,900","1,900",0.00,0.00,2025,Q1
20250108000350,2025-01-08,00159616,두산에너빌리티,김대우,비등기임원,상무,-,"8,191","8,191",0.00,0.00,2025,Q1
20250108000346,2025-01-08,00159616,두산에너빌리티,박수용,비등기임원,상무,-,"2,673","2,673",0.00,0.00,2025,Q1
20250205000011,2025-02-05,00159616,두산에너빌리티,이정현,비등기임원,상무,-,0,0,0.00,0.00,2025,Q1
20250225004532,2025-02-25,00159616,두산에너빌리티,노학준,비등기임원,전무,-,"20,000","-1,712",0.00,0.00,2025,Q1
20250225004643,2025-02-25,00159616,두산에너빌리티,이상언,비등기임원,상무,-,0,"-5,454",0.00,0.00,2025,Q1
20250226005692,2025-02-26,00159616,두산에너빌리티,홍성명,비등기임원,전무,-,"9,000","9,000",0.00,0.00,2025,Q1
20250226005576,2025-02-26,00159616,두산에너빌리티,박수영,비등기임원,상무,-,"8,646",-120,0.00,0.00,2025,Q1
20250310000211,2025-03-10,00159616,두산에너빌리티,박상현,등기임원,사장,-,"17,270","16,424",0.00,0.00,2025,Q1
20250310000215,2025-03-10,00159616,두산에너빌리티,김종두,비등기임원,사장,-,"1,312","1,312",0.00,0.00,2025,Q1
20250310000218,2025-03-10,00159616,두산에너빌리티,김정관,비등기임원,사장,-,"9,761","9,761",0.00,0.00,2025,Q1
20250310000234,2025-03-10,00159616,두산에너빌리티,송용진,비등기임원,사장,-,"9,500","5,800",0.00,0.00,2025,Q1
20250310000337,2025-03-10,00159616,두산에너빌리티,김동철,비등기임원,부사장,-,"2,200","2,200",0.00,0,2025,Q1
20250310000352,2025-03-10,00159616,두산에너빌리티,손승우,비등기임원,부사장,-,"28,794","2,010",0.00,0.00,2025,Q1
20250310000437,2025-03-10,00159616,두산에너빌리티,이동수,비등기임원,부사장,-,"7,028","2,024",0.00,0.00,2025,Q1
20250310000450,2025-03-10,00159616,두산에너빌리티,이현호,비등기임원,부사장,-,"27,043","1,449",0.00,0.00,2025,Q1
20250310000491,2025-03-10,00159616,두산에너빌리티,강석주,비등기임원,전무,-,"1,965","1,455",0.00,0.00,2025,Q1
20250310000499,2025-03-10,00159616,두산에너빌리티,강홍규,비등기임원,전무,-,"1,446","1,290",0.00,0.00,2025,Q1
20250310000515,2025-03-10,00159616,두산에너빌리티,김봉준,비등기임원,전무,-,"1,101","1,101",0.00,0.00,2025,Q1
20250310000531,2025-03-10,00159616,두산에너빌리티,김종석,비등기임원,전무,-,"3,332","1,410",0.00,0.00,2025,Q1
20250310000539,2025-03-10,00159616,두산에너빌리티,노학준,비등기임원,전무,-,"21,808","1,808",0.00,0.00,2025,Q1
20250310000549,2025-03-10,00159616,두산에너빌리티,박동범,비등기임원,전무,-,"2,837","2,837",0.00,0.00,2025,Q1
20250310000901,2025-03-10,00159616,두산에너빌리티,박칠규,비등기임원,전무,-,"1,920","1,920",0.00,0.00,2025,Q1
20250310000910,2025-03-10,00159616,두산에너빌리티,육심균,비등기임원,전무,-,"43,120","2,018",0.01,0.00,2025,Q1
20250310000928,2025-03-10,00159616,두산에너빌리티,이광열,비등기임원,전무,-,"8,323","1,896",0.00,0.00,2025,Q1
20250310000939,2025-03-10,00159616,두산에너빌리티,임광재,비등기임원,전무,-,"4,703","1,152",0.00,0.00,2025,Q1
20250310000955,2025-03-10,00159616,두산에너빌리티,정영칠,비등기임원,전무,-,"18,596","2,172",0.00,0.00,2025,Q1
20250310000961,2025-03-10,00159616,두산에너빌리티,홍성명,비등기임원,전무,-,"10,211","1,211",0.00,0.00,2025,Q1
