접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231206000430,2023-12-06,00956930,동아에스티,양승민,비등기임원,상무,-,0,-29,0.00,-0.00,2023,Q4
20231206000453,2023-12-06,00956930,동아에스티,도현미,비등기임원,연구위원,-,0,-51,0.00,0.00,2023,Q4
20240207000801,2024-02-07,00956930,동아에스티,한태동,비등기임원,연구위원,-,0,-8,0.00,-0.00,2024,Q1
20240402003212,2024-04-02,00956930,동아에스티,김미경,비등기임원,연구위원,-,316,12,0.00,0.00,2024,Q2
20240402003223,2024-04-02,00956930,동아에스티,김민영,등기임원,사장,-,"3,330",76,0.04,0.00,2024,Q2
20240402003237,2024-04-02,00956930,동아에스티,김윤경,비등기임원,상무보,-,32,19,0.00,0.00,2024,Q2
20240402003245,2024-04-02,00956930,동아에스티,박희범,비등기임원,상무,-,101,54,0.00,0.00,2024,Q2
20240402003260,2024-04-02,00956930,동아에스티,방미영,비등기임원,상무,-,335,24,0.00,0.00,2024,Q2
20240402003269,2024-04-02,00956930,동아에스티,서동인,비등기임원,상무보,-,90,48,0.00,0.00,2024,Q2
20240402003280,2024-04-02,00956930,동아에스티,소순종,비등기임원,전무,-,67,37,0.00,0.00,2024,Q2
20240402003189,2024-04-02,00956930,동아에스티,정재훈,등기임원,기타비상무이사,-,16,8,0.00,0.00,2024,Q2
20240402003168,2024-04-02,00956930,동아에스티,강정석,-,-,사실상지배주주,"29,349",575,0.33,0.00,2024,Q2
20240402003152,2024-04-02,00956930,동아에스티,동아쏘시오홀딩스,-,-,10%이상주주,"2,377,047","46,473",26.90,0.82,2024,Q2
20240402003289,2024-04-02,00956930,동아에스티,신유석,비등기임원,전무,-,"1,401",59,0.02,0.00,2024,Q2
20240402003465,2024-04-02,00956930,동아에스티,황병운,비등기임원,상무보,-,12,12,0.00,0.00,2024,Q2
20240402003411,2024-04-02,00956930,동아에스티,최수원,비등기임원,상무보,-,196,27,0.00,0.00,2024,Q2
20240402003303,2024-04-02,00956930,동아에스티,양호준,비등기임원,상무,-,80,43,0.00,0.00,2024,Q2
20240402003313,2024-04-02,00956930,동아에스티,유준수,비등기임원,전무,-,3,3,0.00,0.00,2024,Q2
20240402003325,2024-04-02,00956930,동아에스티,이건일,비등기임원,연구위원,-,27,27,0.00,0.00,2024,Q2
20240402003335,2024-04-02,00956930,동아에스티,이대우,비등기임원,상무보,-,10,8,0.00,0.00,2024,Q2
20240402003360,2024-04-02,00956930,동아에스티,이전평,비등기임원,상무보,-,114,61,0.00,0.00,2024,Q2
20240402003369,2024-04-02,00956930,동아에스티,임진순,비등기임원,상무보,-,70,37,0.00,0.00,2024,Q2
20240402003382,2024-04-02,00956930,동아에스티,조규홍,비등기임원,상무,-,34,17,0.00,0.00,2024,Q2
20240402003397,2024-04-02,00956930,동아에스티,조상욱,비등기임원,상무보,-,24,13,0.00,0.00,2024,Q2
20240702000348,2024-07-02,00956930,동아에스티,조규홍,비등기임원,전무,-,0,-34,0.00,0.00,2024,Q3
20240702000341,2024-07-02,00956930,동아에스티,신유석,비등기임원,전무,-,0,"-1,401",0.00,-0.02,2024,Q3
20240702000354,2024-07-02,00956930,동아에스티,서동인,비등기임원,상무보,-,0,-90,0.00,0.00,2024,Q3
20240807000418,2024-08-07,00956930,동아에스티,김민영,등기임원,대표이사,-,"4,317",987,0.05,0.01,2024,Q3
20240814001184,2024-08-14,00956930,동아에스티,김민영,등기임원,대표이사,-,0,"-4,317",0.00,-0.05,2024,Q3
20240822000007,2024-08-22,00956930,동아에스티,동아쏘시오홀딩스,-,-,10%이상주주,"2,377,047",0,25.94,-0.96,2024,Q3
20241107000292,2024-11-07,00956930,동아에스티,양호준,비등기임원,상무,-,0,-80,0.00,0.00,2024,Q4
20241107000290,2024-11-07,00956930,동아에스티,소순종,비등기임원,전무,-,0,-67,0.00,0.00,2024,Q4
20241107000287,2024-11-07,00956930,동아에스티,박희범,비등기임원,상무,-,0,-101,0.00,0.00,2024,Q4
20241107000295,2024-11-07,00956930,동아에스티,이전평,비등기임원,상무보,-,0,-114,0.00,0.00,2024,Q4
20241108000368,2024-11-08,00956930,동아에스티,박창현,비등기임원,상무보,-,314,314,0.00,0.00,2024,Q4
20241204000253,2024-12-04,00956930,동아에스티,이대우,등기임원,상무보이사,-,26,16,0.00,0.00,2024,Q4
20250311000924,2025-03-11,00956930,동아에스티,유준수,비등기임원,전무,-,0,-3,0.00,0.00,2025,Q1
20250311000935,2025-03-11,00956930,동아에스티,김학준,등기임원,사외이사,-,200,200,0.00,0.00,2025,Q1
20250403002754,2025-04-03,00956930,동아에스티,김학준,등기임원,사외이사,-,224,24,0.00,0.00,2025,Q2
20250407003378,2025-04-07,00956930,동아에스티,김윤경,비등기임원,상무,-,58,26,0.00,0.00,2025,Q2
20250407003373,2025-04-07,00956930,동아에스티,김미경,비등기임원,상무,-,330,14,0.00,0.00,2025,Q2
20250407003383,2025-04-07,00956930,동아에스티,김종덕,비등기임원,상무보,-,73,73,0.00,0.00,2025,Q2
20250407003488,2025-04-07,00956930,동아에스티,이대우,등기임원,상무보이사,-,254,228,0.00,0.00,2025,Q2
20250407003395,2025-04-07,00956930,동아에스티,동아쏘시오홀딩스,-,-,10%이상주주,"2,424,587","47,540",25.92,-0.02,2025,Q2
20250407003406,2025-04-07,00956930,동아에스티,박창현,비등기임원,상무보,-,327,13,0.00,0.00,2025,Q2
20250407003414,2025-04-07,00956930,동아에스티,방미영,비등기임원,상무,-,362,27,0.00,0.00,2025,Q2
20250407003443,2025-04-07,00956930,동아에스티,강정석,비등기임원,회장,사실상지배주주,"29,935",586,0.32,-0.01,2025,Q2
20250407003454,2025-04-07,00956930,동아에스티,이건일,비등기임원,연구위원,-,62,35,0.00,0.00,2025,Q2
20250407003458,2025-04-07,00956930,동아에스티,임진순,비등기임원,상무보,-,113,43,0.00,0.00,2025,Q2
20250407003460,2025-04-07,00956930,동아에스티,정재훈,등기임원,대표이사,-,24,8,0.00,0.00,2025,Q2
