접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230925000137,2023-09-25,00684714,풍산,국민연금공단,-,-,10%이상주주,"2,804,126","2,804,126",10.01,10.01,2023,Q3
20231010000135,2023-10-10,00684714,풍산,국민연금공단,-,-,10%이상주주,"2,826,495","22,369",10.09,0.08,2023,Q4
20231016000120,2023-10-16,00684714,풍산,국민연금공단,-,-,10%이상주주,"2,790,037","-36,458",9.96,-0.13,2023,Q4
20231019000165,2023-10-19,00684714,풍산,국민연금공단,-,-,10%이상주주,"2,810,195","2,810,195",10.03,10.03,2023,Q4
20240104000088,2024-01-04,00684714,풍산,국민연금공단,-,-,10%이상주주,"3,221,866","411,671",11.50,1.47,2024,Q1
20240108000299,2024-01-08,00684714,풍산,박태곤,비등기임원,상무,-,12,12,0.00,0.00,2024,Q1
20240124000348,2024-01-24,00684714,풍산,제헌,비등기임원,상무,-,7,7,0.00,0.00,2024,Q1
20240124000363,2024-01-24,00684714,풍산,박태곤,비등기임원,상무,-,19,7,0.00,0.00,2024,Q1
20240124000381,2024-01-24,00684714,풍산,손치헌,비등기임원,상무,-,0,0,0.00,0.00,2024,Q1
20240124000373,2024-01-24,00684714,풍산,권원희,비등기임원,상무,-,4,4,0.00,0.00,2024,Q1
20240208000550,2024-02-08,00684714,풍산,황세영,등기임원,부사장,-,"1,555",299,0.01,0.01,2024,Q1
20240403003280,2024-04-03,00684714,풍산,국민연금공단,-,-,10%이상주주,"3,203,346","-18,520",11.43,-0.07,2024,Q2
20240423000524,2024-04-23,00684714,풍산,최형태,비등기임원,전무,-,0,-500,0.00,0.00,2024,Q2
20240611000303,2024-06-11,00684714,풍산,황세영,등기임원,부사장,-,"1,759",204,0.01,0.00,2024,Q2
20240626000048,2024-06-26,00684714,풍산,국민연금공단,-,-,10%이상주주,"2,789,113","-414,233",9.95,-1.48,2024,Q2
20241212000620,2024-12-12,00684714,풍산,황세영,등기임원,부사장,-,"1,948",189,0.01,0.00,2024,Q4
20250108000329,2025-01-08,00684714,풍산,이윤재,비등기임원,상무,-,7,7,0.00,0.00,2025,Q1
20250108000368,2025-01-08,00684714,풍산,김종환,비등기임원,상무,-,0,0,0.00,0.00,2025,Q1
20250108000351,2025-01-08,00684714,풍산,서송원,비등기임원,상무,-,21,21,0.00,0.00,2025,Q1
20250108000342,2025-01-08,00684714,풍산,황영록,비등기임원,상무,-,0,0,0.00,0.00,2025,Q1
20250110000727,2025-01-10,00684714,풍산,박우동,등기임원,부회장,-,"1,610",272,0.01,0.01,2025,Q1
20250124000700,2025-01-24,00684714,풍산,황영록,비등기임원,상무,-,6,6,0.00,0.00,2025,Q1
20250124000718,2025-01-24,00684714,풍산,서송원,비등기임원,상무,-,31,10,0.00,0.00,2025,Q1
20250124000732,2025-01-24,00684714,풍산,김종환,비등기임원,상무,-,10,10,0.00,0.00,2025,Q1
20250124000746,2025-01-24,00684714,풍산,임원식,비등기임원,상무,-,8,8,0.00,0.00,2025,Q1
20250124000689,2025-01-24,00684714,풍산,이윤재,비등기임원,상무,-,15,8,0.00,0.00,2025,Q1
20250124000765,2025-01-24,00684714,풍산,정동일,비등기임원,상무,-,0,0,0.00,0.00,2025,Q1
20250410002689,2025-04-10,00684714,풍산,박우동,등기임원,부회장,-,"1,860",250,0.01,0.00,2025,Q2
20250410002750,2025-04-10,00684714,풍산,황세영,등기임원,부사장,-,"2,148",200,0.01,0.00,2025,Q2
20250415000453,2025-04-15,00684714,풍산,서정국,비등기임원,부사장,-,280,220,0.00,0.00,2025,Q2
20250522000285,2025-05-22,00684714,풍산,김종환,비등기임원,상무,-,0,-10,0.00,0.00,2025,Q2
20250710000501,2025-07-10,00684714,풍산,박우동,등기임원,부회장,-,"2,054",194,0.01,0.00,2025,Q3
20250730000225,2025-07-30,00684714,풍산,임원식,비등기임원,상무,-,0,-8,0.00,0.00,2025,Q3
20250910000606,2025-09-10,00684714,풍산,서정국,비등기임원,부사장,-,416,136,0.00,0.00,2025,Q3
