접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240108000310,2024-01-08,00145880,현대제철,강태규,비등기임원,상무,-,90,90,0.00,0.00,2024,Q1
20240108000325,2024-01-08,00145880,현대제철,남호원,비등기임원,상무,-,100,100,0.00,0.00,2024,Q1
20240108000348,2024-01-08,00145880,현대제철,이정호,비등기임원,상무,-,50,50,0.00,0.00,2024,Q1
20240108000356,2024-01-08,00145880,현대제철,하태준,비등기임원,상무,-,50,50,0.00,0.00,2024,Q1
20240206000533,2024-02-06,00145880,현대제철,기아,-,-,10%이상주주,"24,238,388",0,18.16,0,2024,Q1
20240905000317,2024-09-05,00145880,현대제철,윤호상,비등기임원,상무,-,825,825,0.00,0.00,2024,Q3
20241113000273,2024-11-13,00145880,현대제철,장금주,등기임원,사외이사,-,"2,000","1,000",0.00,0.00,2024,Q4
20250108000035,2025-01-08,00145880,현대제철,김동은,비등기임원,상무,-,788,788,0.00,0.00,2025,Q1
20250108000038,2025-01-08,00145880,현대제철,김용찬,비등기임원,상무,-,180,180,0.00,0.00,2025,Q1
20250108000040,2025-01-08,00145880,현대제철,이유철,비등기임원,상무,-,470,470,0.00,0.00,2025,Q1
20250108000044,2025-01-08,00145880,현대제철,한학수,비등기임원,상무,-,"2,635","2,635",0.00,0.00,2025,Q1
20250108000047,2025-01-08,00145880,현대제철,현주식,비등기임원,상무,-,562,562,0.00,0.00,2025,Q1
