접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231106000306,2023-11-06,00244455,케이티앤지,윤종빈,비등기임원, 상 무,-,503,375,0.00,0.00,2023,Q4
20231117000258,2023-11-17,00244455,케이티앤지,오치범,비등기임원,부사장,-,"2,350",179,0.00,0.00,2023,Q4
20231117000266,2023-11-17,00244455,케이티앤지,김정호,비등기임원,전무,-,"1,640",286,0.00,0.00,2023,Q4
20231117000276,2023-11-17,00244455,케이티앤지,조성문,비등기임원,전무,-,204,58,0.00,0.00,2023,Q4
20231117000282,2023-11-17,00244455,케이티앤지,윤종빈,비등기임원,상 무,-,552,49,0.00,0.00,2023,Q4
20231117000249,2023-11-17,00244455,케이티앤지,박광일,비등기임원,부사장,-,626,78,0.00,0.00,2023,Q4
20231117000292,2023-11-17,00244455,케이티앤지,최민진,비등기임원,상무,-,58,1,0.00,0.00,2023,Q4
20231117000300,2023-11-17,00244455,케이티앤지,김종오,비등기임원,상 무,-,37,37,0.00,0.00,2023,Q4
20231215000384,2023-12-15,00244455,케이티앤지,김만수,비등기임원,상 무,-,879,179,0.00,0.00,2023,Q4
20240124000415,2024-01-24,00244455,케이티앤지,송동옥,비등기임원,전무,-,600,100,0.00,0.00,2024,Q1
20240223003360,2024-02-23,00244455,케이티앤지,백복인,등기임원,사장 (사내이사),-,"6,413","6,120",0.00,0.00,2024,Q1
20240404003101,2024-04-04,00244455,케이티앤지,이동재,비등기임원,상무,-,15,15,0.00,0.00,2024,Q2
20240409000223,2024-04-09,00244455,케이티앤지,방경만,등기임원,사장 (사내이사),-,"3,270","3,270",0.00,0.00,2024,Q2
20240426000830,2024-04-26,00244455,케이티앤지,윤광석,비등기임원,상무,-,760,560,0.00,0.00,2024,Q2
20240605000487,2024-06-05,00244455,케이티앤지,차형철,비등기임원,상무,-,728,728,0.00,0.00,2024,Q2
20240605000495,2024-06-05,00244455,케이티앤지,김남권,비등기임원,상무,-,235,235,0.00,0.00,2024,Q2
20240617000241,2024-06-17,00244455,케이티앤지,윤광석,비등기임원,상무,-,"1,060",300,0.00,0.00,2024,Q2
20240617000265,2024-06-17,00244455,케이티앤지,황기현,비등기임원,상무,-,200,200,0.00,0.00,2024,Q2
20240617000256,2024-06-17,00244455,케이티앤지,정훈,비등기임원,상무,-,62,62,0.00,0.00,2024,Q2
20240627000780,2024-06-27,00244455,케이티앤지,김정호,비등기임원,전무,-,"1,917",277,0.00,0.00,2024,Q2
20240627000776,2024-06-27,00244455,케이티앤지,김영주,비등기임원,상무,-,53,53,0.00,0.00,2024,Q2
20240627000771,2024-06-27,00244455,케이티앤지,김만수,비등기임원,상무,-,"1,108",229,0.00,0.00,2024,Q2
20240627000762,2024-06-27,00244455,케이티앤지,강성열,비등기임원,상무,-,2,2,0.00,0.00,2024,Q2
20240627000786,2024-06-27,00244455,케이티앤지,김종오,비등기임원,상무,-,150,113,0.00,0.00,2024,Q2
20240627000798,2024-06-27,00244455,케이티앤지,오치범,비등기임원,부사장,-,"2,419",69,0.00,0.00,2024,Q2
20240627000792,2024-06-27,00244455,케이티앤지,맹경호,비등기임원,상무,-,64,64,0.00,0.00,2024,Q2
20240627000802,2024-06-28,00244455,케이티앤지,윤종빈,비등기임원,상무,-,619,67,0.00,0.00,2024,Q2
20240627000807,2024-06-28,00244455,케이티앤지,정성헌,비등기임원,전무,-,422,22,0.00,0.00,2024,Q2
20240627000809,2024-06-28,00244455,케이티앤지,조성문,비등기임원,전무,-,469,265,0.00,0.00,2024,Q2
20250124000514,2025-01-24,00244455,케이티앤지,김영주,비등기임원,전무,-,241,188,0.00,0.00,2025,Q1
20250224004081,2025-02-24,00244455,케이티앤지,오치범,비등기임원,부사장,-,0,"-2,419",0.00,0.00,2025,Q1
20250228002399,2025-02-28,00244455,케이티앤지,강성열,비등기임원,상무,-,216,214,0.00,0.00,2025,Q1
20250228002487,2025-02-28,00244455,케이티앤지,강준환,비등기임원,상무,-,174,174,0.00,0.00,2025,Q1
20250228002564,2025-02-28,00244455,케이티앤지,권민석,비등기임원,전무,-,432,432,0.00,0.00,2025,Q1
20250228002640,2025-02-28,00244455,케이티앤지,김건태,비등기임원,상무,-,201,201,0.00,0.00,2025,Q1
20250228002709,2025-02-28,00244455,케이티앤지,김경동,비등기임원,상무,-,201,201,0.00,0.00,2025,Q1
20250228002757,2025-02-28,00244455,케이티앤지,김규헌,비등기임원,상무,-,208,208,0.00,0.00,2025,Q1
20250228002805,2025-02-28,00244455,케이티앤지,김남권,비등기임원,상무,-,543,308,0.00,0.00,2025,Q1
20250228002856,2025-02-28,00244455,케이티앤지,김동필,비등기임원,상무,-,188,188,0.00,0.00,2025,Q1
20250228002897,2025-02-28,00244455,케이티앤지,김만수,비등기임원,상무,-,"1,306",198,0.00,0.00,2025,Q1
20250228002950,2025-02-28,00244455,케이티앤지,김삼수,비등기임원,상무,-,"1,383",206,0.00,0.00,2025,Q1
20250228002983,2025-02-28,00244455,케이티앤지,김승택,비등기임원,상무,-,212,212,0.00,0.00,2025,Q1
20250228002999,2025-02-28,00244455,케이티앤지,김영주,비등기임원,전무,-,464,223,0.00,0.00,2025,Q1
20250228003028,2025-02-28,00244455,케이티앤지,김용범,비등기임원,전무,-,"1,230",230,0.00,0.00,2025,Q1
20250228003076,2025-02-28,00244455,케이티앤지,김정호,비등기임원,전무,-,"2,201",284,0.00,0.00,2025,Q1
20250228003096,2025-02-28,00244455,케이티앤지,김정후,비등기임원,상무,-,959,198,0.00,0.00,2025,Q1
20250228003133,2025-02-28,00244455,케이티앤지,김종오,비등기임원,상무,-,344,194,0.00,0.00,2025,Q1
20250228003160,2025-02-28,00244455,케이티앤지,김태성,비등기임원,전무,-,257,257,0.00,0.00,2025,Q1
20250228003197,2025-02-28,00244455,케이티앤지,도학영,비등기임원,부사장,-,"1,569",376,0.00,0.00,2025,Q1
20250228003289,2025-02-28,00244455,케이티앤지,맹경호,비등기임원,상무,-,295,231,0.00,0.00,2025,Q1
20250228003342,2025-02-28,00244455,케이티앤지,민경성,비등기임원,상무,-,196,196,0.00,0.00,2025,Q1
20250228003402,2025-02-28,00244455,케이티앤지,민기철,비등기임원,상무,-,317,317,0.00,0.00,2025,Q1
20250228003479,2025-02-28,00244455,케이티앤지,박경신,비등기임원,상무,-,165,165,0.00,0.00,2025,Q1
20250228003642,2025-02-28,00244455,케이티앤지,박성식,비등기임원,전무,-,420,232,0.00,0.00,2025,Q1
20250228003719,2025-02-28,00244455,케이티앤지,박진원,비등기임원,상무,-,199,199,0.00,0.00,2025,Q1
20250228003907,2025-02-28,00244455,케이티앤지,방경만,등기임원,사장(사내이사),-,"4,180",910,0.00,0.00,2025,Q1
20250228003981,2025-02-28,00244455,케이티앤지,백승규,비등기임원,상무,-,135,135,0.00,0.00,2025,Q1
20250228004054,2025-02-28,00244455,케이티앤지,서대철,비등기임원,상무,-,211,211,0.00,0.00,2025,Q1
20250228004161,2025-02-28,00244455,케이티앤지,성종훈,비등기임원,상무,-,143,143,0.00,0.00,2025,Q1
20250228004251,2025-02-28,00244455,케이티앤지,소성섭,비등기임원,상무,-,200,200,0.00,0.00,2025,Q1
20250228004379,2025-02-28,00244455,케이티앤지,송동옥,비등기임원,전무,-,876,276,0.00,0.00,2025,Q1
20250228004445,2025-02-28,00244455,케이티앤지,송승만,비등기임원,상무,-,185,185,0.00,0.00,2025,Q1
20250228004550,2025-02-28,00244455,케이티앤지,신대경,비등기임원,상무,-,198,198,0.00,0.00,2025,Q1
20250228004598,2025-02-28,00244455,케이티앤지,신태철,비등기임원,상무,-,165,165,0.00,0.00,2025,Q1
20250228004656,2025-02-28,00244455,케이티앤지,심영아,비등기임원,상무,-,182,182,0.00,0.00,2025,Q1
20250228004757,2025-02-28,00244455,케이티앤지,오치범,비등기임원,부사장,-,429,429,0.00,0.00,2025,Q1
20250228004854,2025-02-28,00244455,케이티앤지,우상준,비등기임원,상무,-,134,134,0.00,0.00,2025,Q1
20250228004928,2025-02-28,00244455,케이티앤지,윤광석,비등기임원,상무,-,"1,265",205,0.00,0.00,2025,Q1
20250228004969,2025-02-28,00244455,케이티앤지,윤영찬,비등기임원,상무,-,232,232,0.00,0.00,2025,Q1
20250228005100,2025-02-28,00244455,케이티앤지,윤종빈,비등기임원,상무,-,838,219,0.00,0.00,2025,Q1
20250228005175,2025-02-28,00244455,케이티앤지,이규범,비등기임원,상무,-,185,185,0.00,0.00,2025,Q1
20250228005229,2025-02-28,00244455,케이티앤지,이동재,비등기임원,상무,-,200,185,0.00,0.00,2025,Q1
20250228005265,2025-02-28,00244455,케이티앤지,이병태,비등기임원,상무,-,179,179,0.00,0.00,2025,Q1
20250228005321,2025-02-28,00244455,케이티앤지,이상학,비등기임원,수석부사장,-,"3,979",479,0.00,0.00,2025,Q1
20250228005383,2025-02-28,00244455,케이티앤지,이승준,비등기임원,전무,-,442,258,0.00,0.00,2025,Q1
20250228005461,2025-02-28,00244455,케이티앤지,이응출,비등기임원,상무,-,205,205,0.00,0.00,2025,Q1
20250228005521,2025-02-28,00244455,케이티앤지,이정진,비등기임원,전무,-,314,314,0.00,0.00,2025,Q1
20250228005596,2025-02-28,00244455,케이티앤지,이정훈,비등기임원,상무,-,"2,402",200,0.00,0.00,2025,Q1
20250228005655,2025-02-28,00244455,케이티앤지,임왕섭,비등기임원,전무,-,175,175,0.00,0.00,2025,Q1
20250228005709,2025-02-28,00244455,케이티앤지,임준한,비등기임원,전무,-,218,218,0.00,0.00,2025,Q1
20250228005877,2025-02-28,00244455,케이티앤지,장재홍,비등기임원,상무,-,221,221,0.00,0.00,2025,Q1
20250228005976,2025-02-28,00244455,케이티앤지,정성헌,비등기임원,전무,-,682,260,0.00,0.00,2025,Q1
20250228006038,2025-02-28,00244455,케이티앤지,정윤식,비등기임원,상무,-,212,212,0.00,0.00,2025,Q1
20250228006105,2025-02-28,00244455,케이티앤지,정훈,비등기임원,상무,-,262,200,0.00,0.00,2025,Q1
20250228006143,2025-02-28,00244455,케이티앤지,조성문,비등기임원,전무,-,739,270,0.00,0.00,2025,Q1
20250228006183,2025-02-28,00244455,케이티앤지,조재영,비등기임원,전무,-,337,337,0.00,0.00,2025,Q1
20250228006247,2025-02-28,00244455,케이티앤지,GEORGE WILLIAM LULHAM,비등기임원,상무,-,203,203,0.00,0.00,2025,Q1
20250228006287,2025-02-28,00244455,케이티앤지,차형철,비등기임원,상무,-,925,197,0.00,0.00,2025,Q1
20250228006331,2025-02-28,00244455,케이티앤지,최재영,비등기임원,상무,-,199,199,0.00,0.00,2025,Q1
20250228006362,2025-02-28,00244455,케이티앤지,한동원,비등기임원,상무,-,222,222,0.00,0.00,2025,Q1
20250228006385,2025-02-28,00244455,케이티앤지,한용환,비등기임원,상무,-,165,165,0.00,0.00,2025,Q1
20250228006429,2025-02-28,00244455,케이티앤지,허창구,비등기임원,전무,-,283,283,0.00,0.00,2025,Q1
20250228006455,2025-02-28,00244455,케이티앤지,홍대화,비등기임원,상무,-,147,147,0.00,0.00,2025,Q1
20250228006495,2025-02-28,00244455,케이티앤지,황기현,비등기임원,전무,-,416,216,0.00,0.00,2025,Q1
20250228006512,2025-02-28,00244455,케이티앤지,황성호,비등기임원,상무,-,199,199,0.00,0.00,2025,Q1
20250718000538,2025-07-18,00244455,케이티앤지,배수민,비등기임원,상무,-,59,59,0.00,0.00,2025,Q3
