접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230919000183,2023-09-19,00162461,한화솔루션,윤안식,비등기임원,실장,-,"1,797","1,797",0.00,0.00,2023,Q3
20231017000240,2023-10-17,00162461,한화솔루션,신승현,비등기임원,담당,-,122,122,0.00,0.00,2023,Q4
20231017000250,2023-10-17,00162461,한화솔루션,임성철,비등기임원,담당,-,"1,437","1,437",0.00,0.00,2023,Q4
20231017000258,2023-10-17,00162461,한화솔루션,홍정권,비등기임원,실장,-,"3,674","3,674",0.00,0.00,2023,Q4
20231102000266,2023-11-02,00162461,한화솔루션,유동석,비등기임원,실장,-,186,186,0.00,0.00,2023,Q4
20231102000277,2023-11-02,00162461,한화솔루션,전효진,비등기임원,팀장,-,100,100,0.00,0.00,2023,Q4
20231102000294,2023-11-02,00162461,한화솔루션,김근호,비등기임원,담당,-,87,87,0.00,0.00,2023,Q4
20240110000751,2024-01-10,00162461,한화솔루션,금춘수,비등기임원,수석부회장,-,"1,700","1,700",0.00,0.00,2024,Q1
20240227000578,2024-02-27,00162461,한화솔루션,이구영,등기임원,대표이사,-,"13,439","2,000",0.01,0.00,2024,Q1
20240227000746,2024-02-27,00162461,한화솔루션,남이현,등기임원,대표이사,-,"5,395","2,000",0.00,0.00,2024,Q1
20240228006603,2024-02-28,00162461,한화솔루션,임성철,비등기임원,담당,-,"1,807",370,0.00,0.00,2024,Q1
20240228007111,2024-02-28,00162461,한화솔루션,유재열,비등기임원,사업부장,-,"8,541",300,0.00,0.00,2024,Q1
20240229001616,2024-02-29,00162461,한화솔루션,김근호,비등기임원,담당,-,757,670,0.00,0.00,2024,Q1
20240229001970,2024-02-29,00162461,한화솔루션,김규철,비등기임원,담당,-,400,400,0.00,0.00,2024,Q1
20240304000261,2024-03-04,00162461,한화솔루션,신승현,비등기임원,담당,-,522,400,0.00,0.00,2024,Q1
20240429000090,2024-04-29,00162461,한화솔루션,이구영,등기임원,대표이사,-,"14,439","1,000",0.01,0.00,2024,Q2
20240807000309,2024-08-07,00162461,한화솔루션,남정운,비등기임원,사장,-,"4,596","4,596",0.00,0.00,2024,Q3
20240807000316,2024-08-07,00162461,한화솔루션,홍정권,비등기임원,부문장,-,"3,674","3,674",0.00,0.00,2024,Q3
20240819000207,2024-08-19,00162461,한화솔루션,문성현,비등기임원,담당,-,"3,109","3,109",0.00,0.00,2024,Q3
20241008000458,2024-10-08,00162461,한화솔루션,신종복,비등기임원,담당,-,"2,839","2,839",0.00,0.00,2024,Q4
20241021000226,2024-10-21,00162461,한화솔루션,구봉석,비등기임원,담당,-,"1,000","1,000",0.00,0.00,2024,Q4
20241220000224,2024-12-20,00162461,한화솔루션,김승국,비등기임원,담당,-,"2,435","2,435",0.00,0.00,2024,Q4
20241223000144,2024-12-23,00162461,한화솔루션,이재한,비등기임원,임원,-,449,449,0.00,0.00,2024,Q4
20241223000148,2024-12-23,00162461,한화솔루션,안수만,비등기임원,담당,-,125,125,0.00,0.00,2024,Q4
20250326000469,2025-03-26,00162461,한화솔루션,채정희,비등기임원,실장,-,"4,500","4,500",0.00,0.00,2025,Q1
