접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231019000132,2023-10-19,00126186,삼성에스디에스,전민섭,비등기임원,상 무,-,117,117,0.00,0.00,2023,Q4
20231201000187,2023-12-01,00126186,삼성에스디에스,김성곤,비등기임원,상무,-,252,252,0.00,0.00,2023,Q4
20241205000008,2024-12-05,00126186,삼성에스디에스,이관희,비등기임원,상무,-,100,100,0.00,0.00,2024,Q4
20241206000026,2024-12-06,00126186,삼성에스디에스,이동섭,비등기임원,상무,-,284,284,0.00,0.00,2024,Q4
20241206000113,2024-12-06,00126186,삼성에스디에스,노광빈,비등기임원,상무,-,21,21,0.00,0.00,2024,Q4
20241211000281,2024-12-11,00126186,삼성에스디에스,이준희,비등기임원,사장,-,"1,000","1,000",0.00,0.00,2024,Q4
20250321001279,2025-03-21,00126186,삼성에스디에스,이인실,등기임원,사외이사,-,100,100,0.00,0.00,2025,Q1
20250324000161,2025-03-24,00126186,삼성에스디에스,문무일,등기임원,사외이사,-,100,100,0.00,0.00,2025,Q1
20250325000727,2025-03-25,00126186,삼성에스디에스,신현한,등기임원,사외이사,-,600,100,0.00,0.00,2025,Q1
20250328001116,2025-03-28,00126186,삼성에스디에스,안정태,등기임원,부사장,-,"1,300",300,0.00,0.00,2025,Q1
20250331002150,2025-03-31,00126186,삼성에스디에스,이재진,등기임원,사외이사,-,100,100,0.00,0.00,2025,Q1
20250407000757,2025-04-07,00126186,삼성에스디에스,안정태,등기임원,부사장,-,"1,600",300,0.00,0.00,2025,Q2
20250415000328,2025-04-15,00126186,삼성에스디에스,김태호,비등기임원,부사장,-,450,450,0.00,0.00,2025,Q2
20250416000181,2025-04-16,00126186,삼성에스디에스,안정태,등기임원,부사장,-,"1,900",300,0.00,0.00,2025,Q2
20250430000014,2025-04-30,00126186,삼성에스디에스,신현한,등기임원,사외이사,-,700,100,0.00,0.00,2025,Q2
20250507000444,2025-05-07,00126186,삼성에스디에스,문무일,등기임원,사외이사,-,200,100,0.00,0.00,2025,Q2
20250507000659,2025-05-07,00126186,삼성에스디에스,이재진,등기임원,사외이사,-,200,100,0.00,0.00,2025,Q2
20250508000556,2025-05-08,00126186,삼성에스디에스,이인실,등기임원,사외이사,-,200,100,0.00,0.00,2025,Q2
20250521000013,2025-05-21,00126186,삼성에스디에스,LEE HOJOON,등기임원,부사장,-,777,777,0.00,0.00,2025,Q2
20250730000408,2025-07-30,00126186,삼성에스디에스,신현한,등기임원,사외이사,-,800,100,0.00,0.00,2025,Q3
20250730000415,2025-07-30,00126186,삼성에스디에스,문무일,등기임원,사외이사,-,300,100,0.00,0.00,2025,Q3
20250730000417,2025-07-30,00126186,삼성에스디에스,이인실,등기임원,사외이사,-,300,100,0.00,0.00,2025,Q3
20250804000007,2025-08-04,00126186,삼성에스디에스,이재진,등기임원,사외이사,-,300,100,0.00,0.00,2025,Q3
