접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240103000005,2024-01-03,00401731,LG전자,강제남,비등기임원,상무,-,139,139,0.00,0.00,2024,Q1
20240104000002,2024-01-04,00401731,LG전자,정두경,비등기임원,상무,10%이상주주,116,116,0.00,0.00,2024,Q1
20240219000337,2024-02-19,00401731,LG전자,박원재,비등기임원,상무,-,"3,005","3,005",0.00,0.00,2024,Q1
20241031000006,2024-10-31,00401731,LG전자,박원재,비등기임원,상무,-,"4,005","1,000",0.00,0.00,2024,Q4
20241031000541,2024-10-31,00401731,LG전자,반병선,비등기임원,상무,-,"1,030","1,030",0.00,0.00,2024,Q4
20241107000151,2024-11-07,00401731,LG전자,이현욱,비등기임원,부사장,-,500,250,0.00,0.00,2024,Q4
20241108000344,2024-11-08,00401731,LG전자,LG,-,-,10%이상주주,"55,364,036","269,454",30.62,0.15,2024,Q4
20241115000282,2024-11-15,00401731,LG전자,LG,-,-,10%이상주주,"55,659,036","295,000",30.78,0.16,2024,Q4
20241122000391,2024-11-22,00401731,LG전자,LG,-,-,10%이상주주,"55,936,036","277,000",30.93,0.15,2024,Q4
20241129001924,2024-11-29,00401731,LG전자,LG,-,-,10%이상주주,"56,189,953","253,917",31.07,0.14,2024,Q4
20250103000172,2025-01-03,00401731,LG전자,윤필현,비등기임원,상무,-,173,173,0.00,0.00,2025,Q1
20250107000220,2025-01-07,00401731,LG전자,민병국,비등기임원,상무,-,150,150,0.00,0.00,2025,Q1
20250108000449,2025-01-08,00401731,LG전자,서현석,비등기임원,상무,-,60,60,0.00,0.00,2025,Q1
20250207000695,2025-02-07,00401731,LG전자,LG,-,-,10%이상주주,"56,319,953","130,000",31.14,0.07,2025,Q1
20250214002227,2025-02-14,00401731,LG전자,LG,-,-,10%이상주주,"56,642,953","323,000",31.32,0.18,2025,Q1
20250221001985,2025-02-21,00401731,LG전자,LG,-,-,10%이상주주,"56,954,953","312,000",31.50,0.18,2025,Q1
20250228003400,2025-02-28,00401731,LG전자,LG,-,-,10%이상주주,"57,250,953","296,000",31.66,0.16,2025,Q1
20250307000661,2025-03-07,00401731,LG전자,LG,-,-,10%이상주주,"57,433,029","182,076",31.76,0.10,2025,Q1
20250402000912,2025-04-02,00401731,LG전자,박원재,비등기임원,상무,-,"4,505",500,0.00,0.00,2025,Q2
20250402002611,2025-04-02,00401731,LG전자,조주완,등기임원,사장,-,"7,873","2,500",0.00,0.00,2025,Q2
20250415000572,2025-04-16,00401731,LG전자,김성재,비등기임원,전무,-,"1,027",870,0.00,0.00,2025,Q2
