접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230323000979,2023-03-23,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,186,064","5,000",25.35,0.04,2023,Q1
20230329001149,2023-03-29,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,192,478","6,414",25.40,0.05,2023,Q1
20240207000609,2024-02-07,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,352,101","159,623",25.44,0.04,2024,Q1
20240207000628,2024-02-07,00992871,종근당,이장한,비등기임원,회장,사실상지배주주,"1,256,007","59,809",9.53,0.01,2024,Q1
20241114002467,2024-11-14,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,374,101","22,000",25.61,0.17,2024,Q4
20241122000403,2024-11-22,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,395,101","21,000",25.77,0.16,2024,Q4
20250207000487,2025-02-07,00992871,종근당,이주원,비등기임원,이사,-,"204,813","204,813",1.48,1.48,2025,Q1
20250207000516,2025-02-07,00992871,종근당,이장한,비등기임원,회장,사실상지배주주,"1,318,807","62,800",9.55,0.02,2025,Q1
20250207000523,2025-02-07,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,564,855","169,754",25.83,0.06,2025,Q1
20250321001890,2025-03-21,00992871,종근당,종근당홀딩스,-,-,10%이상주주,"3,572,855","8,000",25.89,0.06,2025,Q1
