접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231005000371,2023-10-05,00164742,현대자동차,손창업,비등기임원,상무,-,0,-74,0.00,0.00,2023,Q4
20240108000017,2024-01-08,00164742,현대자동차,김성현,비등기임원,상무,-,110,110,0.00,0.00,2024,Q1
20240108000590,2024-01-08,00164742,현대자동차,황선용,비등기임원,상무,-,30,30,0.00,0.00,2024,Q1
20240108000328,2024-01-08,00164742,현대자동차,김혜인,비등기임원,부사장,-,50,50,0.00,0.00,2024,Q1
20240108000316,2024-01-08,00164742,현대자동차,임오주,비등기임원,상무,-,50,50,0.00,0.00,2024,Q1
20240108000303,2024-01-08,00164742,현대자동차,박동균,비등기임원,상무,-,5,5,0.00,0.00,2024,Q1
20240108000297,2024-01-08,00164742,현대자동차,이정호,비등기임원,상무,-,115,115,0.00,0.00,2024,Q1
20240108000293,2024-01-08,00164742,현대자동차,백정욱,비등기임원,상무,-,45,45,0.00,0.00,2024,Q1
20240108000283,2024-01-08,00164742,현대자동차,임민주,비등기임원,상무,-,35,35,0.00,0.00,2024,Q1
20240108000277,2024-01-08,00164742,현대자동차,정재규,비등기임원,상무,-,155,155,0.00,0.00,2024,Q1
20240108000025,2024-01-08,00164742,현대자동차,서영석,비등기임원,상무,-,80,80,0.00,0.00,2024,Q1
20240108000030,2024-01-08,00164742,현대자동차,선우경희,비등기임원,상무,-,45,45,0.00,0.00,2024,Q1
20240108000032,2024-01-08,00164742,현대자동차,이수민,비등기임원,상무,-,15,15,0.00,0.00,2024,Q1
20240108000034,2024-01-08,00164742,현대자동차,이주훈,비등기임원,상무,-,35,35,0.00,0.00,2024,Q1
20240108000037,2024-01-08,00164742,현대자동차,임준형,비등기임원,상무,-,165,165,0.00,0.00,2024,Q1
20240108000041,2024-01-08,00164742,현대자동차,장덕은,비등기임원,상무,-,100,100,0.00,0.00,2024,Q1
20240108000046,2024-01-08,00164742,현대자동차,정규원,비등기임원,상무,-,67,67,0.00,0.00,2024,Q1
20240108000050,2024-01-08,00164742,현대자동차,최리군,비등기임원,상무,-,55,55,0.00,0.00,2024,Q1
20240108000051,2024-01-08,00164742,현대자동차,김종범,비등기임원,상무,-,5,5,0.00,0.00,2024,Q1
20240108000054,2024-01-08,00164742,현대자동차,이춘기,비등기임원,상무,-,15,15,0.00,0.00,2024,Q1
20240108000059,2024-01-08,00164742,현대자동차,김재영,비등기임원,상무,-,15,15,0.00,0.00,2024,Q1
20240108000063,2024-01-08,00164742,현대자동차,조현철,비등기임원,상무,-,24,24,0.00,0.00,2024,Q1
20240108000066,2024-01-08,00164742,현대자동차,정재백,비등기임원,상무,-,805,805,0.00,0.00,2024,Q1
20240108000068,2024-01-08,00164742,현대자동차,박성주,비등기임원,상무,-,75,75,0.00,0.00,2024,Q1
20240108000080,2024-01-08,00164742,현대자동차,김영건,비등기임원,상무,-,218,218,0.00,0.00,2024,Q1
20240108000082,2024-01-08,00164742,현대자동차,이성호,비등기임원,상무,-,25,25,0.00,0.00,2024,Q1
20240108000086,2024-01-08,00164742,현대자동차,김현식,비등기임원,상무,-,50,50,0.00,0.00,2024,Q1
20240108000089,2024-01-08,00164742,현대자동차,이창욱,비등기임원,상무,-,5,5,0.00,0.00,2024,Q1
20240108000094,2024-01-08,00164742,현대자동차,주형진,비등기임원,상무,-,118,118,0.00,0.00,2024,Q1
20240108000117,2024-01-08,00164742,현대자동차,박두환,비등기임원,상무,-,80,80,0.00,0.00,2024,Q1
20240108000122,2024-01-08,00164742,현대자동차,박지호,비등기임원,상무,-,20,20,0.00,0.00,2024,Q1
20240108000126,2024-01-08,00164742,현대자동차,김형주,비등기임원,상무,-,25,25,0.00,0.00,2024,Q1
20240108000130,2024-01-08,00164742,현대자동차,이재길,비등기임원,상무,-,30,30,0.00,0.00,2024,Q1
20240108000155,2024-01-08,00164742,현대자동차,배성환,비등기임원,상무,-,15,15,0.00,0.00,2024,Q1
20240108000158,2024-01-08,00164742,현대자동차,유재욱,비등기임원,상무,-,85,85,0.00,0.00,2024,Q1
