접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230920000010,2023-09-20,00149655,삼성물산,고정석,등기임원,사장,-,"3,000","1,000",0.00,0.00,2023,Q3
20231101000134,2023-11-01,00149655,삼성물산,권한길,비등기임원,상무,-,"3,813","2,625",0.00,0.00,2023,Q4
20231206000083,2023-12-06,00149655,삼성물산,안상욱,비등기임원,상무,-,100,100,0.00,0.00,2023,Q4
20240131000128,2024-01-31,00149655,삼성물산,이창원,비등기임원,부사장,-,500,500,0.00,0.00,2024,Q1
20240207000316,2024-02-07,00149655,삼성물산,송규종,비등기임원,부사장,-,"4,350","1,000",0.00,0.00,2024,Q1
20240207001125,2024-02-08,00149655,삼성물산,김응선,비등기임원,부사장,-,"1,000",-300,0.00,0.00,2024,Q1
20240226006059,2024-02-26,00149655,삼성물산,이귀석,비등기임원,상무,-,"2,492","2,492",0.00,0.00,2024,Q1
20240305000190,2024-03-05,00149655,삼성물산,이재언,비등기임원,사장,-,"1,073","1,000",0.00,0.00,2024,Q1
20240318000673,2024-03-18,00149655,삼성물산,이재언,등기임원,사장,-,"1,073","1,073",0.00,0.00,2024,Q1
20240321001226,2024-03-21,00149655,삼성물산,이무영,비등기임원,상무,-,0,"-2,102",0.00,0.00,2024,Q1
20240719000489,2024-07-19,00149655,삼성물산,이서현,비등기임원,사장,-,"11,662,168","11,662,168",6.51,6.51,2024,Q3
20241104000209,2024-11-04,00149655,삼성물산,이재언,등기임원,사장,-,"2,400","1,327",0.00,0.00,2024,Q4
20241206000143,2024-12-06,00149655,삼성물산,정환우,비등기임원,상무,-,35,35,0.00,0.00,2024,Q4
20250204000157,2025-02-04,00149655,삼성물산,강선명,비등기임원,부사장,-,440,440,0.00,0.00,2025,Q1
20250204000439,2025-02-04,00149655,삼성물산,강현구,비등기임원,상무,-,538,300,0.00,0.00,2025,Q1
20250205000015,2025-02-05,00149655,삼성물산,이준서,등기임원,부사장,-,"4,299","1,000",0.00,0.00,2025,Q1
20250205000025,2025-02-05,00149655,삼성물산,이재언,등기임원,사장,-,"3,400","1,000",0.00,0.00,2025,Q1
20250205000033,2025-02-05,00149655,삼성물산,정해린,등기임원,사장,-,"4,000","2,600",0.00,0.00,2025,Q1
20250206000021,2025-02-06,00149655,삼성물산,이현동,비등기임원,부사장,-,490,490,0.00,0.00,2025,Q1
20250206000028,2025-02-06,00149655,삼성물산,배영민,비등기임원,부사장,-,"1,000",300,0.00,0.00,2025,Q1
20250206000041,2025-02-06,00149655,삼성물산,송규종,비등기임원,부사장,-,"6,000","1,650",0.00,0.00,2025,Q1
20250207000384,2025-02-07,00149655,삼성물산,강병일,비등기임원,사장,-,"5,200","5,200",0.00,0.00,2025,Q1
20250207000426,2025-02-07,00149655,삼성물산,전성배,비등기임원,상무,-,50,50,0.00,0.00,2025,Q1
20250210000317,2025-02-10,00149655,삼성물산,오세철,등기임원,사장,-,"3,000","2,000",0.00,0.00,2025,Q1
20250211000415,2025-02-11,00149655,삼성물산,케이씨씨,-,-,10%이상주주,"17,009,518","17,009,518",9.92,9.92,2025,Q1
20250404001296,2025-04-04,00149655,삼성물산,강태규,비등기임원,상무,-,400,400,0.00,0.00,2025,Q2
20250613000405,2025-06-13,00149655,삼성물산,권한길,비등기임원,상무,-,"1,188","-2,625",0.00,0.00,2025,Q2
20250711000471,2025-07-11,00149655,삼성물산,김재우,비등기임원,부사장,-,100,-800,0.00,0.00,2025,Q3
20250814003384,2025-08-14,00149655,삼성물산,원은경,비등기임원,상무,-,"1,816","1,816",0.00,0.00,2025,Q3
20250827000186,2025-08-27,00149655,삼성물산,김동운,비등기임원,상무,-,927,-300,0.00,0.00,2025,Q3
