접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240304000200,2024-03-04,00583424,아모레퍼시픽,이창규,비등기임원,경영자,-,250,250,0.00,0.00,2024,Q1
20240304000190,2024-03-04,00583424,아모레퍼시픽,정혜진,비등기임원,경영자,-,864,403,0.00,0.00,2024,Q1
20240304000180,2024-03-04,00583424,아모레퍼시픽,강병영,비등기임원,경영자,-,606,339,0.00,0.00,2024,Q1
20240304000175,2024-03-04,00583424,아모레퍼시픽,박종만,등기임원,경영자,-,"1,477",432,0.00,0.00,2024,Q1
20240304000170,2024-03-04,00583424,아모레퍼시픽,김승환,등기임원,대표이사(사장),-,371,371,0.00,0.00,2024,Q1
20240508000244,2024-05-08,00583424,아모레퍼시픽,이혜진,비등기임원,경영자,-,40,40,0.00,0.00,2024,Q2
20240827000072,2024-08-27,00583424,아모레퍼시픽,황영민,비등기임원,경영자,-,61,61,0.00,0.00,2024,Q3
20240827000092,2024-08-27,00583424,아모레퍼시픽,강명구,비등기임원,경영자,-,218,218,0.00,0.00,2024,Q3
20240827000142,2024-08-27,00583424,아모레퍼시픽,강병영,비등기임원,경영자,-,793,187,0.00,0.00,2024,Q3
20240827000159,2024-08-27,00583424,아모레퍼시픽,권수정,비등기임원,경영자,-,124,124,0.00,0.00,2024,Q3
20240827000166,2024-08-27,00583424,아모레퍼시픽,김경연,비등기임원,경영자,-,414,414,0.00,0.00,2024,Q3
20240827000173,2024-08-27,00583424,아모레퍼시픽,김만규,비등기임원,경영자,-,335,335,0.00,0.00,2024,Q3
20240827000180,2024-08-27,00583424,아모레퍼시픽,김영소,비등기임원,경영자,-,589,119,0.00,0.00,2024,Q3
20240827000187,2024-08-27,00583424,아모레퍼시픽,김왕기,비등기임원,경영자,-,140,140,0.00,0.00,2024,Q3
20240827000196,2024-08-27,00583424,아모레퍼시픽,김종하,비등기임원,경영자,-,239,239,0.00,0.00,2024,Q3
20240827000218,2024-08-27,00583424,아모레퍼시픽,노병권,비등기임원,경영자,-,276,276,0.00,0.00,2024,Q3
20240827000226,2024-08-27,00583424,아모레퍼시픽,노은석,비등기임원,경영자,-,84,84,0.00,0.00,2024,Q3
20240827000232,2024-08-27,00583424,아모레퍼시픽,박경전,비등기임원,경영자,-,71,71,0.00,0.00,2024,Q3
20240827000060,2024-08-27,00583424,아모레퍼시픽,이혜진,비등기임원,경영자,-,97,57,0.00,0.00,2024,Q3
20240827000057,2024-08-27,00583424,아모레퍼시픽,이창규,비등기임원,경영자,-,658,408,0.00,0.00,2024,Q3
20240827000054,2024-08-27,00583424,아모레퍼시픽,이지연,등기임원,경영자,-,694,210,0.00,0.00,2024,Q3
20240827000043,2024-08-27,00583424,아모레퍼시픽,박종만,등기임원,경영자,-,"1,982",505,0.00,0.00,2024,Q3
20240827000034,2024-08-27,00583424,아모레퍼시픽,김승환,등기임원,대표이사(사장),-,892,521,0.00,0.00,2024,Q3
20240827000020,2024-08-27,00583424,아모레퍼시픽,서경배,등기임원,대표이사(회장),10%이상주주,"6,228,035",38,9.02,0.00,2024,Q3
20240827000241,2024-08-27,00583424,아모레퍼시픽,박두배,비등기임원,경영자,-,77,77,0.00,0.00,2024,Q3
20240827000537,2024-08-27,00583424,아모레퍼시픽,홍재욱,비등기임원,경영자,-,307,307,0.00,0.00,2024,Q3
20240827000531,2024-08-27,00583424,아모레퍼시픽,홍성봉,비등기임원,경영자,-,126,126,0.00,0.00,2024,Q3
20240827000522,2024-08-27,00583424,아모레퍼시픽,허정원,비등기임원,경영자,-,441,119,0.00,0.00,2024,Q3
20240827000515,2024-08-27,00583424,아모레퍼시픽,최필경,비등기임원,경영자,-,279,279,0.00,0.00,2024,Q3
20240827000503,2024-08-27,00583424,아모레퍼시픽,최명종,비등기임원,경영자,-,146,146,0.00,0.00,2024,Q3
20240827000494,2024-08-27,00583424,아모레퍼시픽,채병근,비등기임원,경영자,-,124,124,0.00,0.00,2024,Q3
20240827000296,2024-08-27,00583424,아모레퍼시픽,정혜진,비등기임원,경영자,-,"1,156",292,0.00,0.00,2024,Q3
20240827000252,2024-08-27,00583424,아모레퍼시픽,박원석,비등기임원,경영자,-,108,108,0.00,0.00,2024,Q3
20240827000262,2024-08-27,00583424,아모레퍼시픽,박찬규,비등기임원,경영자,-,114,114,0.00,0.00,2024,Q3
20240827000268,2024-08-27,00583424,아모레퍼시픽,서병휘,비등기임원,경영자,-,209,209,0.00,0.00,2024,Q3
20240827000275,2024-08-27,00583424,아모레퍼시픽,오정화,비등기임원,경영자,-,120,116,0.00,0.00,2024,Q3
20240827000279,2024-08-27,00583424,아모레퍼시픽,이명길,비등기임원,경영자,-,107,107,0.00,0.00,2024,Q3
20240827000285,2024-08-27,00583424,아모레퍼시픽,이상호,비등기임원,경영자,-,159,159,0.00,0.00,2024,Q3
20240827000290,2024-08-27,00583424,아모레퍼시픽,임운섭,비등기임원,경영자,-,935,451,0.00,0.00,2024,Q3
20240827000291,2024-08-27,00583424,아모레퍼시픽,정가윤,비등기임원,경영자,-,215,215,0.00,0.00,2024,Q3
20240827000293,2024-08-27,00583424,아모레퍼시픽,정창욱,비등기임원,경영자,-,112,112,0.00,0.00,2024,Q3
20240906000299,2024-09-06,00583424,아모레퍼시픽,황영민,비등기임원,경영자,-,150,89,0.00,0.00,2024,Q3
20240906000295,2024-09-06,00583424,아모레퍼시픽,이상목,비등기임원,경영자,-,465,125,0.00,0.00,2024,Q3
20240906000281,2024-09-06,00583424,아모레퍼시픽,나정균,비등기임원,경영자,-,399,399,0.00,0.00,2024,Q3
20241011000258,2024-10-11,00583424,아모레퍼시픽,김영수,비등기임원,경영자,-,300,300,0.00,0.00,2024,Q4
20241022000146,2024-10-22,00583424,아모레퍼시픽,김영수,비등기임원,경영자,-,350,50,0.00,0.00,2024,Q4
20241022000150,2024-10-22,00583424,아모레퍼시픽,박태호,비등기임원,경영자,-,183,183,0.00,0.00,2024,Q4
20241029000211,2024-10-29,00583424,아모레퍼시픽,김영수,비등기임원,경영자,-,700,350,0.00,0.00,2024,Q4
20250120000170,2025-01-20,00583424,아모레퍼시픽,유승철,비등기임원,경영자,-,122,122,0.00,0.00,2025,Q1
20250429000055,2025-04-29,00583424,아모레퍼시픽,이상호,비등기임원,경영자,-,160,1,0.00,0.00,2025,Q2
20250704000157,2025-07-04,00583424,아모레퍼시픽,황경연,비등기임원,경영자,-,33,33,0.00,0.00,2025,Q3
20250704000151,2025-07-04,00583424,아모레퍼시픽,박정민,비등기임원,경영자 ,-,33,33,0.00,0.00,2025,Q3
