접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231207000175,2023-12-07,00190321,케이티,장민,비등기임원,전무,-,745,745,0.00,0.00,2023,Q4
20231207000177,2023-12-07,00190321,케이티,성제현,비등기임원,상무,-,647,647,0.00,0.00,2023,Q4
20231207000486,2023-12-07,00190321,케이티,김몽룡,비등기임원,상무,-,36,36,0.00,0.00,2023,Q4
20231207000478,2023-12-07,00190321,케이티,노형래,비등기임원,상무,-,262,262,0.00,0.00,2023,Q4
20231207000179,2023-12-07,00190321,케이티,이병무,비등기임원,상무,-,169,169,0.00,0.00,2023,Q4
20231207000185,2023-12-07,00190321,케이티,김용남,비등기임원,상무,-,86,86,0.00,0.00,2023,Q4
20231207000188,2023-12-07,00190321,케이티,고충림,비등기임원,전무,-,"2,446","2,446",0.00,0.00,2023,Q4
20231207000192,2023-12-07,00190321,케이티,황경희,비등기임원,상무,-,253,253,0.00,0.00,2023,Q4
20231207000199,2023-12-07,00190321,케이티,김광동,비등기임원,전무,-,866,-639,0.00,0.00,2023,Q4
20231207000202,2023-12-07,00190321,케이티,최호창,비등기임원,상무,-,"3,128","3,128",0.00,0.00,2023,Q4
20231207000203,2023-12-07,00190321,케이티,정선일,비등기임원,상무,-,307,307,0.00,0.00,2023,Q4
20231207000236,2023-12-07,00190321,케이티,홍해천,비등기임원,상무,-,147,147,0.00,0.00,2023,Q4
20231207000245,2023-12-07,00190321,케이티,김영걸,비등기임원,상무,-,735,735,0.00,0.00,2023,Q4
20231207000250,2023-12-07,00190321,케이티,장두성,비등기임원,상무,-,831,831,0.00,0.00,2023,Q4
20231207000265,2023-12-07,00190321,케이티,이정우,비등기임원,상무,-,160,160,0.00,0.00,2023,Q4
20231207000283,2023-12-07,00190321,케이티,윤병휴,비등기임원,상무,-,157,157,0.00,0.00,2023,Q4
20231207000286,2023-12-07,00190321,케이티,명제훈,비등기임원,상무,-,"2,125","2,125",0.00,0.00,2023,Q4
20231207000391,2023-12-07,00190321,케이티,김영호,비등기임원,전무,-,"8,254","8,254",0.00,0.00,2023,Q4
20231207000419,2023-12-07,00190321,케이티,임보헌,비등기임원,상무,-,"1,013","1,013",0.00,0.00,2023,Q4
20231207000496,2023-12-08,00190321,케이티,이성규,비등기임원,상무,-,147,147,0.00,0.00,2023,Q4
20231207000499,2023-12-08,00190321,케이티,최우형,비등기임원,상무,-,147,147,0.00,0.00,2023,Q4
20231221000589,2023-12-22,00190321,케이티,조훈,비등기임원,전무,-,"1,258","-2,500",0.00,0.00,2023,Q4
20240103000309,2024-01-03,00190321,케이티,김진철,비등기임원,상무,-,986,"-1,326",0.00,0.00,2024,Q1
20240105000541,2024-01-05,00190321,케이티,김지현,비등기임원,상무,-,586,586,0.00,0.00,2024,Q1
20240325000732,2024-03-25,00190321,케이티,김영섭,등기임원,사장,-,"5,300","5,300",0.00,0.00,2024,Q1
20240403003305,2024-04-03,00190321,케이티,강이환,비등기임원,상무,-,36,36,0.00,0.00,2024,Q2
20240404000155,2024-04-04,00190321,케이티,최강림,비등기임원,상무,-,"6,825","6,825",0.00,0.00,2024,Q2
20240409001912,2024-04-09,00190321,케이티,배순민,비등기임원,상무,-,"7,474",300,0.00,0.00,2024,Q2
20240509000075,2024-05-09,00190321,케이티,이원준,비등기임원,상무,-,"2,983","2,983",0.00,0.00,2024,Q2
20240530000967,2024-05-30,00190321,케이티,권희근,비등기임원,상무,-,"2,136","1,061",0.00,0.00,2024,Q2
20240530001006,2024-05-30,00190321,케이티,이성환,비등기임원,상무,-,"3,231",366,0.00,0.00,2024,Q2
20240530000983,2024-05-30,00190321,케이티,서기홍,비등기임원,상무,-,"1,670",647,0.00,0.00,2024,Q2
20240530001504,2024-05-30,00190321,케이티,신훈주,비등기임원,상무,-,"4,272","1,061",0.00,0.00,2024,Q2
20240530001492,2024-05-30,00190321,케이티,배순민,비등기임원,상무,-,"8,535","1,061",0.00,0.00,2024,Q2
20240530001425,2024-05-30,00190321,케이티,오태성,비등기임원,상무,-,"1,018",973,0.00,0.00,2024,Q2
20240530001375,2024-05-30,00190321,케이티,조성은,비등기임원,상무,-,"5,541","1,061",0.00,0.00,2024,Q2
20240530001036,2024-05-30,00190321,케이티,최강림,비등기임원,상무,-,"7,798",973,0.00,0.00,2024,Q2
20240530001338,2024-05-30,00190321,케이티,김영섭,등기임원,사장,-,"7,282","1,982",0.00,0.00,2024,Q2
20240531001855,2024-05-31,00190321,케이티,권혜진,비등기임원,상무,-,"5,985","2,243",0.00,0.00,2024,Q2
20240531001754,2024-05-31,00190321,케이티,임승혁,비등기임원,상무,-,"6,289",647,0.00,0.00,2024,Q2
20240531002031,2024-05-31,00190321,케이티,구강본,비등기임원,상무,-,"6,706","1,457",0.00,0.00,2024,Q2
20240531002002,2024-05-31,00190321,케이티,유용규,비등기임원,상무,-,"10,274","2,243",0.00,0.00,2024,Q2
20240531002307,2024-05-31,00190321,케이티,구재형,비등기임원,상무,-,"2,876","1,457",0.00,0.00,2024,Q2
20240603000167,2024-06-03,00190321,케이티,최양희,등기임원,사외이사,-,357,357,0.00,0.00,2024,Q2
20240603000165,2024-06-03,00190321,케이티,이미희,비등기임원,상무,-,"6,778",647,0.00,0.00,2024,Q2
20240603000158,2024-06-03,00190321,케이티,성원제,비등기임원,상무,-,"2,854","1,457",0.00,0.00,2024,Q2
20240603000156,2024-06-03,00190321,케이티,윤종수,등기임원,사외이사,-,357,357,0.00,0.00,2024,Q2
20240603000151,2024-06-03,00190321,케이티,진영심,비등기임원,상무,-,"4,763","1,457",0.00,0.00,2024,Q2
20240603000149,2024-06-03,00190321,케이티,김용헌,등기임원,사외이사,-,811,455,0.00,0.00,2024,Q2
20240603000144,2024-06-03,00190321,케이티,김준호,비등기임원,상무,-,"6,309","1,457",0.00,0.00,2024,Q2
20240603000065,2024-06-03,00190321,케이티,이종식,비등기임원,상무,-,"8,919","2,243",0.00,0.00,2024,Q2
20240603000063,2024-06-03,00190321,케이티,김병균,비등기임원,상무,-,"8,560","2,243",0.00,0.00,2024,Q2
20240603000062,2024-06-03,00190321,케이티,최준기,비등기임원,상무,-,"5,357","1,061",0.00,0.00,2024,Q2
20240603000169,2024-06-03,00190321,케이티,김재권,비등기임원,상무,-,"8,639",647,0.00,0.00,2024,Q2
20240603000333,2024-06-03,00190321,케이티,이창호,비등기임원,전무,-,"10,749","1,457",0.00,0.00,2024,Q2
20240603000322,2024-06-03,00190321,케이티,김광동,비등기임원,전무,-,"2,323","1,457",0.00,0.00,2024,Q2
