접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231006000444,2023-10-06,00309503,한국항공우주,국민연금공단,-,-,10%이상주주,"10,008,636","108,797",10.27,0.11,2023,Q4
20231010000502,2023-10-10,00309503,한국항공우주,강구영,등기임원,대표이사,-,"1,875",365,0.00,0.00,2023,Q4
20231102000135,2023-11-02,00309503,한국항공우주,국민연금공단,-,-,10%이상주주,"10,041,107","32,471",10.30,0.03,2023,Q4
20231113000505,2023-11-13,00309503,한국항공우주,국민연금공단,-,-,10%이상주주,"9,722,696","-318,411",9.97,-0.33,2023,Q4
20240104000231,2024-01-04,00309503,한국항공우주,박진석,비등기임원,상무,-,"1,269","1,269",0.00,0.00,2024,Q1
20240104000238,2024-01-04,00309503,한국항공우주,양홍석,비등기임원,상무,-,20,20,0.00,0.00,2024,Q1
20240104000241,2024-01-04,00309503,한국항공우주,신동학,비등기임원,상무,-,98,98,0.00,0.00,2024,Q1
20240208000908,2024-02-08,00309503,한국항공우주,강구영,등기임원,대표이사,-,"2,125",250,0.00,0.00,2024,Q1
20240215000538,2024-02-15,00309503,한국항공우주,한창헌,비등기임원,전무,-,"6,250",508,0.01,0.00,2024,Q1
20240215000515,2024-02-15,00309503,한국항공우주,이창수,비등기임원,상무,-,"1,000","1,000",0.00,0.00,2024,Q1
20240215000547,2024-02-15,00309503,한국항공우주,강구영,등기임원,대표이사,-,"2,750",625,0.00,0.00,2024,Q1
20240326000829,2024-03-26,00309503,한국항공우주,강구영,등기임원,대표이사,-,"3,161",411,0.00,0.00,2024,Q1
20240411003461,2024-04-11,00309503,한국항공우주,최종원,비등기임원,상무,-,"1,004","1,000",0.00,0.00,2024,Q2
20240709000447,2024-07-09,00309503,한국항공우주,이창수,비등기임원,상무,-,"1,430",430,0.00,0.00,2024,Q3
20241119000224,2024-11-19,00309503,한국항공우주,한창헌,비등기임원,전무,-,"4,250","-2,000",0.00,-0.01,2024,Q4
20241119000230,2024-11-19,00309503,한국항공우주,이창수,비등기임원,상무,-,260,"-1,170",0.00,0.00,2024,Q4
20241119000235,2024-11-19,00309503,한국항공우주,김형수,비등기임원,상무,-,657,657,0.00,0.00,2024,Q4
20241119000239,2024-11-19,00309503,한국항공우주,서현석,비등기임원,상무,-,538,538,0.00,0.00,2024,Q4
20241119000244,2024-11-19,00309503,한국항공우주,남연식,비등기임원,상무,-,"1,500","1,500",0.00,0.00,2024,Q4
20241119000248,2024-11-19,00309503,한국항공우주,최낙선,비등기임원,전무,-,"1,800","1,800",0.00,0.00,2024,Q4
20250225004405,2025-02-25,00309503,한국항공우주,강구영,등기임원,대표이사,-,"3,491",330,0.00,0.00,2025,Q1
