접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230724000287,2023-07-24,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,586,450","24,000",35.53,0.59,2023,Q3
20230901000081,2023-09-01,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,622,450","36,000",35.57,0.04,2023,Q3
20230901000138,2023-09-01,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,642,450","20,000",35.59,0.02,2023,Q3
20230908000131,2023-09-08,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,682,450","40,000",35.63,0.04,2023,Q3
20230911000092,2023-09-11,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,712,450","30,000",35.66,0.03,2023,Q3
20230911000215,2023-09-11,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,732,450","20,000",35.68,0.02,2023,Q3
20230913000284,2023-09-13,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,739,750","7,300",35.69,0.01,2023,Q3
20230915000097,2023-09-15,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,759,750","20,000",35.71,0.02,2023,Q3
20230918000036,2023-09-18,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,779,750","20,000",35.73,0.02,2023,Q3
20230918000146,2023-09-18,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,794,750","15,000",35.75,0.02,2023,Q3
20230919000150,2023-09-19,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,804,750","10,000",35.76,0.01,2023,Q3
20230921000108,2023-09-21,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,824,750","20,000",35.78,0.02,2023,Q3
20230927000105,2023-09-27,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,844,750","20,000",35.80,0.02,2023,Q3
20231031000235,2023-10-31,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,883,250","38,500",35.84,0.04,2023,Q4
20231103000104,2023-11-03,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,901,250","18,000",35.86,0.02,2023,Q4
20231113000041,2023-11-13,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,951,250","50,000",35.91,0.05,2023,Q4
20231201000072,2023-12-01,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,597,570","-353,680",35.54,-0.37,2023,Q4
20240223001393,2024-02-23,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,625,570","28,000",35.57,0.03,2024,Q1
20240405001549,2024-04-05,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,641,570","16,000",35.59,0.02,2024,Q2
20240408002556,2024-04-08,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,655,556","13,986",35.60,0.01,2024,Q2
20240419000196,2024-04-19,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,667,556","12,000",35.62,0.02,2024,Q2
20240422000128,2024-04-22,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,687,556","20,000",35.64,0.02,2024,Q2
20240422000234,2024-04-22,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,696,556","9,000",35.64,0.00,2024,Q2
20240603000060,2024-06-03,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"34,717,514","20,958",35.79,0.15,2024,Q2
20240716000086,2024-07-16,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"32,777,640","-1,939,874",33.79,-2.00,2024,Q3
20241022000014,2024-10-22,00161383,한미반도체,곽동신,등기임원, 대표이사 부회장,사실상지배주주,"32,796,950","19,310",33.81,0.02,2024,Q4
20250312000346,2025-03-12,00161383,한미반도체,곽동신,등기임원,대표이사 회장,사실상지배주주,"32,819,208","22,258",33.97,0.16,2025,Q1
