접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230601000244,2023-06-01,00164645,HMM,김경배,등기임원,대표이사,-,"5,720","5,720",0.00,0.00,2023,Q2
20231020000431,2023-10-20,00164645,HMM,한국산업은행,-,-,10%이상주주,"369,199,297",0,43.08,-11.75,2023,Q4
20231020000446,2023-10-20,00164645,HMM,한국해양진흥공사,-,-,10%이상주주,"365,590,859",0,42.66,-5.63,2023,Q4
20240306000321,2024-03-06,00164645,HMM,박승일,비등기임원,상무,-,"2,804","2,804",0.00,0.00,2024,Q1
20240306000323,2024-03-06,00164645,HMM,조명제,비등기임원,상무,-,250,250,0.00,0.00,2024,Q1
20240521000246,2024-05-21,00164645,HMM,한국해양진흥공사,-,-,10%이상주주,"365,590,859",0,42.17,-0.49,2024,Q2
20240521000254,2024-05-21,00164645,HMM,한국산업은행,-,-,10%이상주주,"369,199,297",0,42.58,-0.50,2024,Q2
20240624000217,2024-06-24,00164645,HMM,한국산업은행,-,-,10%이상주주,"369,199,297",0,41.62,-0.96,2024,Q2
20240624000242,2024-06-24,00164645,HMM,한국해양진흥공사,-,-,10%이상주주,"365,590,859",0,41.21,-0.96,2024,Q2
20241023000294,2024-10-23,00164645,HMM,한국산업은행,-,-,10%이상주주,"369,199,297",0,38.74,-2.88,2024,Q4
20241024000134,2024-10-24,00164645,HMM,한국해양진흥공사,-,-,10%이상주주,"365,590,859",0,38.36,-2.85,2024,Q4
20250207000336,2025-02-07,00164645,HMM,서승환,비등기임원,상 무,-,936,936,0.00,0.00,2025,Q1
20250207000365,2025-02-07,00164645,HMM,고지영,비등기임원,상 무,-,"1,500","1,500",0.00,0.00,2025,Q1
