접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231121000051,2023-11-21,00633835,HJ중공업,정철상,비등기임원,상무,-,"5,138","5,138",0.01,0.01,2023,Q4
20231121000045,2023-11-21,00633835,HJ중공업,홍문기,등기임원,대표이사,-,"5,700","5,700",0.01,0.01,2023,Q4
20231121000054,2023-11-21,00633835,HJ중공업,주휘중,비등기임원,상무,-,"2,564","2,564",0.00,0.00,2023,Q4
20231121000056,2023-11-21,00633835,HJ중공업,나승균,비등기임원,상무보,-,"2,620","2,620",0.00,0.00,2023,Q4
20231121000058,2023-11-21,00633835,HJ중공업,권병주,비등기임원,상무보,-,"3,579","2,600",0.00,0.00,2023,Q4
20231121000060,2023-11-21,00633835,HJ중공업,차종율,비등기임원,상무,-,"2,610","2,610",0.00,0.00,2023,Q4
20231121000066,2023-11-21,00633835,HJ중공업,손광목,비등기임원,상무,-,"1,770","1,476",0.00,0.00,2023,Q4
20231124000065,2023-11-24,00633835,HJ중공업,박용식,비등기임원,상무,-,"2,866","1,330",0.00,0.00,2023,Q4
20231124000050,2023-11-24,00633835,HJ중공업,맹인영,비등기임원,상무보,-,"2,600","2,600",0.00,0.00,2023,Q4
20231124000049,2023-11-24,00633835,HJ중공업,천승현,비등기임원,상무보,-,"2,580","2,580",0.00,0.00,2023,Q4
20231124000045,2023-11-24,00633835,HJ중공업,천기준,비등기임원,상무보,-,"2,650","2,650",0.00,0.00,2023,Q4
20231124000039,2023-11-24,00633835,HJ중공업,손광목,비등기임원,상무,-,"4,257","2,487",0.01,0.01,2023,Q4
20231124000058,2023-11-24,00633835,HJ중공업,곽기진,비등기임원,상무,-,"2,517","2,517",0.00,0.00,2023,Q4
20231124000032,2023-11-24,00633835,HJ중공업,유상철,등기임원,대표이사,-,"5,000","5,000",0.01,0.01,2023,Q4
20231129000101,2023-11-29,00633835,HJ중공업,황의하,비등기임원,상무,-,"2,532","2,532",0.00,0.00,2023,Q4
20231129000093,2023-11-29,00633835,HJ중공업,이경건,비등기임원,상무보,-,"2,500","2,500",0.00,0.00,2023,Q4
20231129000082,2023-11-29,00633835,HJ중공업,정재홍,비등기임원,상무보,-,"3,000","3,000",0.00,0.00,2023,Q4
20231129000076,2023-11-29,00633835,HJ중공업,최윤형,비등기임원,상무,-,996,996,0.00,0.00,2023,Q4
20231129000072,2023-11-29,00633835,HJ중공업,박용식,비등기임원,상무,-,"4,116","1,250",0.00,0.00,2023,Q4
20231129000069,2023-11-29,00633835,HJ중공업,신승현,비등기임원,상무,-,"2,472","2,472",0.00,0.00,2023,Q4
20231129000059,2023-11-29,00633835,HJ중공업,김용덕,비등기임원,상무,-,"3,187","3,000",0.00,0.00,2023,Q4
20231129000047,2023-11-29,00633835,HJ중공업,김양수,비등기임원,상무보,-,"2,756","2,500",0.00,0.00,2023,Q4
20231129000103,2023-11-29,00633835,HJ중공업,전재우,비등기임원,상무,-,"2,484","2,484",0.00,0.00,2023,Q4
20231129000115,2023-11-29,00633835,HJ중공업,황재근,비등기임원,상무,-,0,0,0.00,0.00,2023,Q4
20231205000016,2023-12-05,00633835,HJ중공업,황재근,비등기임원,상무,-,"2,700","2,700",0.00,0.00,2023,Q4
20231205000019,2023-12-05,00633835,HJ중공업,장범택,비등기임원,상무,-,"2,500","2,500",0.00,0.00,2023,Q4
20231205000024,2023-12-05,00633835,HJ중공업,김원만,비등기임원,상무보,-,"2,450","2,450",0.00,0.00,2023,Q4
20231205000026,2023-12-05,00633835,HJ중공업,정회경,비등기임원,상무보,-,"2,440","2,440",0.00,0.00,2023,Q4
20231205000027,2023-12-05,00633835,HJ중공업,송봉구,비등기임원,상무보,-,"2,510","2,510",0.00,0.00,2023,Q4
20231205000030,2023-12-05,00633835,HJ중공업,박종화,비등기임원,상무,-,"2,492","2,492",0.00,0.00,2023,Q4
20231205000029,2023-12-05,00633835,HJ중공업,김용운,비등기임원,상무,-,"4,191","2,450",0.01,0.01,2023,Q4
20231208000437,2023-12-08,00633835,HJ중공업,유상철,등기임원,대표이사,-,"5,600",600,0.01,0.00,2023,Q4
20231208000031,2023-12-08,00633835,HJ중공업,허정구,비등기임원,전무,-,"2,500","2,500",0.00,0.00,2023,Q4
20231219000035,2023-12-19,00633835,HJ중공업,최윤형,비등기임원,상무,-,"2,000","1,004",0.00,0.00,2023,Q4
20240508000049,2024-05-08,00633835,HJ중공업,최윤형,비등기임원,상무,-,700,700,0.00,0.00,2024,Q2
20241203000328,2024-12-03,00633835,HJ중공업,정회경,비등기임원,상무보,-,0,"-2,440",0.00,0.00,2024,Q4
20241230000198,2024-12-30,00633835,HJ중공업,김태훈,비등기임원,상무보,-,373,373,0.00,0.00,2024,Q4
20250115000256,2025-01-15,00633835,HJ중공업,박종화,비등기임원,상무,-,0,"-2,492",0.00,0.00,2025,Q1
20250307000069,2025-03-07,00633835,HJ중공업,박덕근,비등기임원,상무,-,"13,500","13,500",0.02,0.02,2025,Q1
20250307000074,2025-03-07,00633835,HJ중공업,윤태기,비등기임원,상무보,-,"1,233","1,233",0.00,0.00,2025,Q1
20250312000994,2025-03-12,00633835,HJ중공업,에코프라임마린퍼시픽,-,-,10%이상주주,"53,486,748","-2,186,162",64.23,-2.62,2025,Q1
20250421000369,2025-04-21,00633835,HJ중공업,에코프라임마린퍼시픽,-,-,10%이상주주,"51,986,478","-1,500,270",62.43,-1.80,2025,Q2
20250806000244,2025-08-06,00633835,HJ중공업,에코프라임마린퍼시픽,-,-,10%이상주주,"49,127,363","-2,859,115",58.99,-3.44,2025,Q3
20250814002751,2025-08-14,00633835,HJ중공업,에코프라임마린퍼시픽,-,-,10%이상주주,"48,127,363","-1,000,000",57.79,-1.20,2025,Q3
20250905000473,2025-09-05,00633835,HJ중공업,에코프라임마린퍼시픽,-,-,10%이상주주,"47,127,363","-1,000,000",56.59,-1.20,2025,Q3
