접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231213000463,2023-12-13,00165413,롯데케미칼,김교현,등기임원,부회장,-,0,-789,0.00,0.00,2023,Q4
20231213000492,2023-12-13,00165413,롯데케미칼,신성재,비등기임원,전무,-,0,-130,0.00,0.00,2023,Q4
20231213000550,2023-12-13,00165413,롯데케미칼,이재균,비등기임원,상무보,-,48,48,0.00,0.00,2023,Q4
20231213000518,2023-12-13,00165413,롯데케미칼,황용석,비등기임원,전무,-,0,-160,0.00,0.00,2023,Q4
20231213000531,2023-12-13,00165413,롯데케미칼,이상현,비등기임원,상무,-,0,-60,0.00,0.00,2023,Q4
20231213000505,2023-12-13,00165413,롯데케미칼,양환석,비등기임원,상무보,-,0,-70,0.00,0.00,2023,Q4
20240611000024,2024-06-11,00165413,롯데케미칼,이훈기,등기임원,사장,-,"2,155","2,155",0.01,0.01,2024,Q2
20240611000026,2024-06-11,00165413,롯데케미칼,황진구,등기임원,부사장,-,"1,494","1,100",0.00,0.00,2024,Q2
20240611000030,2024-06-11,00165413,롯데케미칼,이영준,등기임원,부사장,-,"1,462","1,068",0.00,0.00,2024,Q2
20240611000032,2024-06-11,00165413,롯데케미칼,성낙선,등기임원,상무,-,600,600,0.00,0.00,2024,Q2
20240611000038,2024-06-11,00165413,롯데케미칼,황민재,비등기임원,전무,-,894,734,0.00,0.00,2024,Q2
20240611000039,2024-06-11,00165413,롯데케미칼,강병길,비등기임원,상무보,-,460,460,0.00,0.00,2024,Q2
20240611000043,2024-06-11,00165413,롯데케미칼,강수훈,비등기임원,상무보,-,453,453,0.00,0.00,2024,Q2
20240611000047,2024-06-11,00165413,롯데케미칼,한명진,비등기임원,상무,-,566,566,0.00,0.00,2024,Q2
20240611000048,2024-06-11,00165413,롯데케미칼,강일,비등기임원,상무보,-,530,430,0.00,0.00,2024,Q2
20240611000052,2024-06-11,00165413,롯데케미칼,한경조,비등기임원,상무,-,743,549,0.00,0.00,2024,Q2
20240611000055,2024-06-11,00165413,롯데케미칼,강종원,비등기임원,상무,-,460,300,0.00,0.00,2024,Q2
20240611000059,2024-06-11,00165413,롯데케미칼,곽기섭,비등기임원,상무,-,600,600,0.00,0.00,2024,Q2
20240611000063,2024-06-11,00165413,롯데케미칼,최창휴,비등기임원,상무보,-,450,450,0.00,0.00,2024,Q2
20240611000064,2024-06-11,00165413,롯데케미칼,권기혜,비등기임원,상무보,-,453,453,0.00,0.00,2024,Q2
20240611000067,2024-06-11,00165413,롯데케미칼,최정규,비등기임원,상무보,-,300,300,0.00,0.00,2024,Q2
20240611000069,2024-06-11,00165413,롯데케미칼,김광영,비등기임원,상무보,-,442,442,0.00,0.00,2024,Q2
20240611000072,2024-06-11,00165413,롯데케미칼,최영헌,비등기임원,상무,-,545,545,0.00,0.00,2024,Q2
20240611000080,2024-06-11,00165413,롯데케미칼,최영광,비등기임원,상무,-,565,565,0.00,0.00,2024,Q2
20240611000085,2024-06-11,00165413,롯데케미칼,김대중,비등기임원,상무,-,600,600,0.00,0.00,2024,Q2
20240611000086,2024-06-11,00165413,롯데케미칼,천양식,비등기임원,상무,-,572,572,0.00,0.00,2024,Q2
20240611000088,2024-06-11,00165413,롯데케미칼,지준호,비등기임원,상무보,-,446,446,0.00,0.00,2024,Q2
20240611000091,2024-06-11,00165413,롯데케미칼,김민우,비등기임원,상무,-,600,600,0.00,0.00,2024,Q2
20240611000094,2024-06-11,00165413,롯데케미칼,주우현,비등기임원,전무,-,800,800,0.00,0.00,2024,Q2
20240611000096,2024-06-11,00165413,롯데케미칼,김방덕,비등기임원,상무보,-,443,443,0.00,0.00,2024,Q2
20240611000097,2024-06-11,00165413,롯데케미칼,주세형,비등기임원,상무보,-,444,444,0.00,0.00,2024,Q2
20240611000101,2024-06-11,00165413,롯데케미칼,조진우,비등기임원,상무,-,553,553,0.00,0.00,2024,Q2
20240611000103,2024-06-11,00165413,롯데케미칼,김상훈,비등기임원,상무보,-,435,435,0.00,0.00,2024,Q2
20240611000104,2024-06-11,00165413,롯데케미칼,조정훈,비등기임원,상무보,-,457,457,0.00,0.00,2024,Q2
20240611000105,2024-06-11,00165413,롯데케미칼,김성권,비등기임원,상무,-,588,588,0.00,0.00,2024,Q2
20240611000108,2024-06-11,00165413,롯데케미칼,조용준,비등기임원,상무보,-,450,450,0.00,0.00,2024,Q2
20240611000109,2024-06-11,00165413,롯데케미칼,김세훈,비등기임원,상무보,-,457,457,0.00,0.00,2024,Q2
20240611000110,2024-06-11,00165413,롯데케미칼,김영현,비등기임원,상무보,-,268,268,0.00,0.00,2024,Q2
20240611000113,2024-06-11,00165413,롯데케미칼,정철희,비등기임원,상무보,-,457,457,0.00,0.00,2024,Q2
20240611000115,2024-06-11,00165413,롯데케미칼,김용학,비등기임원,상무,-,220,220,0.00,0.00,2024,Q2
20240611000117,2024-06-11,00165413,롯데케미칼,정종훈,비등기임원,상무,-,549,549,0.00,0.00,2024,Q2
20240611000121,2024-06-11,00165413,롯데케미칼,김익수,비등기임원,상무보,-,457,457,0.00,0.00,2024,Q2
20240611000126,2024-06-11,00165413,롯데케미칼,정종식,비등기임원,상무,-,565,565,0.00,0.00,2024,Q2
20240611000127,2024-06-11,00165413,롯데케미칼,김일규,비등기임원,상무보,-,270,270,0.00,0.00,2024,Q2
20240611000129,2024-06-11,00165413,롯데케미칼,김재경,비등기임원,상무보,-,445,445,0.00,0.00,2024,Q2
20240611000130,2024-06-11,00165413,롯데케미칼,정명철,비등기임원,상무보,-,462,462,0.00,0.00,2024,Q2
20240611000133,2024-06-11,00165413,롯데케미칼,장진근,비등기임원,상무보,-,447,447,0.00,0.00,2024,Q2
20240611000134,2024-06-11,00165413,롯데케미칼,김진엽,비등기임원,전무,-,688,615,0.00,0.00,2024,Q2
20240611000135,2024-06-11,00165413,롯데케미칼,장선표,비등기임원,상무보,-,450,450,0.00,0.00,2024,Q2
20240611000139,2024-06-11,00165413,롯데케미칼,장복남,비등기임원,상무,-,546,546,0.00,0.00,2024,Q2
20240611000140,2024-06-11,00165413,롯데케미칼,김철중,비등기임원,상무,-,540,461,0.00,0.00,2024,Q2
20240611000145,2024-06-11,00165413,롯데케미칼,임성수,비등기임원,상무보,-,446,446,0.00,0.00,2024,Q2
