접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240108000023,2024-01-08,00360595,현대글로비스,김효식,비등기임원,상무,-,140,140,0.00,0.00,2024,Q1
20240108000021,2024-01-08,00360595,현대글로비스,권우창,비등기임원,상무,-,"1,380","1,380",0.00,0.00,2024,Q1
20240108000028,2024-01-08,00360595,현대글로비스,문병섭,비등기임원,상무,-,100,100,0.00,0.00,2024,Q1
20240216000494,2024-02-16,00360595,현대글로비스,이규복,등기임원,대표이사,-,"3,000","1,000",0.01,0.00,2024,Q1
20240226005652,2024-02-26,00360595,현대글로비스,김효준,비등기임원,상무,-,600,100,0.00,0.00,2024,Q1
20240411003827,2024-04-11,00360595,현대글로비스,최현만,등기임원,사외이사,-,100,100,0.00,0.00,2024,Q2
20240411003797,2024-04-11,00360595,현대글로비스,이규복,등기임원,대표이사,-,"4,000","1,000",0.01,0.00,2024,Q2
20240422000386,2024-04-22,00360595,현대글로비스,최현만,등기임원,사외이사,-,400,300,0.00,0.00,2024,Q2
20240719000395,2024-07-19,00360595,현대글로비스,원영덕,비등기임원,상무,-,400,200,0.00,0.00,2024,Q3
20240719000403,2024-07-19,00360595,현대글로비스,권우창,비등기임원,상무,-,"2,760","1,380",0.00,0.00,2024,Q3
20240719000415,2024-07-19,00360595,현대글로비스,이원희,비등기임원,상무,-,344,172,0.00,0.00,2024,Q3
20240719000422,2024-07-19,00360595,현대글로비스,이제혁,비등기임원,상무,-,628,314,0.00,0.00,2024,Q3
20240719000429,2024-07-19,00360595,현대글로비스,김진환,비등기임원,상무,-,200,100,0.00,0.00,2024,Q3
20240719000433,2024-07-19,00360595,현대글로비스,김효식,비등기임원,상무,-,280,140,0.00,0.00,2024,Q3
20240719000435,2024-07-19,00360595,현대글로비스,정헌택,비등기임원,상무,-,200,100,0.00,0.00,2024,Q3
20240719000466,2024-07-19,00360595,현대글로비스,조삼현,비등기임원,상무,-,"1,060",530,0.00,0.00,2024,Q3
20240719000473,2024-07-19,00360595,현대글로비스,문병섭,비등기임원,상무,-,200,100,0.00,0.00,2024,Q3
20240719000478,2024-07-19,00360595,현대글로비스,박운용,비등기임원,상무,-,"1,120",560,0.00,0.00,2024,Q3
20240719000385,2024-07-19,00360595,현대글로비스,우영주,비등기임원,전무,-,"1,050",525,0.00,0.00,2024,Q3
20240719000377,2024-07-19,00360595,현대글로비스,오주석,비등기임원,상무,-,122,61,0.00,0.00,2024,Q3
20240719000368,2024-07-19,00360595,현대글로비스,김태우,비등기임원,전무,-,600,300,0.00,0.00,2024,Q3
20240719000365,2024-07-19,00360595,현대글로비스,배재철,비등기임원,상무,-,200,100,0.00,0.00,2024,Q3
20240719000251,2024-07-19,00360595,현대글로비스,최현만,등기임원,사외이사,-,800,400,0.00,0.00,2024,Q3
20240719000247,2024-07-19,00360595,현대글로비스,조명현,등기임원,사외이사,-,800,400,0.00,0.00,2024,Q3
20240719000239,2024-07-19,00360595,현대글로비스,이규복,등기임원,대표이사,-,"8,000","4,000",0.01,0.00,2024,Q3
20240719000230,2024-07-19,00360595,현대글로비스,정의선,-,-,10%이상주주,"14,999,982","7,499,991",20.00,0.00,2024,Q3
