접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231219000259,2023-12-19,00138224,쌍용씨앤이,김광호,비등기임원,상무,-,0,"-28,586",0.00,-0.01,2023,Q4
20240221001935,2024-02-21,00138224,쌍용씨앤이,김재중,비등기임원,전무,-,"37,414","-37,505",0.01,-0.01,2024,Q1
20240229001605,2024-02-29,00138224,쌍용씨앤이,추대영,등기임원,전무,-,0,"-99,286",0.00,-0.02,2024,Q1
20240229001618,2024-02-29,00138224,쌍용씨앤이,박진형,등기임원,전무,-,"35,714","-56,450",0.01,-0.01,2024,Q1
20240229001636,2024-02-29,00138224,쌍용씨앤이,백승명,비등기임원,전무,-,0,"-26,786",0.00,-0.01,2024,Q1
20240229001593,2024-02-29,00138224,쌍용씨앤이,지준현,등기임원,부사장,-,0,"-169,643",0.00,-0.03,2024,Q1
20240229001571,2024-02-29,00138224,쌍용씨앤이,이병주,등기임원,부사장,-,0,"-155,304",0.00,-0.03,2024,Q1
20240229001656,2024-02-29,00138224,쌍용씨앤이,김태년,비등기임원,상무,-,0,"-73,136",0.00,-0.01,2024,Q1
20240229001685,2024-02-29,00138224,쌍용씨앤이,편우식,비등기임원,상무보,-,0,"-3,140",0.00,-0.00,2024,Q1
20240229001670,2024-02-29,00138224,쌍용씨앤이,조광재,비등기임원,상무,-,0,"-26,786",0.00,-0.01,2024,Q1
20240304000214,2024-03-04,00138224,쌍용씨앤이,홍사승,등기임원,대표집행임원(회장),-,0,"-446,429",0.00,-0.09,2024,Q1
20240304000227,2024-03-04,00138224,쌍용씨앤이,이현준,등기임원,대표집행임원(사장),-,0,"-219,871",0.00,-0.04,2024,Q1
20240304000230,2024-03-04,00138224,쌍용씨앤이,김두만,등기임원,부사장,-,0,"-160,634",0.00,-0.03,2024,Q1
20240304000237,2024-03-04,00138224,쌍용씨앤이,김재중,비등기임원,전무,-,0,"-37,414",0.00,-0.01,2024,Q1
20240304000233,2024-03-04,00138224,쌍용씨앤이,박진형,등기임원,전무,-,0,"-35,714",0.00,-0.01,2024,Q1
20240304000240,2024-03-04,00138224,쌍용씨앤이,정준덕,비등기임원,상무,-,0,"-26,786",0.00,-0.01,2024,Q1
20240305000207,2024-03-05,00138224,쌍용씨앤이,이동관,비등기임원,상무,-,0,"-69,086",0.00,-0.01,2024,Q1
20240313000796,2024-03-13,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"409,041,227","17,652,862",82.02,4.34,2024,Q1
20240319000608,2024-03-19,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"416,448,480","7,407,253",83.51,1.49,2024,Q1
20240326000681,2024-03-26,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"422,143,260","5,694,780",84.65,1.14,2024,Q1
20240402001850,2024-04-02,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"423,186,003","1,042,743",84.86,0.21,2024,Q2
20240409002266,2024-04-09,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"424,994,878","1,808,875",85.22,0.36,2024,Q2
20240416000104,2024-04-16,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"425,446,401","451,523",85.31,0.09,2024,Q2
20240423000474,2024-04-23,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"425,993,634","547,233",85.42,0.11,2024,Q2
20240430000634,2024-04-30,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"426,745,044","751,410",96.16,10.74,2024,Q2
20240507000282,2024-05-07,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"427,091,324","346,280",96.24,0.08,2024,Q2
20240514000577,2024-05-14,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"428,126,205","1,034,881",96.47,0.23,2024,Q2
20240521000116,2024-05-21,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"429,609,890","1,483,685",96.81,0.34,2024,Q2
20240528000123,2024-05-28,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"431,228,728","1,618,838",97.17,0.36,2024,Q2
20240604000108,2024-06-04,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"431,995,792","767,064",97.34,0.17,2024,Q2
20240611000082,2024-06-11,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"432,380,860","385,068",97.43,0.09,2024,Q2
20240618000154,2024-06-18,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"434,607,202","2,226,342",97.93,0.50,2024,Q2
20240625000167,2024-06-25,00138224,쌍용씨앤이,한앤코시멘트홀딩스,-,-,10%이상주주,"443,786,866","9,179,664",100.00,2.07,2024,Q2
