code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
10780,아이에스동서,건설,2018,Q2,2018-08-14,"1,461,852,986,473","650,187,862,837","2,112,040,849,310","983,737,890,929","90,916,945,984","1,074,654,836,913","15,413,930,500","619,768,442,046","1,037,386,012,397",723696935714,223903783410,225134994135,170555337080,170555337080,
10780,아이에스동서,건설,2018,Q3,2018-11-14,"1,344,085,724,629","668,577,750,187","2,012,663,474,816","801,928,812,152","165,633,985,506","967,562,797,658","15,420,812,000","627,255,425,059","1,045,100,677,158",202728227803,12844771394,11957514136,7631275158,7631275158,
10780,아이에스동서,건설,2018,Q4,2019-04-01,"1,207,696,476,595","742,921,492,713","1,950,617,969,308","709,373,788,260","194,751,047,178","904,124,835,438","15,426,685,500","628,893,361,411","1,046,493,133,870",388680912592,121221565372,73213847777,48940772047,48940772047,
10780,아이에스동서,건설,2019,Q1,2019-05-15,"1,202,447,978,258","813,517,884,602","2,015,965,862,860","676,696,536,605","312,307,483,920","989,004,020,525","15,427,063,500","610,110,886,863","1,026,961,842,335",215839743800,14473194737,22556598318,18263724731,18263724731,
10780,아이에스동서,건설,2019,Q2,2019-08-14,"1,269,569,230,338","928,902,134,523","2,198,471,364,861","617,082,366,904","531,500,112,515","1,148,582,479,419","15,446,303,000","627,105,831,118","1,049,888,885,442",180066800483,6696518842,23753500751,17325390425,17325390425,
10780,아이에스동서,건설,2019,Q3,2019-11-14,"1,328,568,319,279","971,644,192,410","2,300,212,511,689","649,650,875,088","586,873,105,951","1,236,523,981,039","15,446,303,000","640,570,286,429","1,063,688,530,650",174929985409,12597592029,16890969794,13389169498,13389169498,
10780,아이에스동서,건설,2019,Q4,2020-03-30,"1,582,963,568,613","872,309,847,396","2,455,273,416,009","739,155,358,638","640,404,398,073","1,379,559,756,711","15,446,303,000","653,141,876,835","1,075,713,659,298",218894990943,20630858994,19180319735,14733008178,14733008178,
10780,아이에스동서,건설,2020,Q1,2020-05-15,"1,762,639,018,367","744,584,800,849","2,507,223,819,216","871,773,096,568","587,710,044,099","1,459,483,140,667","15,446,303,000","640,222,480,389","1,047,740,678,549",150367638550,20727624936,16151358067,8684579329,8684579329,
10780,아이에스동서,건설,2020,Q2,2020-08-14,"1,780,535,787,654","777,765,004,565","2,558,300,792,219","990,084,010,943","503,090,157,670","1,493,174,168,613","15,446,303,000","655,886,118,653","1,065,126,623,606",246525000091,48464900962,36783027194,15672631505,15672631505,
10780,아이에스동서,건설,2020,Q3,2020-11-16,"1,951,112,706,678","982,766,746,390","2,933,879,453,068","1,045,330,934,350","738,280,733,094","1,783,611,667,444","15,446,303,000","740,980,842,496","1,150,267,785,624",278574512187,64185071817,51572429645,85111379065,85111379065,
10780,아이에스동서,건설,2020,Q4,2021-03-18,"2,099,132,238,123","1,042,352,723,023","3,141,484,961,146","1,032,543,363,818","953,609,861,000","1,986,153,224,818","15,446,303,000","757,139,165,097","1,155,331,736,328",256456901934,42407541649,23883944227,15099230242,15099230242,
10780,아이에스동서,건설,2021,Q1,2021-05-17,"2,228,261,629,426","1,101,654,574,581","3,329,916,204,007","1,506,833,820,228","687,367,857,548","2,194,201,677,776","15,446,303,000","736,320,706,544","1,135,714,526,231",229909953854,31105482278,13578551351,11302179513,11302179513,
10780,아이에스동서,건설,2021,Q2,2021-08-17,"2,243,897,196,963","1,119,551,439,290","3,363,448,636,253","1,313,996,840,922","914,124,991,701","2,228,121,832,623","15,446,303,000","736,155,640,290","1,135,326,803,630",246126742813,36029786527,5897803463,371201623,371201623,
10780,아이에스동서,건설,2021,Q3,2021-11-15,"2,027,676,542,898","1,133,546,495,582","3,161,223,038,480","1,425,760,417,080","569,079,072,607","1,994,839,489,687","15,446,303,000","766,252,806,456","1,166,383,548,793",229682496158,37617809268,36592685932,30104564463,30104564463,
10780,아이에스동서,건설,2021,Q4,2022-03-17,"1,930,421,876,842","1,106,064,188,459","3,036,486,065,301","1,366,242,973,888","447,587,909,568","1,813,830,883,456","15,446,303,000","815,067,113,237","1,222,655,181,845",556632038551,151348131630,94935809453,67958302805,67958302805,
10780,아이에스동서,건설,2022,Q1,2022-05-16,"1,858,772,698,062","1,221,435,169,076","3,080,207,867,138","1,390,257,432,002","422,051,251,994","1,812,308,683,996","15,446,303,000","855,770,241,256","1,267,899,183,142",487482079618,103137850315,101144460995,77809465090,77809465090,
10780,아이에스동서,건설,2022,Q2,2022-08-16,"1,726,855,302,803","1,303,679,270,878","3,030,534,573,681","1,489,094,093,385","218,067,066,632","1,707,161,160,017","15,446,303,000","909,347,938,084","1,323,373,413,664",450825161848,66580442365,68904276164,53543364680,53543364680,
10780,아이에스동서,건설,2022,Q3,2022-11-14,"1,853,702,280,941","1,341,782,215,239","3,195,484,496,180","1,408,533,654,824","399,046,687,002","1,807,580,341,826","15,446,303,000","964,508,172,612","1,387,904,154,354",478970369887,80197066896,68903932467,54861599554,54861599554,
10780,아이에스동서,건설,2022,Q4,2023-03-23,"1,869,241,974,945","1,283,775,101,029","3,153,017,075,974","1,437,464,001,728","332,605,186,778","1,770,069,188,506","15,446,303,000","970,783,285,052","1,382,947,887,468",389207961450,55909372527,22031560193,4278949024,4278949024,
10780,아이에스동서,건설,2023,Q1,2023-05-15,"2,070,902,503,204","1,477,112,308,758","3,548,014,811,962","1,464,002,813,355","558,426,575,199","2,022,429,388,554","15,446,303,000","1,108,983,880,740","1,525,585,423,408",384727342961,69236568086,174423227439,138226356097,138226356097,
10780,아이에스동서,건설,2023,Q2,2023-08-11,"1,960,836,857,376","1,499,405,756,557","3,460,242,613,933","1,106,822,230,755","763,657,207,355","1,870,479,438,110","15,446,303,000","1,174,098,680,836","1,589,763,175,823",398818151750,78325869694,77598328567,65166817291,65166817291,
10780,아이에스동서,건설,2023,Q3,2023-11-14,"2,167,884,105,537","1,503,797,100,748","3,671,681,206,285","1,386,392,344,919","667,196,271,048","2,053,588,615,967","15,446,303,000","1,203,169,029,888","1,618,092,590,318",282163509158,60675880212,34413004638,29087643876,29087643876,28329414495.0
10780,아이에스동서,건설,2023,Q4,2024-03-21,"2,204,013,176,806","1,440,280,626,935","3,644,293,803,741","1,391,520,290,444","680,855,348,347","2,072,375,638,791","15,446,303,000","1,156,751,602,459","1,571,918,164,950",340250504774,88653109347,-39450191694,-44245734761,-44245734761,160640862987.0
10780,아이에스동서,건설,2024,Q1,2024-05-14,"2,100,693,261,814","1,494,485,630,603","3,595,178,892,417","1,461,110,087,546","578,375,190,761","2,039,485,278,307","15,446,303,000","1,120,473,905,192","1,555,693,614,110",268078929477,73136790858,42800991838,33122515547,33122515547,33669194006.0
10780,아이에스동서,건설,2024,Q2,2024-08-13,"1,896,819,570,218","1,506,487,186,019","3,403,306,756,237","1,595,508,347,679","222,951,158,617","1,818,459,506,296","15,446,303,000","1,147,804,492,526","1,584,847,249,941",262569213752,52317687679,30698762493,22856574467,22856574467,24609030603.0
10780,아이에스동서,건설,2024,Q3,2024-11-14,"1,795,141,798,961","1,472,933,724,618","3,268,075,523,579","1,406,369,802,874","286,980,851,632","1,693,350,654,506","15,446,303,000","1,143,133,080,735","1,574,724,869,073",255091707024,29680275079,-2462131617,-4476712502,-4476712502,-10123405950.0
10780,아이에스동서,건설,2024,Q4,2025-03-19,"1,751,943,526,286","1,237,562,351,819","2,989,505,878,105","1,396,524,309,877","235,415,115,240","1,631,939,425,117","15,446,303,000","928,087,541,672","1,357,566,452,988",165740214158,10939599259,-229217345446,-213834234801,-213834234801,-207347807033.0
