,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
3,SBS_Media,2023,Q4,오락·문화,-0.11890767004503555,-0.03567666277111403,-0.0625,-0.8527114647804304,-0.09934733768198534,0.08480039459918487,-0.0038366815965229506,-2.520303967173093,0.0810159714276435,-0.0195932958939109,0.008878824914122133,034120
3,Kangwon_Land,2023,Q4,오락·문화,-0.09186238768060426,-0.012097029022630768,-0.0625,-0.2815059144676979,0.12915943735306779,-0.24813276542367335,-0.012308349308650213,-1.7073498889580851,0.04077390023797656,-0.02166677672841466,-0.04157723249320491,035250
3,GKL,2023,Q4,오락·문화,0.034926527852809836,0.029111299894096776,-0.0625,0.007697830248883264,0.06097000811527009,-0.15053887032989066,0.03322432119010876,-0.49267337564913993,0.09398867771804031,0.023509719168078647,-0.28053464590161753,114090
