,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
27,SBS_Media,2017,Q4,오락·문화,-0.1258254678899082,-0.02876505594531209,0.0267857142857143,0.08091979062361843,-0.3850467557566293,0.08091979062361854,-0.039268801981318324,0.08091979062361843,-1.3619558717592861,-0.13121195147383147,0.06187614529550162,034120
27,Kangwon_Land,2017,Q4,오락·문화,-0.012063999999999941,-0.02607410995143744,0.0267857142857143,0.0807578535819925,-0.011615869372369358,0.08075785358199261,-0.02655869697928659,0.08075785358199261,0.9419393250471746,-0.034862916092296636,-0.010737962588315816,035250
27,GKL,2017,Q4,오락·문화,0.045971714285714345,-0.017560737009976846,0.0267857142857143,0.08093102294830001,0.07957874893856298,0.0809310229482999,-0.019245339971505793,0.08093102294830001,0.0005576218213820816,-0.009066570722880307,0.22604850675629307,114090
