,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
5,SBS_Media,2023,Q2,오락·문화,-0.040714483462969346,-0.020474689160560056,0.04938271604938271,-0.0,-0.2543474622385318,-0.6060228209284557,-0.025406731582557907,-0.03581425112577086,0.023932524490304696,0.03437655592128852,-0.21169940814892296,034120
5,Kangwon_Land,2023,Q2,오락·문화,-0.24720534447301334,-0.02980364615234321,0.04938271604938271,-0.0,0.07574280602481998,-0.03576958499345406,-0.030353778050835167,-0.03576958499345406,0.07124037496778357,0.0199926770491059,-0.18102546860967145,035250
5,GKL,2023,Q2,오락·문화,-0.024386714348609673,-0.021622254090071902,0.04938271604938271,-0.0,0.08178217276383049,-0.22132351224696878,-0.024856244904603697,-0.03581849090608835,0.035728465065898996,-0.010949952219986514,-0.23276676214200975,114090
