,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
14,SBS_Media,2021,Q1,오락·문화,0.36694432535064603,-0.05143391912729878,-0.016000000000000014,-0.0,0.20466218681415493,-0.0723162851167749,-0.07147075439258366,-0.07231628511677468,0.00944727605026674,-0.05316316956117362,-0.10978177150192558,034120
14,Kangwon_Land,2021,Q1,오락·문화,-0.1616225101127412,0.012102358981467498,-0.016000000000000014,-0.0,0.2571751359515403,-0.07218783241967341,0.012339089910142986,-0.07218783241967364,-0.12679157307654965,0.011540205734020925,0.011024499494714943,035250
14,GKL,2021,Q1,오락·문화,0.08958058786455037,0.07943889354685663,-0.016000000000000014,-0.0,0.6471657574120369,-0.07231230570225589,0.08901426859289518,-0.07231230570225589,0.03358927417714663,0.06412361533086275,-0.05952894911362857,114090
