,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
20,SBS_Media,2019,Q3,오락·문화,-0.23247288411120007,0.007346188008833687,0.05084745762711873,0.013880445468653413,0.19573066390525984,0.013880445468653524,0.009691855631896895,0.013880445468653524,-1.2592409285929618,-0.07991991103028706,-0.07043673936907272,034120
20,Kangwon_Land,2019,Q3,오락·문화,-0.051418939244279926,-0.03513647049127089,0.05084745762711873,0.013838657414563693,-0.11470041093912342,0.013838657414563693,-0.035760789257158754,0.013838657414563693,-0.760196003738685,0.004007515343411816,-0.012710663864243923,035250
20,GKL,2019,Q3,오락·문화,-0.09563253814537882,-0.03090390640524343,0.05084745762711873,0.013886208725680471,-0.1363695901491675,0.013886208725680693,-0.03414282160358839,0.013886208725680582,-0.005488654873298637,0.01298608023910719,0.016783784517518423,114090
