,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
2,SBS_Media,2024,Q1,오락·문화,0.008878824914122133,0.025683991362456138,0.011764705882352788,-0.0,0.3048664992245753,-0.0023645413380939395,0.032668532285046514,1.5353795658480047,0.021382988490387445,-0.038343026259425095,-0.19860290319806198,034120
2,Kangwon_Land,2024,Q1,오락·문화,-0.04157723249320491,0.026501146194068514,0.011764705882352788,-0.0,-0.13194739694836088,-0.0,0.026958459993396078,0.619894933483564,-0.014398875313348158,-0.021119695804308503,-0.02910457956641051,035250
2,GKL,2024,Q1,오락·문화,-0.28053464590161753,0.02936302214561748,0.011764705882352788,-0.0,-0.07979538862238766,0.10738492753536633,0.033654179066311185,0.44165914949192164,0.09562703000615524,-0.0012831656339233888,-0.09492809059522209,114090
