,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
11,SBS_Media,2021,Q4,오락·문화,0.38319511283680663,-0.0046682268721731646,-0.02083333333333348,-0.43812384921019487,0.12293430985291254,-0.08222270793525044,-0.006034988992842827,-0.08222270793525066,0.2327135397230482,-0.0632751581857034,-0.13134833342522356,034120
11,Kangwon_Land,2021,Q4,오락·문화,0.14897759290500096,-0.0011819409737092723,-0.02083333333333348,-0.3880874176166249,0.012152805201621764,-0.08214221659224563,-0.0012050554610960607,-0.08214221659224585,0.25684943248450687,-0.02706538345656706,-0.14572520438788308,035250
11,GKL,2021,Q4,오락·문화,0.06487679451848828,0.05780295063297425,-0.02083333333333348,-0.5475773031558815,0.1458066250085599,-0.08222028024341355,0.0663557937686815,-0.08222028024341332,0.4297486700447518,0.0948606404945358,-0.17239280922886255,114090
