,0
K_특정 증권 등 소유 증감 비율 변화율,0.13094628767582286
K_특정 증권 등 소유 수 변화율,0.1212467772122501
K_전체 주주 수 변화율,0.11927900462356947
K_특정 증권 등 소유 증감 수 변화율,0.0969109137430649
K_특정 증권 등 소유 비율 변화율,0.09463289835431932
