,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
9,SBS_Media,2022,Q2,오락·문화,-0.06037861215848325,-0.07841714153849466,0.033707865168539186,-0.0,0.05858945159802542,-0.05654839377493048,-0.10045414653481588,-0.056548393774930705,0.0025262612717613653,-0.024609046173962312,0.17010866911234393,034120
9,Kangwon_Land,2022,Q2,오락·문화,0.23744317502500606,-0.011052824792471938,0.033707865168539186,-0.0,-0.3726317431113466,-0.05648851070610217,-0.011269139629380032,-0.05648851070610217,-0.014562569852315521,-0.0023305532262416495,0.06964345824217082,035250
9,GKL,2022,Q2,오락·문화,0.21737005150360666,0.021874009435103092,0.033707865168539186,-0.0,-0.025688166744779473,-0.05654901643284416,0.02546185110814958,-0.05654901643284416,0.02022133768240486,0.0181193354803878,0.03692677444635034,114090
