,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
15,SBS_Media,2020,Q4,오락·문화,-0.23463424850657846,-0.009856764638188853,-0.04166666666666674,0.10331368479949954,-0.28951891694315246,-0.015367278841752041,-0.0137494070456039,-0.015367278841752263,-0.028434866757932165,0.05044347534526672,0.36694432535064603,034120
15,Kangwon_Land,2020,Q4,오락·문화,-0.09767095778222579,0.012730938619825882,-0.04166666666666674,-0.17225925395545882,-0.720815755778595,-0.01530961703706124,0.012976733473355373,-0.01530961703706124,0.3955392927005834,0.027619297159665046,-0.1616225101127412,035250
15,GKL,2020,Q4,오락·문화,-0.13551237062363863,0.06773950167271903,-0.04166666666666674,-0.23538233184273394,0.5702903250800286,-0.015367593320813056,0.0752899058907921,-0.015367593320813056,0.1566007489293002,0.08507274188113234,0.08958058786455037,114090
