,name,year,quarter,sector,Relative Return,자본총계 변화율,실업률 변화율,전체 주주 수 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,이익잉여금 변화율,총포괄손익 변화율,비유동부채 변화율,자산총계 변화율,Label,Code
7,SBS_Media,2022,Q4,오락·문화,-0.1962597250763844,-0.04682871326220184,-0.023809523809523725,0.08544474393530999,-0.7419402311862315,0.08413585083240438,-0.05843213354089127,0.08413585083240438,-0.16850068205108482,-0.048471332644222986,0.07641119893869872,034120
7,Kangwon_Land,2022,Q4,오락·문화,0.0031871026499646904,-0.017865405469566165,-0.023809523809523725,0.2521323569213638,0.15710174692216916,0.08400430990781527,-0.01820348292997398,0.08400430990781516,0.1682976881627819,-0.05094095578928948,-0.035970715584811325,035250
7,GKL,2022,Q4,오락·문화,0.20649471828730825,-0.03586134076056502,-0.023809523809523725,0.35444667593593904,-0.24630348289325776,0.08414265293301282,-0.04181045564808983,0.0841426529330126,0.21224060874186457,-0.047280352350949295,0.2557840412862246,114090
