F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.05002071380739748,0.5158019836085749,0.2288643701754857,0.03985258884618435,0.18289664917276413,0.03591018811876951,0.3483879478199433,0.27930579321500343,0.22264887019409746,0.13444637168484327,0.3286142498238493,0.3286142498238493,0.17696825200665062,0.04608070411770003,0.058236309863154805,0.061292011598810876,0.0028896539275233904,0.08393347634693672,0.049261987942043596,0.03803213729673967,0.06406864386937053,-0.017484908757055127,0.019494986290225242,-0.010071007417194725,0.0779830386687496,-0.004203833148851806,0.08217852560998092,-0.009636559903042545,-0.010224427458661174,-0.01033001825555263,-0.010412296485653536,-0.019040482689801116,-0.010393312192577137,-0.004638322380589973,0.06783506120785003,0.050993987302814014,0.015347808674078636
-0.05002071380739748,1.0,0.4283030880326853,-0.0413761195012172,0.03697776898215186,-0.0539938018620965,0.09513856255299294,0.5907815072398731,-0.01985311258286582,-0.011488699426625084,-0.0037437754933624967,-0.10613940306676115,-0.10613940306676115,0.27228479306131226,-0.0052408399307080165,0.012905072316667276,0.011869620927505596,0.05264907260117532,-0.00800787246077318,-0.026301119816024357,0.0027712133460730775,0.007501988323033072,-0.011730752897260216,0.04875290158340345,-0.006961642772499007,-0.08824812710369376,0.0011486882686195903,0.003741734189043728,0.017397902208205647,0.004301044305892367,0.0010850444331687596,0.004626106679314518,-0.0059078941247343855,0.004282181581527447,0.058593149804525645,0.056680377639436626,0.07350251007283393,0.03787779624256192
0.5158019836085749,0.4283030880326853,1.0,0.17108056704131194,0.08014576862069976,0.203685044410026,0.06573891064469586,0.572787437295587,0.14883433280632108,0.08700208284955518,0.011823620245447886,0.020650603560463315,0.020650603560463315,0.577976128446782,0.037170671364726765,0.08014486325183415,0.08819255486128506,0.033662632343854894,0.12191259190852659,0.020725074291212998,0.10367579596375462,0.08602387803801424,-0.024053396200625368,0.062073350543179154,-0.012020929860906499,-0.007074477777353203,-0.0024694935176752847,0.07204761282706403,0.006645963427846785,-0.003188043198929513,-0.004163831004664708,-0.0035201660509329396,-0.01910955841007748,-0.0036677667678350757,0.022074546214948688,0.10833521344558643,0.12010196181661445,0.06778842922265962
0.2288643701754857,-0.0413761195012172,0.17108056704131194,1.0,-0.11355459486285004,0.9466521768688162,-0.046615292693500704,-0.15436354575958075,0.49735063370887556,0.1310760347139171,-0.004028717178467364,0.060214261959471146,0.060214261959471146,0.05435695808084405,0.0011079267515501992,0.025542424602087523,0.04049215492442753,0.038478535898056,0.045361530536190554,0.01856365288194009,0.06412377591792094,0.03597121410058483,-0.011785827032607969,0.02296959338676251,-0.004222031240023392,0.020722546960101815,-0.00731939435960891,0.02385283515468358,-0.007892660456752219,-0.008540099774080271,-0.008994362300749851,-0.00804608182957371,-0.006381092612783596,-0.008242155408011372,0.006934837063793439,0.056371393000535064,0.04578264559582153,0.056973032714017
0.03985258884618435,0.03697776898215186,0.08014576862069976,-0.11355459486285004,1.0,-0.05109670582084579,-0.042704286092183345,0.062110614257780215,-0.0276289411222629,0.00700082761266715,-0.004453330666367103,-0.023157191888345856,-0.023157191888345856,0.010511649948503041,-0.03226495922912465,0.015265610344268335,0.004063689180451828,-0.010897711572092695,0.005915598436228607,-0.006814200563575874,-0.002402831261188813,-0.005302130089370612,0.001237989285323799,-0.005762614507338589,-0.012735861737302021,-0.004966557372032249,0.019483406579714604,0.005829656049595912,0.020708743941053664,0.020160907610302467,0.019660445533389387,0.020198172795604968,0.0022341589602801167,0.02018834361147581,-0.02845805548136988,0.003826616499007515,-0.011051752844738584,0.2601105011795283
0.18289664917276413,-0.0539938018620965,0.203685044410026,0.9466521768688162,-0.05109670582084579,1.0,-0.06023726297177187,-0.1725443758457109,0.4420248469646889,0.10755538019515912,-0.003522653648839908,0.012946662830648057,0.012946662830648057,0.05578402301996976,0.0004325125030903398,0.011316400983025087,0.02341802019953504,0.012511025226674006,0.029086401540662322,0.005413621398389378,0.0459102025219853,0.01876187896513603,-0.008356727134038794,0.0070963331918869705,-0.006442581438022481,0.015061180669146869,-0.008346877768910976,0.015008821562431515,-0.008557314533150012,-0.009126734649389536,-0.009100482987832397,-0.008668707815669752,-0.0007593979253355252,-0.008725297390366475,-0.011931065635795678,0.03379430528980241,0.019666033646982186,0.04843032025086176
0.03591018811876951,0.09513856255299294,0.06573891064469586,-0.046615292693500704,-0.042704286092183345,-0.06023726297177187,1.0,0.21237851490902937,-0.029228831883738537,0.167393728322648,0.0029764731933686057,0.1087194022586166,0.1087194022586166,0.02694163305579985,-0.013588895673345697,-0.03640928605260415,-0.03991631783980156,-0.09722663260164557,-0.03460284312722617,-0.014391484434622017,-0.011499342524065542,-0.042444554372312406,-0.008907557068198933,-0.03995117903880382,-0.016788874596993252,-0.12406913513587402,-0.012817684320158612,-0.07368709487171397,-0.0030715665872615996,-0.0043717793739392165,-0.0030261895241660963,-0.004687605125690622,-0.0039347690261883166,-0.004457477513229641,-0.005796123036631833,-0.017097986626719047,-0.020977198667553026,-0.03672053835992862
0.3483879478199433,0.5907815072398731,0.572787437295587,-0.15436354575958075,0.062110614257780215,-0.1725443758457109,0.21237851490902937,1.0,-0.005777413465926171,0.019808290293143165,0.013318773808886318,0.0369074491953964,0.0369074491953964,0.3451003278680601,-0.0011033727500757203,0.04499368223222831,0.043137305981880314,0.005365208470432588,0.05371850302447019,0.003348460022257119,0.03150595639015038,0.04428201030340713,-0.018607853137017537,0.04050510662811792,-0.010929245017182128,-0.041088624443890345,0.006401408284581153,0.043011111027528276,0.017143778418068904,0.006746506256466598,0.004389644534672644,0.006399561216754636,-0.014309394106553186,0.006232713883322039,0.0571914535951756,0.04632760906155975,0.06139671047897581,0.08959730607169204
0.27930579321500343,-0.01985311258286582,0.14883433280632108,0.49735063370887556,-0.0276289411222629,0.4420248469646889,-0.029228831883738537,-0.005777413465926171,1.0,0.22249683326330535,-0.007360865727191571,0.11000893871804332,0.11000893871804332,0.09069319247205672,0.04122890039454737,0.011551680355705921,0.030925853667987443,0.06963361240742505,0.060782191619334305,0.007127680111059473,0.12308511999638304,0.032776226800536636,-0.00826037239579826,0.055706673957278595,-0.00919557736597129,0.025873845378842023,-0.012553940751219258,0.012740307012767026,-0.012045816896309593,-0.011825517668983253,-0.011279276975905164,-0.012855170378622606,-0.014025701747970397,-0.01272098964186821,-7.556654225309388e-05,0.030835979283724394,0.019553151309399778,0.03043301085529338
0.22264887019409746,-0.011488699426625084,0.08700208284955518,0.1310760347139171,0.00700082761266715,0.10755538019515912,0.167393728322648,0.019808290293143165,0.22249683326330535,1.0,0.07229311272501716,0.05278760550635118,0.05278760550635118,0.04892656187139448,0.027808175775611683,-0.0015100010433510575,0.011688108676275144,0.034588978945458135,0.036851787283632274,0.025554024058518796,0.05116113144291984,0.017518226718998258,-0.004696781081455324,-0.0021027403401878008,0.00461923281961826,0.0054626140319488665,-0.002548051324623661,0.003788814510720564,-0.00316609574161481,-0.0029231219303618313,-0.0028437857781425974,-0.0028872399213210015,-0.004610052227824341,-0.0028308430532970833,0.0019267652567749203,0.01370110295532723,0.006326489830966944,0.05503993394962216
0.13444637168484327,-0.0037437754933624967,0.011823620245447886,-0.004028717178467364,-0.004453330666367103,-0.003522653648839908,0.0029764731933686057,0.013318773808886318,-0.007360865727191571,0.07229311272501716,1.0,0.3745034673131797,0.3745034673131797,0.03817336396226953,-0.004416578533730394,0.00389933224849486,0.009562933980450538,0.03421590963863155,0.021016251100110475,0.015672957268619253,0.017583232783608467,0.002831667818696939,-0.0019243706110743568,0.0031555407639306584,-0.0021630941150935844,-0.002418099761425052,-0.00219946831274504,-0.0020343245540042857,-0.0016002936072855214,-0.0015134621053808622,-0.0016597262245504386,-0.0014720056317384833,-0.0023097270415205545,-0.0015022745946702966,-0.002385830845094297,0.006641145279244649,0.006367912739263526,-0.006773603841405804
0.3286142498238493,-0.10613940306676115,0.020650603560463315,0.060214261959471146,-0.023157191888345856,0.012946662830648057,0.1087194022586166,0.0369074491953964,0.11000893871804332,0.05278760550635118,0.3745034673131797,1.0,1.0,0.052233298799010806,-0.010317693915255723,0.02067158132465357,0.01566233559760199,0.007809879747332686,0.03649756714181311,0.016170063186685103,0.01519665316435073,0.010992365524383707,-0.004724631405003994,0.0018986284282855696,-0.0054535567971191225,-0.020921294027858188,-0.005834045213407263,-0.015198528839379754,-0.0026953133212075696,-0.0028162490035994756,-0.0028462702384909147,-0.0029720503356250676,-0.004790444417698016,-0.0029796686306602367,-0.005711257917959682,0.02947652340501406,0.01747738263121501,-0.06300350549876015
0.3286142498238493,-0.10613940306676115,0.020650603560463315,0.060214261959471146,-0.023157191888345856,0.012946662830648057,0.1087194022586166,0.0369074491953964,0.11000893871804332,0.05278760550635118,0.3745034673131797,1.0,1.0,0.052233298799010806,-0.010317693915255723,0.02067158132465357,0.01566233559760199,0.007809879747332686,0.03649756714181311,0.016170063186685103,0.01519665316435073,0.010992365524383707,-0.004724631405003994,0.0018986284282855696,-0.0054535567971191225,-0.020921294027858188,-0.005834045213407263,-0.015198528839379754,-0.0026953133212075696,-0.0028162490035994756,-0.0028462702384909147,-0.0029720503356250676,-0.004790444417698016,-0.0029796686306602367,-0.005711257917959682,0.02947652340501406,0.01747738263121501,-0.06300350549876015
0.17696825200665062,0.27228479306131226,0.577976128446782,0.05435695808084405,0.010511649948503041,0.05578402301996976,0.02694163305579985,0.3451003278680601,0.09069319247205672,0.04892656187139448,0.03817336396226953,0.052233298799010806,0.052233298799010806,1.0,0.020404180050476964,0.014269483680523373,0.02692009082687888,0.034927517694974194,0.065541007656852,-0.0401888128109245,0.06126906962550706,0.01293311873489331,-0.0041790905824529686,0.026033774254788554,-0.007730741043844968,-0.02990303114398154,-0.0025508382217420524,0.03784491896175657,0.01011419210946155,-0.004243241433701844,-0.003976761300907299,-0.0041337145312819075,-0.0030480790165060712,-0.004166650416104753,0.0007234187144098092,0.05105308868715008,0.04488283097723959,0.031110971773516658
0.04608070411770003,-0.0052408399307080165,0.037170671364726765,0.0011079267515501992,-0.03226495922912465,0.0004325125030903398,-0.013588895673345697,-0.0011033727500757203,0.04122890039454737,0.027808175775611683,-0.004416578533730394,-0.010317693915255723,-0.010317693915255723,0.020404180050476964,1.0,0.012897954832288549,0.08047980324528936,0.07541733049238691,0.19581655602778186,-0.0061312412920573375,0.4052601372280413,0.07558016407538966,-0.011926599384030307,0.03629078852968047,0.042609019180791366,0.05100052789469038,-0.002273987008298987,0.04325944061123311,-0.00560978754240144,-0.005009790733066558,-0.006437742069880318,-0.004612602812454163,-0.006429014887719073,-0.004924970814389568,-0.005019232634106522,0.06166846232856818,0.03432025483293638,-0.04024678666998319
0.058236309863154805,0.012905072316667276,0.08014486325183415,0.025542424602087523,0.015265610344268335,0.011316400983025087,-0.03640928605260415,0.04499368223222831,0.011551680355705921,-0.0015100010433510575,0.00389933224849486,0.02067158132465357,0.02067158132465357,0.014269483680523373,0.012897954832288549,1.0,0.966969503064672,0.700402823270022,0.9097470494415741,0.8103402005708217,0.5466207627071638,0.9604869564964797,-0.0009852577324415495,0.8575033617557544,0.04934377831179586,0.4378145775206151,0.07729590603466345,0.533620136561398,0.06191006781891825,0.06117270220859359,0.028491167897118093,0.0660602376188156,0.07727798159289208,0.061339995671566706,0.09424478234741113,0.8140759668390849,0.7324588519641481,0.07250367902603835
0.061292011598810876,0.011869620927505596,0.08819255486128506,0.04049215492442753,0.004063689180451828,0.02341802019953504,-0.03991631783980156,0.043137305981880314,0.030925853667987443,0.011688108676275144,0.009562933980450538,0.01566233559760199,0.01566233559760199,0.02692009082687888,0.08047980324528936,0.966969503064672,1.0,0.7186517746657355,0.9251494268674049,0.8284539259454045,0.6470797007085253,0.9874243881976046,0.0060592508343681305,0.8781268658621094,0.060130948864418055,0.4576573790250275,0.080290111335035,0.5581100322202085,0.06313796737236581,0.06285456253587193,0.02976065231527709,0.067417896491006,0.06829249512447691,0.06267774020688736,0.10454984293006624,0.8337722946646211,0.7502669967536315,0.07074918302427027
0.0028896539275233904,0.05264907260117532,0.033662632343854894,0.038478535898056,-0.010897711572092695,0.012511025226674006,-0.09722663260164557,0.005365208470432588,0.06963361240742505,0.034588978945458135,0.03421590963863155,0.007809879747332686,0.007809879747332686,0.034927517694974194,0.07541733049238691,0.700402823270022,0.7186517746657355,1.0,0.7518226898252649,0.5288220835685297,0.6515426665932528,0.7035269618995441,0.02515309025229233,0.6680336191026118,0.08953080188640808,0.38005768103501325,0.03531677682784898,0.443080829353464,0.012189376452520374,0.01420335607067514,-0.009301693587687202,0.017204784903886362,0.10803953071942816,0.013781041234516242,0.09816779733150488,0.5893577491902222,0.5380659309652519,0.13801289667111497
0.08393347634693672,-0.00800787246077318,0.12191259190852659,0.045361530536190554,0.005915598436228607,0.029086401540662322,-0.03460284312722617,0.05371850302447019,0.060782191619334305,0.036851787283632274,0.021016251100110475,0.03649756714181311,0.03649756714181311,0.065541007656852,0.19581655602778186,0.9097470494415741,0.9251494268674049,0.7518226898252649,1.0,0.67792943758619,0.7417707113211125,0.9037469742935668,-0.02135071171968395,0.788613506388001,0.04176389415398202,0.4187175068832551,0.0640226135545216,0.5043052200769064,0.0492185273086476,0.0483620888658499,0.020317389518333326,0.052120241338066885,0.04663884212285768,0.04804098561143849,0.06780483993249478,0.7787614922169671,0.67607659889587,0.09761404845767843
