,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,부채총계 변화율,영업이익 변화율,Label,Code
17,KT&G,2020,Q3,생활소비재,-0.052553364108449935,0.0007472287595780003,0.02139667940769585,-0.1244675353729835,0.4538968453655987,0.2422424759819437,-0.043990804776003145,-0.28473303177620135,033780
17,무학,2020,Q3,생활소비재,0.06592425872299756,-0.012245603111773029,0.033466836062960414,-0.6916872963749132,0.020946738472497062,0.04765922181714788,-0.018568926212488956,-0.20523190075606593,033920
17,한국가스공사,2020,Q3,생활소비재,0.05635921234938011,-0.17908368682435538,-0.0004559577539965387,-0.5744560211578846,-0.03976158458325818,-0.05387545714932984,1.0795637368219526,-0.09437469756989733,036460
17,팜스코,2020,Q3,생활소비재,-0.23345666820148905,-0.01446605541916679,0.01884343450941839,-0.25169414465497186,0.037718151667225586,0.09076461432301097,-0.2796034389729771,0.3232220181446322,036580
17,동원F&B,2020,Q3,생활소비재,-0.09283835251008475,0.28243949851244343,0.04352504854538042,2.826599023996725,0.9105155183854894,0.24154219707544056,2.16743902716429,-0.16607744073172684,049770
17,LG생활건강,2020,Q3,생활소비재,-0.0330287161746497,0.2983958854514215,0.011004393087653108,-0.22469310873516413,0.04583761166422007,-0.023686399979345074,0.30716449443730465,-0.24998970886687066,051900
17,에이블씨엔씨,2020,Q3,생활소비재,-0.13230984217333294,-0.25944792103535197,-0.03647178567955711,4.8471051429138186,-0.11706692614122438,-0.1368302755518166,1.9913612713316295,-0.24000061195765252,078520
17,아모레퍼시픽,2020,Q3,생활소비재,-0.13351138976663313,0.03409324659425894,-0.01086272304582836,-0.38158209412921484,0.005666885016555545,0.007084929101671245,-0.24471954096781579,0.086899006588744,090430
17,CJ제일제당,2020,Q3,생활소비재,-0.1481640444682132,0.1627917946993176,0.0024101839090531207,0.7411601043422842,0.014955885642516487,-0.04792511745388106,0.29794029234859276,-0.09438264796974563,097950
17,락앤락,2020,Q3,생활소비재,-0.1238232454367362,0.16806100092713572,0.014726904077594805,-0.36127921458490686,-0.05149277032239585,0.12159150723393441,-0.31789019712700894,0.13136115489588035,115390
17,이마트,2020,Q3,생활소비재,0.27119966292979764,0.19230718453012696,0.009098725988406331,-0.744469004365004,0.030381552933808953,0.09931698524589927,-10.36849132572529,-0.13520213632923922,139480
17,삼양사,2020,Q3,생활소비재,-0.33733237940155353,0.08104935067818664,0.01267800562973509,1.021941242097434,0.055902851607720905,0.0038169716105114215,1.6035684415946472,-0.09960939668091251,145990
17,한국콜마,2020,Q3,생활소비재,-0.13308758578090446,-0.1408089991303998,-0.005472166127001743,-0.4515644997015775,0.04411346972980712,-0.05878385763471572,-0.3742974354437726,-0.033008101997236555,161890
17,코스맥스,2020,Q3,생활소비재,-0.003013340335905848,-0.17643010530580905,0.015457033468567305,-0.39849094666590046,0.027417532591044846,-0.01328901109406977,-0.45020632536989946,-0.04486514173414674,192820
