,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,부채총계 변화율,영업이익 변화율,Label,Code
18,하이트진로,2020,Q2,생활소비재,-0.0446657728861653,0.08699780892636477,-0.004035415547907983,0.1317657645870658,0.11600643977193026,0.2486496282535382,-0.09857725232090064,-0.24613265477294238,000080
18,CJ,2020,Q2,생활소비재,-0.1269689384985466,-0.07164567713848813,-0.0011872682805297297,-0.6811123722043968,0.0057355844982820425,-0.34519415950650945,-0.8903748248152804,-0.15509078929638534,001040
18,대상,2020,Q2,생활소비재,-0.27923538404857423,0.010421383121147487,0.02911622885913956,-0.47200456445974937,0.03208281506130617,0.0003962572509392803,0.27199824152380114,-0.0956107688888938,001680
18,오리온,2020,Q2,생활소비재,-0.3138914687046589,-0.7489127660268626,0.00011534396437551386,-0.963850611838452,0.04545643577955438,-0.19093343359523418,-0.9507852202671486,-0.106244623528609,001800
18,아모레G,2020,Q2,생활소비재,-0.1954920218115641,-0.017329116519312238,0.01045267587143961,-1.0067526787224497,-0.00038416619324632695,-0.2931988837924968,-1.050072354726641,-0.20948628891499707,002790
18,남양유업,2020,Q2,생활소비재,-0.30531429207768973,0.05267397802485996,0.0009698339840733539,-0.28539494617348204,-0.011066878427484994,0.006052734408601879,-0.40876556119439555,-0.14968522266609224,003920
18,농심,2020,Q2,생활소비재,-0.11604480348318336,-0.05285593670939259,0.004094684939472515,-0.49201435423046813,0.010727759668617054,-0.012867741192250315,-0.6566805588362483,-0.2445679544314452,004370
18,빙그레,2020,Q2,생활소비재,-0.3558246598915814,0.34394583574111515,0.013873631265773234,4.16582285829649,3.4036851365432383,0.0733046777111277,4.013490465844318,-0.11754045855149031,005180
18,롯데칠성,2020,Q2,생활소비재,-0.3106751524525341,0.16682715145103622,0.030255573108542322,-16.667968261829312,0.009506645878278208,0.11286367442161449,2.671349939689471,-0.13971310350803715,005300
18,현대그린푸드,2020,Q2,생활소비재,-0.24762132839533246,-0.07662129334234713,0.0028625098850532105,-0.526519041604357,0.011936416749589451,-0.08431806281796461,-0.16543631871913755,-0.11535265720144208,005440
18,삼립식품,2020,Q2,생활소비재,-0.3618402881216224,0.010596931361124717,0.017612624181661207,-11.320302271632466,-0.07236352181272265,0.04680238576875362,0.12172232399941563,0.02835369520253319,005610
18,크라운제과,2020,Q2,생활소비재,-0.3335905535503235,-0.5751678055446751,-0.0005942772048845857,-1.038607626672347,-0.0016227767530949677,-0.029377679660539835,-0.9641477677550768,0.007250828637337864,005740
18,GS리테일,2020,Q2,생활소비재,-0.45561649556391937,0.036972109445917445,-0.0002797833180397946,-0.3296516864665532,0.024977998301916493,0.013926008697926928,-0.2528650906679898,-0.060562225089484875,007070
18,오뚜기,2020,Q2,생활소비재,-0.14873510765277545,-0.013160742360676436,-0.0038189239145404175,-0.31230384213983087,0.027195091789897985,0.11228277433322487,-0.1635214515692175,-0.10735955595426544,007310
18,한국전력,2020,Q2,생활소비재,-0.34533225014544033,-0.13121401821713974,0.013547073260785636,-2.2061163083686273,0.006810070973109594,0.011141099426305034,-1.934705593244184,-0.06950989702044662,015760
18,KT&G,2020,Q2,생활소비재,-0.12932151669284642,0.3732040791859821,0.0228216618747632,0.05977231358192858,1.0438059633733605,-0.08688939608103607,0.4802359234781597,-0.052553364108449935,033780
18,무학,2020,Q2,생활소비재,-0.38563195529230704,0.02692216701491268,0.08912895296653489,-1.6275860473263062,0.07187908813170751,0.3300091487385648,0.10498708337258988,0.06592425872299756,033920
18,한국가스공사,2020,Q2,생활소비재,-0.2847226055874563,-0.49116008019241386,-0.010187682048196312,-1.9695906789413586,-0.11853480713684372,-0.04910216050068039,-1.0879307514416217,0.05635921234938011,036460
18,팜스코,2020,Q2,생활소비재,-0.14744586612909205,0.1512159514739828,-0.03577479846235809,-3.6859865303743593,0.04242327140684088,0.02408043170850216,0.1654107639908673,-0.23345666820148905,036580
18,동원F&B,2020,Q2,생활소비재,-0.3920448019939634,-0.1181326567314519,-0.011329214994132975,-0.6854388801524818,0.30252353085451444,0.020157614573737437,-0.6239063630739694,-0.09283835251008475,049770
18,LG생활건강,2020,Q2,생활소비재,-0.19484384965703985,-0.17719856152396696,0.07877868304860791,0.012665397895250674,0.06838450574244637,-0.11724415280731426,-0.36098181671478013,-0.0330287161746497,051900
18,에이블씨엔씨,2020,Q2,생활소비재,-0.4017103029593384,-0.06501543133789145,-0.013306906690002562,-0.645507698435331,-0.02001830107028202,-0.049117777751968905,-0.48524999315351136,-0.13230984217333294,078520
18,아모레퍼시픽,2020,Q2,생활소비재,-0.1978963527095429,-0.13552821571724205,-0.0022574061501237086,-0.583440712476581,0.009625947364984233,-0.18379745126791802,-0.4090725271445518,-0.13351138976663313,090430
18,CJ제일제당,2020,Q2,생활소비재,0.06065065583746565,-0.03393298819815205,-0.004241433750658108,-0.9229919429533888,0.005681209000782506,-0.023471621704425738,0.44727838626786487,-0.1481640444682132,097950
18,락앤락,2020,Q2,생활소비재,-0.19384377272804532,0.10840899659497549,-0.003529545793692912,-0.38646402790664436,-0.00677105445959425,0.009607105005120964,-0.2512339773905691,-0.1238232454367362,115390
18,이마트,2020,Q2,생활소비재,-0.18220162462543427,-0.06598511305002774,0.021936440013933245,2.7627756484883923,0.10935231780068633,-0.03498011411151847,-1.175067059378589,0.27119966292979764,139480
18,삼양사,2020,Q2,생활소비재,0.7021486315459677,-0.040617436154151365,0.022212153639106225,-0.7526825679072905,0.034257788637751974,-0.022645418257624672,-0.5528267780340335,-0.33733237940155353,145990
