,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,부채총계 변화율,영업이익 변화율,Label,Code
15,하이트진로,2021,Q1,생활소비재,-0.0915683198064994,0.03711054583482465,0.0004980129276397349,-2.553475684458523,-0.009466151554164859,0.2997927692958371,0.8679218451408715,-0.0652852377051257,000080
15,CJ,2021,Q1,생활소비재,0.1407733576447262,0.05737210767404788,-0.003895211083354999,-194.70825058922964,-0.007214015153665154,0.12735480735355797,1.7313009398847683,-0.07447352766795284,001040
15,대상,2021,Q1,생활소비재,0.1534845986607466,0.10410747656968011,0.006707230929147157,-6.134477566032436,0.011178549808208649,0.09350057139809098,-43.139845947753805,-0.11411406532792048,001680
15,오리온,2021,Q1,생활소비재,0.25740770673074453,2.8611977549904237,0.005407977172865008,6.728258960319417,-0.17144698001206238,0.805820999436101,-65.80098851307947,-0.09462936248817799,001800
15,아모레G,2021,Q1,생활소비재,0.14850054123881173,0.03209077749206113,0.0040864641186941775,-2.0494824905731113,0.015300913132181071,0.5277710292794275,-18.304194851846464,-0.22996209341337234,002790
15,남양유업,2021,Q1,생활소비재,0.2787376859820905,0.00847962584337747,-0.022214058111613255,-0.5041326798591408,-0.010311117061419073,0.0038027729776095587,-0.5368497335056015,0.4433450524038771,003920
15,농심,2021,Q1,생활소비재,0.04202356915146966,-0.0053301848293318965,0.004364826228337115,0.18157253847422838,-0.0026145880376763353,0.05875225116072502,0.013861044495460328,0.028906397256513852,004370
15,빙그레,2021,Q1,생활소비재,0.0852569702354805,0.08236146725947924,0.00032687344172765975,-1.728924676514759,-0.8387682230337139,0.2827251484309179,-2.072154105862144,-0.06599426499514177,005180
15,롯데칠성,2021,Q1,생활소비재,0.3561363058598155,0.055633926318725324,-0.02569018864437156,-1.302714202796285,-0.0063988115154335334,0.0064016018119590345,3.7655632447603438,-0.18715781924066865,005300
15,현대그린푸드,2021,Q1,생활소비재,0.08351538919139982,0.0676264369234465,0.154162455203678,-11.304948025460819,0.05113421693232012,0.050047378314262314,0.8089006820013811,-0.12842909434209152,005440
15,삼립식품,2021,Q1,생활소비재,0.19157856270184248,-0.07374423796567686,-0.010197106758911612,-0.47849646325520045,0.0035235836746017046,-0.021389765831355434,-0.5289415994406454,-0.06326699226786905,005610
15,크라운제과,2021,Q1,생활소비재,0.2574689736607466,1.4264933648173526,0.0001585255520830664,-0.8038992823528032,0.014968991811266985,0.02653538722773252,17.34855086884169,-0.18911926499514178,005740
15,GS리테일,2021,Q1,생활소비재,-0.06717929410424042,-0.0313823534107075,-0.010997226512627689,3.003629562392156,-0.013461792152022367,0.01221864027318098,0.26665543447518236,-0.06977061861833983,007070
15,오뚜기,2021,Q1,생활소비재,-0.07908392736314421,0.08125254125336467,0.002870955682753973,0.6377443185779574,0.004934930675029925,0.340266976532027,0.7425709842091932,-0.029869950552728612,007310
15,한국전력,2021,Q1,생활소비재,-0.05075691865340839,0.02265332840249945,0.003595747856939946,-1.608070408046634,-0.03231943182354691,0.018664394032360754,-1.7990678375162508,0.04957058856134358,015760
15,KT&G,2021,Q1,생활소비재,-0.012914284177773988,-0.20834968508958662,0.016359043270211204,-0.21121828332891612,-0.7768003265466302,0.2919565377176252,-0.3181719636650375,0.0031230264196103388,033780
15,무학,2021,Q1,생활소비재,0.3235567241577195,-0.08714999459988981,0.13474442132469733,-1.2395258748436782,-0.01730222639915846,0.7815501737282868,-0.14765209631456455,-0.15574399296032132,033920
15,한국가스공사,2021,Q1,생활소비재,-0.04035423304469289,0.4502037139802888,0.018236800938084885,0.9642367344926353,0.09973565762544401,0.03966092749854311,1.6892143777569162,0.09940946171293275,036460
15,팜스코,2021,Q1,생활소비재,0.10839639010048922,-0.04443926147496213,0.010330511602304027,14.962879444870401,0.05651625344003741,0.06392811705499857,0.7126019568685471,-0.2166021556271689,036580
15,동원F&B,2021,Q1,생활소비재,0.2668354660382567,0.24519948301950367,0.020057537353956212,7.535645437844089,-0.5600527866922826,0.04678890619879317,2.4161925510661666,-0.1486763234859093,049770
15,LG생활건강,2021,Q1,생활소비재,-0.03447530896059896,0.18528568661721767,0.004083353784903876,1.8972362132408813,0.004035692883079589,0.2744609054496392,0.9929714523731434,-0.036618854081269324,051900
15,에이블씨엔씨,2021,Q1,생활소비재,0.0005029002568398416,-0.12200114956988883,0.0032910298742383493,-0.9547872233398976,3.026421432804826,0.10932843911748358,-0.5023890153693319,0.054257307331902246,078520
15,아모레퍼시픽,2021,Q1,생활소비재,0.2622404628831451,0.2940359262074037,-0.013906781224763853,-2.6107507048294654,0.0144297559054547,-0.02823621719671776,-3.6655085762259945,-0.2256494374089349,090430
15,CJ제일제당,2021,Q1,생활소비재,0.0818562482202176,0.13349603526777765,0.01842641719557281,-1.4035730685276369,0.0003231099146889793,-0.010747157756368475,5.171263053389162,-0.03434787444549347,097950
15,락앤락,2021,Q1,생활소비재,-0.07800188931645774,0.08205358480964131,-0.03971452919938934,13.866533792174724,-0.01802706146864419,-0.032638790881582835,4.463382987509258,-0.08601551596914475,115390
15,이마트,2021,Q1,생활소비재,-0.16292130221505222,0.05133700347609471,0.019448856696654637,519.5518790559255,0.036830038075980065,0.051830202075638265,0.33853156946567653,0.14626379952098725,139480
15,삼양사,2021,Q1,생활소비재,0.09744476201886051,0.015071967392474628,0.04014610575105437,-6.195594713656388,0.07612192320540334,0.0869284869112037,-15.01373182552504,-0.026595768754540276,145990
15,한국콜마,2021,Q1,생활소비재,-0.014782509804534032,0.8222273812225489,0.002835289610345404,-0.8465833225704105,0.013725742950276398,-0.15425629315583866,19.935798703053507,-0.12698568081228848,161890
15,코스맥스,2021,Q1,생활소비재,-0.009025001139176796,0.03368768740825767,0.03481943756499084,-1.4914263903247464,0.17669737331093294,0.094244600972343,-0.07994416258643078,0.11774017483888313,192820
