,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,부채총계 변화율,영업이익 변화율,Label,Code
9,오뚜기,2022,Q3,생활소비재,-0.01628628201500495,0.03183096485175785,0.00047674488380744506,-0.18120084976918616,0.018623123174466905,0.18237150858094897,-0.1438056822622502,0.011826179063082597,007310
9,한국전력,2022,Q3,생활소비재,-0.11338568967637055,0.29560054003998526,0.03120050505320182,0.5330011319549763,-0.34681980954124625,0.13098143989579558,0.5305451351413337,-0.03004031582717491,015760
9,KT&G,2022,Q3,생활소비재,0.15947363058701292,0.0042449192228806165,0.036525960886180986,0.1624786403152645,0.6774535459766766,0.003212386415695212,-0.015573012171062328,0.024287988770526243,033780
9,무학,2022,Q3,생활소비재,-0.244028633674745,-0.06320018110848169,-0.058635254388558655,0.4531463019162234,-0.057690107463005846,-0.1849865222563699,0.28344401733823377,0.031195378885913425,033920
9,한국가스공사,2022,Q3,생활소비재,-0.1009164621164213,0.21742287124736448,0.03717264432885514,0.7628648426904521,-0.11727406326416734,0.3185671266792778,0.13559020613494743,-0.2132611802953765,036460
9,팜스코,2022,Q3,생활소비재,-0.2395778161253396,0.030840254543320178,-0.01641770559926614,3.1548884405962996,-0.3640535021591934,0.277236009941054,-0.2917681514139048,-0.02478788675794809,036580
9,동원F&B,2022,Q3,생활소비재,-0.16012188083198564,0.2529961795632034,0.08008923949855884,2.57616898223111,0.6732975475801126,0.11051103932610418,2.4695548218181913,0.21799513746955249,049770
9,LG생활건강,2022,Q3,생활소비재,-0.13602363629989975,-0.02780523801234991,-0.0021273808256374593,-0.13016853068101997,0.020973534181824682,-0.05995855631438618,-0.13497987258462707,-0.04894261119604944,051900
9,에이블씨엔씨,2022,Q3,생활소비재,-0.05625954212512729,-0.005502862963747246,-0.07887919734432625,2.2265329260604187,-0.05618497875217954,-0.04808671600566372,0.052890161052103535,0.5345394540583583,078520
9,아모레퍼시픽,2022,Q3,생활소비재,-0.01069919175972248,-0.10228098411764153,-0.03249656485965191,0.3099558088251253,0.013925418020462876,-0.11341211081068614,-0.21560684213164527,0.1325842662596099,090430
9,CJ제일제당,2022,Q3,생활소비재,0.022845638695863126,0.14570875532385075,0.005761502556487441,0.8862229196715974,0.024883295904135627,0.0380683618664337,0.23450513686609953,-0.21823746968871954,097950
9,락앤락,2022,Q3,생활소비재,-0.16231964321523096,0.022700462787002662,0.004042990374365063,-2.229401644099815,-0.06069443296654531,0.0303115410766166,0.3150388210486075,-0.0474207851944138,115390
9,이마트,2022,Q3,생활소비재,-0.09853199062615547,0.14998035471482596,0.022514810274801844,-4.153693671487005,0.023790463889795443,0.02160518213595175,-6.493160743317093,0.1889872866589728,139480
9,삼양사,2022,Q3,생활소비재,-0.09071372994517521,-0.006140098010954165,-0.014826008200384933,-0.1730430405235338,0.02353532392478752,-0.006442955548126794,-0.20316809277986003,0.082510657797629,145990
9,한국콜마,2022,Q3,생활소비재,0.035236756350138676,-0.14727936623979954,0.4128778750283286,-0.22518825362961747,0.023288478157224013,0.28195582567809274,-0.5460302950300304,0.015333532148795119,161890
9,코스맥스,2022,Q3,생활소비재,-0.18200805350082053,-0.08322295031569671,0.09002455303649026,0.10122238748314016,0.13176021440978913,0.05874337557078757,-0.37324709805369904,0.5162771828443886,192820
