,name,year,quarter,sector,Relative Return,매출액 변화율,법인세차감전 순이익 변화율,자산총계 변화율,유동자산 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
20,SK텔레콤,2019,Q4,커뮤니케이션서비스,-0.10149247594003277,-0.02294654050248146,-0.9836721421321798,0.03026650374491524,0.0540035140720625,0.025784161987132848,0.026935151403536528,0.07940777204222457,017670
20,제일기획,2019,Q4,커뮤니케이션서비스,-0.1738042851186514,0.1893288738765202,0.3447465616261227,0.04895303625478031,0.09309723343974885,-0.02723915249269826,-0.0649327504356404,0.026178521617852196,030000
20,KT,2019,Q4,커뮤니케이션서비스,-0.09588076184712982,-0.0211455330340381,-1.592030631052637,0.02428189461607655,0.03947920522731163,0.019022367988865696,0.05510049105141457,0.13154985149695408,030200
20,LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,-0.09971091421869294,-0.018749766189068873,0.055796681790261315,-0.08808336997985289,0.11942403341952823,0.3214170937074541,0.255394207892362,032640
20,SBS,2019,Q4,커뮤니케이션서비스,0.18947890815746865,0.38030786842616804,-6.890492718442506,0.06790396124291531,0.11914995282861374,0.02951761620716109,-0.22814093189504125,-0.11715481171548114,034120
20,NAVER,2019,Q4,커뮤니케이션서비스,0.13536923815287016,-0.005249405310599364,-0.028357758301393976,-0.03517989913037989,-0.400330893792302,0.06329678392917781,0.1561499976763976,0.2515951882845189,035420
20,엔씨소프트,2019,Q4,커뮤니케이션서비스,0.34424826146030635,0.43246140455546533,-1.1192211165946708,0.014090400073917042,0.03225262848216692,-0.012808343253418841,-0.06279871330420006,0.11525108026487893,036570
