,Feature,Importance
0,F_매출액 변화율,0.22198375908038592
1,F_법인세차감전 순이익 변화율,0.19117302010367795
2,F_자산총계 변화율,0.15301874399706816
3,F_유동자산 변화율,0.15259262243100935
4,F_비유동자산 변화율,0.14697579060917196
5,F_비유동부채 변화율,0.13425606377868665
