Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2021,Q1,20210517,BS,유동자산,2021.03.31 현재,"413,819,918,365"
2021,Q1,20210517,BS,비유동자산,2021.03.31 현재,"669,579,714,449"
2021,Q1,20210517,BS,자산총계,2021.03.31 현재,"1,083,399,632,814"
2021,Q1,20210517,BS,유동부채,2021.03.31 현재,"354,029,363,750"
2021,Q1,20210517,BS,비유동부채,2021.03.31 현재,"146,585,753,742"
2021,Q1,20210517,BS,부채총계,2021.03.31 현재,"500,615,117,492"
2021,Q1,20210517,BS,자본금,2021.03.31 현재,"23,533,928,000"
2021,Q1,20210517,BS,이익잉여금,2021.03.31 현재,"706,273,406,692"
2021,Q1,20210517,BS,자본총계,2021.03.31 현재,"582,784,515,322"
2021,Q1,20210517,IS,매출액,2021.01.01 ~ 2021.03.31,462031976554
2021,Q1,20210517,IS,영업이익,2021.01.01 ~ 2021.03.31,24135542900
2021,Q1,20210517,IS,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,27332478361
2021,Q1,20210517,IS,당기순이익,2021.01.01 ~ 2021.03.31,20694942064
2021,Q1,20210517,IS,당기순이익(손실),2021.01.01 ~ 2021.03.31,20694942064
2021,Q2,20210817,BS,유동자산,2021.06.30 현재,"351,414,324,011"
2021,Q2,20210817,BS,비유동자산,2021.06.30 현재,"694,224,608,602"
2021,Q2,20210817,BS,자산총계,2021.06.30 현재,"1,045,638,932,613"
2021,Q2,20210817,BS,유동부채,2021.06.30 현재,"295,286,371,201"
2021,Q2,20210817,BS,비유동부채,2021.06.30 현재,"145,921,220,578"
2021,Q2,20210817,BS,부채총계,2021.06.30 현재,"441,207,591,779"
2021,Q2,20210817,BS,자본금,2021.06.30 현재,"23,533,928,000"
2021,Q2,20210817,BS,이익잉여금,2021.06.30 현재,"727,920,232,204"
2021,Q2,20210817,BS,자본총계,2021.06.30 현재,"604,431,340,834"
2021,Q2,20210817,IS,매출액,2021.01.01 ~ 2021.06.30,453330066552
2021,Q2,20210817,IS,영업이익,2021.01.01 ~ 2021.06.30,26076046645
2021,Q2,20210817,IS,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,27886836461
2021,Q2,20210817,IS,당기순이익,2021.01.01 ~ 2021.06.30,21646825512
2021,Q2,20210817,IS,당기순이익(손실),2021.01.01 ~ 2021.06.30,21646825512
2021,Q3,20211115,BS,유동자산,2021.09.30 현재,"322,081,574,741"
2021,Q3,20211115,BS,비유동자산,2021.09.30 현재,"697,858,582,691"
2021,Q3,20211115,BS,자산총계,2021.09.30 현재,"1,019,940,157,432"
2021,Q3,20211115,BS,유동부채,2021.09.30 현재,"244,096,762,204"
2021,Q3,20211115,BS,비유동부채,2021.09.30 현재,"156,366,412,308"
2021,Q3,20211115,BS,부채총계,2021.09.30 현재,"400,463,174,512"
2021,Q3,20211115,BS,자본금,2021.09.30 현재,"23,533,928,000"
2021,Q3,20211115,BS,이익잉여금,2021.09.30 현재,"742,965,874,290"
2021,Q3,20211115,BS,자본총계,2021.09.30 현재,"619,476,982,920"
2021,Q3,20211115,IS,매출액,2021.01.01 ~ 2021.09.30,410549835406
2021,Q3,20211115,IS,영업이익,2021.01.01 ~ 2021.09.30,18125954604
2021,Q3,20211115,IS,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,21293930756
2021,Q3,20211115,IS,당기순이익,2021.01.01 ~ 2021.09.30,15045642086
2021,Q3,20211115,IS,당기순이익(손실),2021.01.01 ~ 2021.09.30,15045642086
2021,Q4,20210319,BS,유동자산,2021.12.31 현재,"342,734,305,860"
2021,Q4,20210319,BS,비유동자산,2021.12.31 현재,"737,177,719,206"
2021,Q4,20210319,BS,자산총계,2021.12.31 현재,"1,079,912,025,066"
2021,Q4,20210319,BS,유동부채,2021.12.31 현재,"294,908,923,078"
2021,Q4,20210319,BS,비유동부채,2021.12.31 현재,"189,068,993,725"
2021,Q4,20210319,BS,부채총계,2021.12.31 현재,"483,977,916,803"
2021,Q4,20210319,BS,자본금,2021.12.31 현재,"23,533,928,000"
2021,Q4,20210319,BS,이익잉여금,2021.12.31 현재,"739,028,326,098"
2021,Q4,20210319,BS,자본총계,2021.12.31 현재,"595,934,108,263"
2021,Q4,20210319,IS,매출액,2021.01.01 ~ 2021.12.31,447499084770
2021,Q4,20210319,IS,영업이익,2021.01.01 ~ 2021.12.31,-4399188479
2021,Q4,20210319,IS,법인세차감전 순이익,2021.01.01 ~ 2021.12.31,2406281392
2021,Q4,20210319,IS,당기순이익,2021.01.01 ~ 2021.12.31,-6600745950
2021,Q4,20210319,IS,당기순이익(손실),2021.01.01 ~ 2021.12.31,-6600745950
