,Feature,Importance
0,P_보유 주식 수 변화율,0.2048468563342605
1,M_금리 변화율,0.19589595544387314
2,P_주식 수 감소 변화율,0.18608686774392233
3,M_실업률 변화율,0.16311040482057623
4,M_소비자물가지수 변화율,0.14175500427279014
5,P_자기주식수 변화율,0.10830491138457768
