,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
24,하이트진로,2018,Q4,생활소비재,0.15274857846813358,-0.09983604378074207,-0.08282817200515613,0.021948372902118374,0.13199378764145964,-0.05531814741359575,0.007789461030083711,0.13211775161023842,000080
24,조선내화,2018,Q4,철강_소재,-0.025609331002890156,-0.09983604378074207,0.02197409455267274,0.06756236093292634,0.22688471057021542,0.07048976268664675,2.638561487157163,0.15370104598455664,000480
24,영풍,2018,Q4,철강_소재,0.12218307211157567,-0.09983604378074207,0.00068878282963869,-0.005357617840234474,0.11274487339481443,0.03477421244689749,-0.03670380820430352,-0.08245068496575361,000670
24,CJ,2018,Q4,생활소비재,0.04888600235897958,-0.09983604378074207,0.0028189272266914145,0.014525718565627788,0.05446581688529828,-0.008244116260381351,-0.019385911893585295,-0.1025298796100788,001040
24,동국제강,2018,Q4,철강_소재,-0.062160127067464835,-0.09983604378074207,-0.3587562720678744,-0.10628767476758061,-0.0445039412027074,0.04061536018068024,-0.2878509011620225,-0.07237068239435014,001230
24,세아베스틸,2018,Q4,철강_소재,0.20357265642570999,-0.09983604378074207,-0.017902031840872468,0.02475094781881082,0.05289113425251224,-0.0640102125433204,-0.15387678867401844,-0.04389706915942038,001430
24,대상,2018,Q4,생활소비재,0.17822628547450303,-0.09983604378074207,-0.007127677885910733,-0.010008215223868189,-0.06492160319053486,-0.11348934979201597,-0.012608566866817994,-0.1110409216559617,001680
24,오리온,2018,Q4,생활소비재,0.1597081438005444,-0.09983604378074207,0.2031017832477573,-0.0034949823676022618,0.11834578395897921,-0.020182672774677335,-0.03550112612611245,0.05690690037991064,001800
24,고려제강,2018,Q4,철강_소재,0.19022958976199286,-0.09983604378074207,0.006082894379410897,-0.00545164812122545,-0.03267474994706587,0.1257060701386843,-0.025926196434972404,0.04778805123656764,002240
24,아모레G,2018,Q4,생활소비재,0.17858040024170735,-0.09983604378074207,0.00014975188344323875,-0.001515593881055377,-0.015242364807334652,-0.008254333078483334,-0.04148154402594273,0.01831549592935707,002790
24,세아제강,2018,Q4,철강_소재,0.021732410607735387,-0.09983604378074207,0.0023373893412466096,0.07949317173686099,-0.0877060169918722,-7.8128347778867795,-0.06965660830605003,0.0487535197476751,003030
24,남양유업,2018,Q4,생활소비재,0.009899846319882544,-0.09983604378074207,-0.001241452476746674,0.004935241531481616,-0.03911594088806891,-0.020974055112275014,-0.26796436794811385,0.025595438990866713,003920
24,현대제철,2018,Q4,철강_소재,-0.021121097645803617,-0.09983604378074207,0.0035902060143078174,-0.004644961246835888,0.0175953608792776,0.023084646451983826,-0.004011533551285251,-0.022434219715926434,004020
24,농심,2018,Q4,생활소비재,0.294723943438938,-0.09983604378074207,0.008735818530305695,0.018820579120811365,0.0037915947836562047,0.018619256074731805,-0.02385355285456281,-0.0937125065069914,004370
24,삼광글라스,2018,Q4,철강_소재,0.29197219699111515,-0.09983604378074207,-0.062116317712351155,0.004412178438075953,0.018322354121594442,0.112664416988284,-0.7321879453446889,0.05771197911448292,005090
24,빙그레,2018,Q4,생활소비재,-0.08361623245774458,-0.09983604378074207,-0.2424951035717664,-0.010012550432065281,-0.3063632081485622,-0.361304937595019,-0.2344988731832388,0.05314771236452197,005180
24,롯데칠성,2018,Q4,생활소비재,0.3688960782856217,-0.09983604378074207,-0.03864282018551135,-0.03342546906544441,-0.07412602685799674,-0.19187409753451345,-0.15280918682487243,-0.08649932546618737,005300
24,현대그린푸드,2018,Q4,생활소비재,0.1812216463379505,-0.09983604378074207,0.030470070683007888,-0.03375627161153627,-0.1593935532213352,-0.026888292629267396,-0.140514495874147,-0.04503444151343003,005440
24,POSCO,2018,Q4,철강_소재,-0.03731412057645239,-0.09983604378074207,-0.03064028172999178,-0.02395939538113756,-0.049610204832086,-0.07808807528668671,-0.006768733058507115,-0.02359553820533923,005490
24,삼립식품,2018,Q4,생활소비재,0.0964518735180358,-0.09983604378074207,0.04977029255339893,0.04667801175936903,-0.0154252932936495,0.14652254612107463,-0.33610869506132357,-0.11254376588181063,005610
