,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
14,하이트진로,2021,Q2,생활소비재,-0.0652852377051257,0.131754905184698,0.0748060302714797,-0.005515664352230942,-0.18432813090991884,0.048772073777403335,-0.03598571093470815,0.08553042000862286,000080
14,조선내화,2021,Q2,철강_소재,-0.03153426773795297,0.131754905184698,0.057775907998172116,0.1428491299204011,-0.007214949241382995,-0.030128934925684248,0.09517545068511257,0.07722297134182479,000480
14,영풍,2021,Q2,철강_소재,-0.008592319436373275,0.131754905184698,0.007155265214077167,0.005959443926052632,0.022265270096512024,0.08741492933003858,0.006496172225048724,0.0676530318612917,000670
14,CJ,2021,Q2,생활소비재,-0.07447352766795284,0.131754905184698,0.004313370435528929,-0.0007537298294607586,-0.17466993914802442,0.06495415409736838,0.002965295604362206,0.019682560711275984,001040
14,동국제강,2021,Q2,철강_소재,-0.1763557107782743,0.131754905184698,0.19448464363902374,0.012402666656706085,0.05479534797100749,0.30966612494297596,0.14934233073009828,-0.05809848383616125,001230
14,세아베스틸,2021,Q2,철강_소재,-0.1510698486409106,0.131754905184698,0.047450050783380826,-0.0037235963618701406,0.06306314622442577,0.21970481129551356,-0.006008102501117163,-0.21023237478733556,001430
14,대상,2021,Q2,생활소비재,-0.11411406532792048,0.131754905184698,0.03804619551385535,0.01421974260208847,-0.005729875562662801,0.035467067257205276,0.006661666580246806,-0.029237376103471387,001680
14,오리온,2021,Q2,생활소비재,-0.09462936248817799,0.131754905184698,0.018303062223848032,-0.01408291294095787,-0.15297133803333451,-0.7730164939555919,0.015417692572460062,0.05424610026085463,001800
14,고려제강,2021,Q2,철강_소재,0.012190068395831767,0.131754905184698,0.007799811136542045,0.004734097415275862,-0.010449239567150714,0.1323529623701749,0.035674625560887296,-0.03614379296018116,002240
14,아모레G,2021,Q2,생활소비재,-0.22996209341337234,0.131754905184698,0.06835195042653153,-0.06471048662524626,-0.2905499939730456,0.06500957703954047,-0.40732011009860714,-0.08556041872996603,002790
14,세아제강,2021,Q2,철강_소재,0.08333906833819155,0.131754905184698,0.0009958155317673079,0.002356343687758722,-0.3349892983628773,-0.7265619356291466,0.03717646770863703,0.7001081532030333,003030
14,남양유업,2021,Q2,생활소비재,0.4433450524038771,0.131754905184698,-0.0193649236739597,-0.011608801991643936,-0.046876813254616345,0.0307535886092285,0.0029630329431502567,-0.1549867908396843,003920
14,현대제철,2021,Q2,철강_소재,-0.09218895526062851,0.131754905184698,0.02486202700969775,-0.012828336634824855,-0.012237227399412576,0.14443092196710272,-0.03744276824555637,-0.11740833226314312,004020
