,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
11,하이트진로,2022,Q1,생활소비재,-0.012106847679306795,0.2602194672474454,-0.07736521656314133,-0.0053036190353181745,0.0857692486737649,0.08248706980528042,0.14243123809696745,-0.05541183527418489,000080
11,조선내화,2022,Q1,철강_소재,0.0629350071393891,0.2602194672474454,0.0032646369112163676,0.09346645014094102,0.15017154401208566,0.036421218660805055,0.532917165369547,0.0106567373303834,000480
11,영풍,2022,Q1,철강_소재,-0.001544456997103285,0.2602194672474454,0.04034316525436865,-0.0016633488836811372,0.1487935878375597,0.23884841197898865,0.009776253039935456,-0.0521362441005687,000670
11,CJ,2022,Q1,생활소비재,0.08096572305841608,0.2602194672474454,0.004591037336294068,-0.0006623326478456537,0.10331126988394934,0.03862142071999308,0.006478284676215251,0.014524224541941813,001040
11,동국제강,2022,Q1,철강_소재,0.09972054546315418,0.2602194672474454,0.09877692969315421,-0.010399537107064316,-0.052049534087838856,-0.004821526927948461,-0.013395472764246685,-0.15877711467885566,001230
11,세아베스틸,2022,Q1,철강_소재,-0.03918363838167925,0.2602194672474454,-0.035190615842490613,0.00048111310588550005,0.20160338319279836,0.11332671018796736,0.1878881974393587,0.03271181775853575,001430
11,대상,2022,Q1,생활소비재,0.13444508417465725,0.2602194672474454,-0.0004292251387612023,0.03470319734599259,0.08564728176707459,0.07432328304684899,0.22470151714523912,0.00908591641667051,001680
11,오리온,2022,Q1,생활소비재,0.05552237888351503,0.2602194672474454,9.468226499093175,-0.0037931931973068655,0.49718518461559036,2.3781730038538362,-0.00843714842080312,0.11705508667435624,001800
11,고려제강,2022,Q1,철강_소재,0.26182065319179265,0.2602194672474454,0.014827467900159652,0.0017966422674049465,0.11709555999353283,-0.00495070262645203,0.0829337910850414,-0.16455363727837946,002240
11,아모레G,2022,Q1,생활소비재,0.058838877200013344,0.2602194672474454,-0.007209428689631703,-0.00013677098251163589,0.35032574532154737,0.038634652475603604,-0.014996901701187393,-0.1529368295026173,002790
11,세아제강,2022,Q1,철강_소재,0.13846068597161285,0.2602194672474454,0.020133019489252613,0.025410911989722118,0.345791010578929,4.75871480319539,0.0007953735024208708,0.3254150022654639,003030
11,남양유업,2022,Q1,생활소비재,0.0018108270868471901,0.2602194672474454,-0.018315492620922247,-0.008851853308732838,0.01444341120883652,-0.04599389556949496,-0.000837674356544249,0.01619361040473865,003920
