,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
32,하이트진로,2016,Q4,생활소비재,-0.17068264442794995,0.07425742574257432,0.010075903493099059,-0.04539864215488432,0.0059240144008561035,0.013367361045171888,-0.008738955824266426,0.008827454099233585,000080
32,조선내화,2016,Q4,철강_소재,-0.14737252375136384,0.07425742574257432,0.0162658941913012,0.10625605904870405,0.31024086475372115,-0.0040120400693193226,0.009871878359963837,-0.0291484299802046,000480
32,영풍,2016,Q4,철강_소재,-0.23635428470249803,0.07425742574257432,0.0039462044052551715,-0.007239102717696233,-0.019820710297731914,0.17273065661911802,-0.018480466848932453,-0.04912454758259855,000670
32,CJ,2016,Q4,생활소비재,-0.06228555020128465,0.07425742574257432,0.002232409014018666,-0.0029915826804676193,-0.5115601538842177,0.09710737526274893,-0.05063288656725573,0.08616570802638535,001040
32,동국제강,2016,Q4,철강_소재,0.2366102338807522,0.07425742574257432,-0.055431784565136644,-0.033728198471191795,-0.01403398827736202,0.09099191754581115,-0.0620330860441064,-0.1353534143764927,001230
32,세아베스틸,2016,Q4,철강_소재,0.013813479603057802,0.07425742574257432,0.015248611007558699,-0.004843643745099602,-0.0021746987649083893,0.052401527568183504,-0.37423083134649826,-0.08047981011969141,001430
32,대상,2016,Q4,생활소비재,-0.27888938087563453,0.07425742574257432,0.04423961762743356,0.05000286677985821,0.0875491700333304,-0.0865003864866477,0.02184866345172165,-0.0014950147294593014,001680
32,오리온,2016,Q4,생활소비재,-0.17317446296599925,0.07425742574257432,0.06025186098059532,-0.010088811730867397,-0.0844492334837108,0.11556074782093728,-0.4638347754422316,0.027978559900321075,001800
32,고려제강,2016,Q4,철강_소재,-0.1449928696559611,0.07425742574257432,0.005797279844001357,0.009361649135027239,0.08407167725862741,0.12932866407562926,-0.039470402184831554,-0.08755903846896625,002240
32,아모레G,2016,Q4,생활소비재,-0.3155265935223543,0.07425742574257432,-0.004150124558117141,-0.0009515157808068775,-0.011646533927661795,-0.09361215030162673,-0.032696840934135385,0.17803149956341605,002790
32,세아제강,2016,Q4,철강_소재,-0.010978750295810732,0.07425742574257432,-0.0072307915758352825,0.019146872142506544,0.2120666206348898,0.2470862567498182,0.7462406878190724,0.004857649723900681,003030
32,남양유업,2016,Q4,생활소비재,0.1127092949915663,0.07425742574257432,0.016849454203505587,-0.03123044619619475,0.07246816804818668,0.012874418093542728,-0.46402645200403103,0.0280128958658215,003920
32,현대제철,2016,Q4,철강_소재,0.04664328826368218,0.07425742574257432,0.014277709254098214,0.008428093167250905,0.017401185731976687,0.1550476651594448,-0.0034712765651599975,-0.10366545839367891,004020
32,농심,2016,Q4,생활소비재,-0.12867600189882653,0.07425742574257432,0.00679003193964367,0.011920345819755651,0.04403045515508164,0.05706426715334345,0.07707789021412692,0.053451118845538895,004370
32,삼광글라스,2016,Q4,철강_소재,-0.149271919845978,0.07425742574257432,-0.02386779693286578,0.015566616956715684,-0.0020415121413631665,-0.01134839367603857,-0.5386058793702333,-0.0609245815231092,005090
32,빙그레,2016,Q4,생활소비재,-0.039775037143353675,0.07425742574257432,-0.04987560642954347,-0.011338339105857798,-0.22830464897410152,-0.3446810336322751,-0.24502383810942419,0.010195139951130222,005180
32,롯데칠성,2016,Q4,생활소비재,-0.208945235739463,0.07425742574257432,-0.039892473532344486,0.0074899873225373614,0.03625398232987065,-0.21130262378001674,0.0008014875904074348,0.18490208706588046,005300
32,현대그린푸드,2016,Q4,생활소비재,-0.18310686026381745,0.07425742574257432,0.012035061835610428,-0.016114039097194555,-0.21155892163717516,0.012408253316232187,-0.12395447889594624,-0.018718508791556884,005440
32,POSCO,2016,Q4,철강_소재,0.025641436592305125,0.07425742574257432,0.009765042998288509,0.008141993694010807,0.0416174899680688,0.054884459210046366,0.0012376526718533842,-0.12269171515578473,005490
32,삼립식품,2016,Q4,생활소비재,0.15027343740866905,0.07425742574257432,0.056744395390283975,0.03423376449459181,0.09354667350754031,0.1217195765314234,0.3831040190636912,-0.05828595940424144,005610
32,크라운제과,2016,Q4,생활소비재,0.03330212457718697,0.07425742574257432,0.007126814913351653,0.004904479453922583,0.045664932978127126,0.07799853581450211,0.37611440504625593,0.0,005740
32,GS리테일,2016,Q4,생활소비재,-0.04133650312588509,0.07425742574257432,0.08831144461036189,0.016861409222990842,-0.21833429191693587,-0.041958729936043326,-0.04117794803375463,0.012463982432955698,007070
32,오뚜기,2016,Q4,생활소비재,0.04818200962376175,0.07425742574257432,0.024330755579805352,0.06412917918282268,-0.027791486835656465,-0.04925195617511169,-0.1612840242451382,-0.0016605484100455162,007310
32,무림P&P,2016,Q4,철강_소재,-0.10232083653125833,0.07425742574257432,-0.03454349538767354,-0.0075929060733193054,0.01111891923832431,0.05238954505931259,-0.03986257773514934,-0.08745173200031178,009580
32,고려아연,2016,Q4,철강_소재,-0.21336761181161024,0.07425742574257432,0.030541135191520352,0.18154969073520877,-0.01484316511994499,0.09743861178173674,-0.06661657275120014,-0.08259713105397186,010130
32,한국전력,2016,Q4,생활소비재,-0.09982619946331711,0.07425742574257432,-0.0032183677988339987,0.004745829788893374,0.021732045194793992,-0.04970592166864041,-0.012368747252366696,-0.1303947848014619,015760
32,KT&G,2016,Q4,생활소비재,-0.18682754603796783,0.07425742574257432,0.3948981267355227,0.032014009805027,0.4163644097535151,0.018291182129397843,0.031210015429439908,0.029667874939654428,033780
32,무학,2016,Q4,생활소비재,-0.1610136296638855,0.07425742574257432,0.014050751330804356,0.0407633943235437,0.15012934168848924,0.06911996170784307,-0.5973862999826256,-0.044411175558610044,033920
32,한국가스공사,2016,Q4,생활소비재,-0.08167581703302781,0.07425742574257432,-0.20351273367802392,-0.011484497835075658,0.02377573485381035,0.7849976956877964,0.022629435194435166,0.017709626698220356,036460
32,팜스코,2016,Q4,생활소비재,-0.056758347454124905,0.07425742574257432,-0.026788754910775814,0.006434146787518635,-0.11176154694431295,0.1276353169217399,-0.4487709583962175,-0.05020742474204881,036580
32,동원F&B,2016,Q4,생활소비재,0.012064274627888005,0.07425742574257432,0.08865735222018567,-0.004594730123672397,0.15288705907667421,-0.24915736006186995,-0.7126518614176984,0.0989024494119185,049770
32,LG생활건강,2016,Q4,생활소비재,-0.14670661495958995,0.07425742574257432,0.03788268562431463,0.03966630321248821,-0.050069797765684654,-0.08843909819748974,-0.045978396945784206,0.11507100709921253,051900
32,에이블씨엔씨,2016,Q4,생활소비재,0.13080745708407376,0.07425742574257432,0.07590005991059412,-0.016892946222105354,0.3677787356430866,0.4202331142122049,-0.3009623166335258,0.13429772545505658,078520
32,아모레퍼시픽,2016,Q4,생활소비재,-0.33883019855786173,0.07425742574257432,0.025394066939844473,0.07692301559103587,-0.00555631874412843,-0.1357695358708555,-0.2655681548203288,0.16589264307931617,090430
32,CJ제일제당,2016,Q4,생활소비재,-0.1466937667737538,0.07425742574257432,0.006632761320590985,0.07689402240499743,0.13684361013213397,-0.10563780634377984,-0.041056280407495316,-0.05189363471174286,097950
32,풍산,2016,Q4,철강_소재,-0.14695127517665957,0.07425742574257432,-0.05180458230385965,-0.03996698587584724,-0.026572352431740387,0.25191609977938256,-0.11697549293909915,-0.03965446938268989,103140
32,한국철강,2016,Q4,철강_소재,-0.1800884569441198,0.07425742574257432,0.05124966156687605,-0.0032867340458127003,-0.004827982460703262,0.11336845647129556,-0.01796600191915554,0.005729494479534837,104700
32,락앤락,2016,Q4,생활소비재,-0.097978548455144,0.07425742574257432,0.009979840631697323,0.03509866835319908,0.1269468329169261,-0.006396816464321664,0.4549989800756187,-0.0750493671288299,115390
32,이마트,2016,Q4,생활소비재,0.001773946808808033,0.07425742574257432,0.012147781817614334,0.02012291803356714,-0.007720500192945012,-0.09804050093423977,-0.01615412461693566,0.03623838776016725,139480
32,삼양사,2016,Q4,생활소비재,-0.2081990990132944,0.07425742574257432,-0.11325871597509796,-0.03617865082460592,0.06848800579359082,-0.008678468587527632,-0.11484695380293175,-0.04819484205349735,145990
32,한국콜마,2016,Q4,생활소비재,-0.164350161287377,0.07425742574257432,0.10336359231164782,0.13788343708507478,0.08184217397563365,0.09484910374777433,-0.33149875397187234,0.08648838776016723,161890
32,코스맥스,2016,Q4,생활소비재,-0.038787551117069954,0.07425742574257432,0.2268855201336517,0.08723822845767848,-0.07429747316240276,0.05025834035282872,-0.01480444289703009,-0.09780248980519052,192820
