,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
21,하이트진로,2019,Q3,생활소비재,0.2802798329144396,-0.10146539633409102,0.07165593032855733,0.0006343433154849532,-0.004396058754765231,0.009775092172608968,-0.022929227600847035,0.038010294575439196,000080
21,조선내화,2019,Q3,철강_소재,-0.03144183754940612,-0.10146539633409102,0.013453926118402793,0.05455898024916017,0.09871366089990796,-0.03795445193158342,0.6372232778833598,-0.0801617267083218,000480
21,영풍,2019,Q3,철강_소재,-0.07773391307052892,-0.10146539633409102,0.001026945375974364,-0.0020241654607037196,-0.07404132351690362,-0.06767249275096132,-0.008623899036796057,-0.06864437869804776,000670
21,CJ,2019,Q3,생활소비재,0.0876596259759125,-0.10146539633409102,0.0073445635061542,0.0034708583210154575,0.05399816217322417,-0.013868677224125991,-0.0386824568722437,-0.12836156294329962,001040
21,동국제강,2019,Q3,철강_소재,-0.10926373781301162,-0.10146539633409102,-0.04065896588193629,0.0022842832152702996,-0.02888668122987359,-0.059688266739921,0.278747290337477,-0.23015265352589184,001230
21,세아베스틸,2019,Q3,철강_소재,-0.022017793378926218,-0.10146539633409102,-0.009394106420538062,-0.008291026036593041,0.04693712246961046,-0.14704193177747826,0.12635223101804982,-0.40263041274606515,001430
21,대상,2019,Q3,생활소비재,-0.016678527527980727,-0.10146539633409102,0.0319751527873644,0.03607698903771861,-0.06830688447359012,0.11660446636080435,-0.21948230487899012,-0.17116254653552745,001680
21,오리온,2019,Q3,생활소비재,0.02043666881706442,-0.10146539633409102,0.12956335298577826,0.007800447084038931,-0.0357919704334313,0.36448215843734566,0.00709350737493275,-0.1504634047634513,001800
21,고려제강,2019,Q3,철강_소재,-0.1426712206449453,-0.10146539633409102,0.002726227117547886,-0.0025180039290054745,-0.044520317203429194,-0.137657211994467,0.007376409109812521,-0.20833910725425817,002240
21,아모레G,2019,Q3,생활소비재,0.3027252659402598,-0.10146539633409102,0.07203738069164145,0.027868682195731243,-0.0050666074187804,-0.013864348650130198,-0.011599316778774904,-0.14143855502809646,002790
21,세아제강,2019,Q3,철강_소재,-0.1571294559099436,-0.10146539633409102,0.004590828162763794,0.006098276048332574,0.17208350652767535,0.606989824781458,-0.024300951335158083,-0.35538363092121505,003030
21,남양유업,2019,Q3,생활소비재,-0.21883060991489223,-0.10146539633409102,-0.0008062929379824002,-0.015074503681693718,-0.1317009901973103,-0.035528723105934246,-0.04105017498192376,-0.21975698492432408,003920
21,현대제철,2019,Q3,철강_소재,-0.23592363470412236,-0.10146539633409102,-0.004507150868397036,0.0016144660747736683,-0.013020789056689241,-0.1113385366684494,0.023264205626819745,-0.27326187784493083,004020
21,농심,2019,Q3,생활소비재,-0.00952486751588151,-0.10146539633409102,0.007211417464328518,0.09673860936494516,0.06730182675883034,0.01714105441926317,-0.00958180933975461,0.2389364481694069,004370
21,삼광글라스,2019,Q3,철강_소재,-0.20192616725131085,-0.10146539633409102,-0.024821525533567534,-0.10252109725951652,-0.10578562092269617,-0.4338666643091328,-0.19406254651741128,0.012278646620486292,005090
21,빙그레,2019,Q3,생활소비재,-0.14858969059051724,-0.10146539633409102,0.6921604352854518,-0.000355805271806231,-0.11125258506219426,0.07284684675111164,0.08787322272725495,-0.04657183270994533,005180
21,롯데칠성,2019,Q3,생활소비재,-0.10676315554364323,-0.10146539633409102,0.01680049832323105,-0.005505573822425891,-0.04203033719655702,-0.020517668437002756,0.003006467181135841,-0.18874623829601198,005300
21,현대그린푸드,2019,Q3,생활소비재,-0.10379415904414765,-0.10146539633409102,0.02085962607204883,0.004372174107435622,0.15604413038022935,0.08098849655977225,-0.1113982656045811,-0.2512865642853134,005440
21,POSCO,2019,Q3,철강_소재,-0.0369371482176359,-0.10146539633409102,0.007239720428508178,0.018178597318007306,0.10279289324922036,0.034784114886201145,0.2195101750710271,-0.07712050684768068,005490
21,삼립식품,2019,Q3,생활소비재,-0.009357330657772722,-0.10146539633409102,0.016068992950110106,0.5826182425775157,0.8757188980965793,0.03357728639936264,3.4075708261171602,-0.21491658150414625,005610
21,크라운제과,2019,Q3,생활소비재,-0.11345583980642095,-0.10146539633409102,0.0017164083840812694,-0.00019878703060449698,0.010368526826329605,0.4414980708065164,-0.09397742508412488,-0.2034993236259083,005740
21,GS리테일,2019,Q3,생활소비재,-0.08304177194964817,-0.10146539633409102,0.028858877104721348,-0.0005380101437516549,-0.004824061684372216,0.03037393017945078,0.19279170474774476,-0.1010458152912597,007070
21,오뚜기,2019,Q3,생활소비재,-0.15989466455750517,-0.10146539633409102,0.019410056883409688,0.05222590632538959,0.06265513654076815,0.035239048790653094,0.0917911337659294,-0.02672794854789709,007310
21,무림P&P,2019,Q3,철강_소재,0.009717781359828884,-0.10146539633409102,0.009909477493208696,-0.0077987608802240205,-0.07553127313293251,-0.09729627817080866,0.07360608223306975,-0.24961119541443214,009580
21,고려아연,2019,Q3,철강_소재,-0.14105694574294525,-0.10146539633409102,0.02421250824795229,0.009092219855980854,0.04500700180991757,-0.048441178936174834,-0.004248842451485713,0.021251591094046646,010130
21,한국전력,2019,Q3,생활소비재,-0.013779777699707618,-0.10146539633409102,-0.0007755803989889509,-0.004258078938752741,-0.011339291562197706,0.2137079634292378,0.015482355669758086,-0.15232934492999803,015760
21,KT&G,2019,Q3,생활소비재,-0.11894934333958712,-0.10146539633409102,0.5153783380156587,0.05516663000035327,-0.2660826998338096,-0.10973648063488706,0.04075226827741796,-0.01591734657680033,033780
21,무학,2019,Q3,생활소비재,-0.24388159266208032,-0.10146539633409102,-0.010904308075077251,-0.03493333549312505,-0.1112303610459634,-0.17511044354973404,-0.1025416452293283,-0.32663101649444326,033920
21,한국가스공사,2019,Q3,생활소비재,-0.07251407129455897,-0.10146539633409102,-0.07433913497733058,0.028593474725793433,0.0575134373997126,-0.08629889389593237,0.025878165887932347,-0.30315210554670446,036460
21,팜스코,2019,Q3,생활소비재,-0.050135660412831504,-0.10146539633409102,-0.01812210369324818,0.04566112789923649,0.13173118794439875,-0.010916997300108977,-0.0066780425682688715,-0.2482487603265782,036580
21,동원F&B,2019,Q3,생활소비재,-0.12204010468434175,-0.10146539633409102,0.8393374186472,0.12449545288815145,0.08065485326231303,0.26587708443436586,0.2990837312854917,-0.08686428611843175,049770
21,LG생활건강,2019,Q3,생활소비재,-0.07488168674430822,-0.10146539633409102,0.0588657941872468,0.06634372751062467,0.016184783163429195,0.08702416770775412,-0.1583750988451056,0.07819199737112377,051900
21,에이블씨엔씨,2019,Q3,생활소비재,-0.10865373807938705,-0.10146539633409102,-0.044767026079388206,-0.008066237277941757,-0.16167675566359074,-0.20024719007404512,-0.15176896555459263,-0.09882021227518836,078520
21,아모레퍼시픽,2019,Q3,생활소비재,0.2951988671080346,-0.10146539633409102,0.03589888404682817,-0.010516747738194443,0.03613786467839608,0.06052700374794706,-0.08285135006760957,0.11571830085487406,090430
21,CJ제일제당,2019,Q3,생활소비재,-0.027707190411728727,-0.10146539633409102,0.02227742259817722,0.017424225421454498,-0.021593194871876276,0.07248043802725301,-0.010322315780186497,-0.02972957150851893,097950
21,풍산,2019,Q3,철강_소재,-0.08783622014338996,-0.10146539633409102,-0.0038486278834268806,0.001563636762796028,0.006175501526227478,-0.06557897937361468,-0.045533485929682205,-0.03890384237774755,103140
21,한국철강,2019,Q3,철강_소재,-0.12556780148396757,-0.10146539633409102,0.08894705040002115,-0.0027607312325176325,0.21116115028282323,-0.04208016594596553,-0.04771963216125663,-0.17810207629883643,104700
21,락앤락,2019,Q3,생활소비재,-0.15632992721107136,-0.10146539633409102,-0.00789698966772634,0.004301134306406551,0.20737177989337185,0.2083251367511736,0.01765373297885975,-0.18738151123320126,115390
21,이마트,2019,Q3,생활소비재,0.018466781913368466,-0.10146539633409102,0.03551516543305211,-0.00985634207217001,0.007116443131266692,0.13957040365390916,0.11928337535588418,-0.019998122799292778,139480
21,삼양사,2019,Q3,생활소비재,-0.09328960723402935,-0.10146539633409102,0.007796025637030413,-0.006223737512480287,-0.016161460511736725,0.04321621967896383,0.013398106999872317,-0.2579080727714995,145990
