,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
6,하이트진로,2023,Q2,생활소비재,-0.15510437639735503,-0.03519218134034163,-0.02626055787165582,0.005814312174138969,-0.05112593418988398,0.05317315783530008,0.009208579083249901,0.06525524190560864,000080
6,조선내화,2023,Q2,철강_소재,0.01859796740924216,-0.03519218134034163,-0.021716290280187622,-0.16263129821144584,0.2984630361073426,-1.0,0.7872541419431884,-0.20592868253686974,000480
6,영풍,2023,Q2,철강_소재,-0.008138775911639778,-0.03519218134034163,-0.02415226449330099,0.048209233975342825,-0.16673179048034303,0.04329616218725052,-0.001748827615193571,-0.11496775629119849,000670
6,CJ,2023,Q2,생활소비재,-0.17919900942632128,-0.03519218134034163,0.005832896904294893,-0.0001804902428939048,-0.20959955712256473,0.03578219042817188,0.02287837532444903,0.23725698679259047,001040
6,동국제강,2023,Q2,철강_소재,0.20365198402539958,-0.03519218134034163,0.116804760161203,-0.8714740667430391,-0.9866329821977048,-0.9989383478227063,-0.9634186773797745,-0.2414258499784816,001230
6,세아베스틸,2023,Q2,철강_소재,-0.01517141271331833,-0.03519218134034163,-0.010380686732845978,-0.005306937017632962,-0.1534267358578889,-0.930894918620101,-0.003341721179336843,-0.011149875952507583,001430
6,대상,2023,Q2,생활소비재,-0.11603061908663619,-0.03519218134034163,0.03261988164759111,0.009756741601712582,-0.004032830072731586,0.025288841820854557,0.025740115173348954,0.20231955530211015,001680
6,오리온,2023,Q2,생활소비재,-0.10112309208470176,-0.03519218134034163,-0.03585836004098364,0.004950204766872357,-0.0071564875524158245,-0.7464010918413524,0.01923993166240967,0.09904749246854505,001800
6,고려제강,2023,Q2,철강_소재,0.19543682499953216,-0.03519218134034163,0.008092047951840264,-0.0002941209037988779,-0.11346696179580595,0.1353832286758263,0.0023224824307404024,-0.14986109013631127,002240
6,아모레G,2023,Q2,생활소비재,-0.0006872790240209092,-0.03519218134034163,0.0004715397525256737,-0.04071284878663106,-0.5275062521837133,0.0357939571240633,-0.4243677732782719,-0.0855900374796735,002790
6,세아제강,2023,Q2,철강_소재,0.21341076251411584,-0.03519218134034163,0.0002896623968129397,0.007949894166017213,-0.16277797991485932,-0.8310087795319322,0.08511688045774246,-0.0356870328660239,003030
6,남양유업,2023,Q2,생활소비재,-0.14653587963211323,-0.03519218134034163,-0.008140505369485407,-0.03275603919347714,0.011600009230525288,0.07029630672807574,0.05106960747199696,0.08233999261266219,003920
6,현대제철,2023,Q2,철강_소재,-0.048063175218814744,-0.03519218134034163,0.02050219584656121,-0.007452810444483315,-0.0811824661914532,0.04628851965802294,-0.04492725193717151,0.02053365005905311,004020
6,농심,2023,Q2,생활소비재,0.02837237111550478,-0.03519218134034163,0.014291257321718653,-0.005658927937548741,0.013718580956208148,0.013230032266500213,0.018927798509446925,0.24311145778868068,004370
6,삼광글라스,2023,Q2,철강_소재,-0.14846349759528193,-0.03519218134034163,-0.005915430933253973,0.0046796536394433375,-0.03162433330029801,-0.1598188380404698,-0.27554423665350025,0.0944702679884324,005090
6,빙그레,2023,Q2,생활소비재,0.0038271566715171526,-0.03519218134034163,2.418457892941483,-0.007365118119692204,0.0568729919841664,0.23550845425708533,0.11691353104137381,0.24468215121572648,005180
