,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
10,하이트진로,2022,Q2,생활소비재,-0.05541183527418489,0.13207484462760455,0.10988968351355366,-0.00486814847886663,-0.16849693083145334,0.07507877310486655,-0.10949444394848495,-0.08268146388369943,000080
10,조선내화,2022,Q2,철강_소재,0.0106567373303834,0.13207484462760455,0.03162022344809268,0.023162184616593695,0.0659440581629811,0.014276027974252203,-0.04901056267699688,0.0007924334269140132,000480
10,영풍,2022,Q2,철강_소재,-0.0521362441005687,0.13207484462760455,0.00494612295622221,0.015744613299038868,-0.09826135530083813,0.24917427425803074,-0.02287231757590713,0.29243453105298334,000670
10,CJ,2022,Q2,생활소비재,0.014524224541941813,0.13207484462760455,0.006281080295398311,0.0021656217953611723,-0.1792772536382813,0.05650237465735919,0.0068316136831265695,-0.028630712774054167,001040
10,동국제강,2022,Q2,철강_소재,-0.15877711467885566,0.13207484462760455,0.053176349932853695,-0.07392041524284332,0.01612049146405048,0.08558858085986665,-0.04303944109175972,-0.12025716539876316,001230
10,세아베스틸,2022,Q2,철강_소재,0.03271181775853575,0.13207484462760455,-0.06736778900573648,0.018085862368653727,-0.7486104589956522,-0.9980958200082215,-0.6936278318644902,0.10859857971196203,001430
10,대상,2022,Q2,생활소비재,0.00908591641667051,0.13207484462760455,0.031961079673317405,0.05538075129377629,0.03334131492264092,0.02006316343272041,0.06033884571001935,-0.03113067350765521,001680
10,오리온,2022,Q2,생활소비재,0.11705508667435624,0.13207484462760455,0.008424818935703682,-0.000968387875192489,-0.5380934819168897,-0.7075019099455933,-0.022999462649111346,-0.0074771304231540416,001800
10,고려제강,2022,Q2,철강_소재,-0.16455363727837946,0.13207484462760455,0.01009503734190087,0.00026293766280915953,-0.027637233645164017,0.07264133659083005,0.012320131143208846,-0.11527759164887477,002240
10,아모레G,2022,Q2,생활소비재,-0.1529368295026173,0.13207484462760455,-0.0008303513930537632,0.004279962555753691,-0.46602340002228404,0.056529548762251025,0.026931841443550653,-0.1733895665421122,002790
10,세아제강,2022,Q2,철강_소재,0.3254150022654639,0.13207484462760455,0.0014438648254975206,0.006756590006371521,-0.13527344401904717,-0.8585160428707439,-0.012354146905841024,-0.2145597434463611,003030
10,남양유업,2022,Q2,생활소비재,0.01619361040473865,0.13207484462760455,-0.013577851608926994,-0.00872844726875921,-0.04466798102344527,-0.0040177905838105765,-0.0011934618686342269,0.014653148954756496,003920
10,현대제철,2022,Q2,철강_소재,-0.08849662852481424,0.13207484462760455,0.04527905730002679,-0.027303979934719225,-0.008660559507734922,0.07558714551363988,-0.03786854865749645,-0.07399040146856845,004020
10,농심,2022,Q2,생활소비재,0.018852195521839837,0.13207484462760455,0.002913364690631637,0.00616677624591766,0.05064387902530365,0.027244587449402946,0.04821851607253591,0.055899257977107306,004370
