,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,Label,Code
5,하이트진로,2023,Q3,생활소비재,0.06525524190560864,0.106533304958502,0.039699472260998014,-3.427493868513043e-05,0.03160062933143459,0.005466180006437282,0.1534918485429133,-0.14990381084427554,000080
5,조선내화,2023,Q3,철강_소재,-0.20592868253686974,0.106533304958502,-0.005330906815099179,0.054763968572571375,-0.4222642492120827,0.0,-0.1967934772620079,-0.23123545640332863,000480
5,영풍,2023,Q3,철강_소재,-0.11496775629119849,0.106533304958502,0.0288519698430314,0.01830425685282111,0.024841476725488976,-0.187350790794514,0.026726279440383305,-0.11901841935253826,000670
5,CJ,2023,Q3,생활소비재,0.23725698679259047,0.106533304958502,0.006561338116065185,0.0316585615253433,0.255685799315158,0.0015528389839369883,0.025254475159158796,0.10516296191705135,001040
5,동국제강,2023,Q3,철강_소재,-0.2414258499784816,0.106533304958502,0.000209763266583618,-0.007238492530937002,-0.40914135951161745,2.2918387602781713,-0.1967902574221131,-0.16895502636089346,001230
5,세아베스틸,2023,Q3,철강_소재,-0.011149875952507583,0.106533304958502,0.00013646858508131743,-0.002617713533760946,-0.004145037304863597,-0.04552725838873084,-0.5385046626227776,-0.08331126280678475,001430
5,대상,2023,Q3,생활소비재,0.20231955530211015,0.106533304958502,0.026382540041726132,0.006776147810416244,0.034810311891903645,0.1057636148372354,0.0035075270613653675,-0.18735620286412608,001680
5,오리온,2023,Q3,생활소비재,0.09904749246854505,0.106533304958502,0.06838789522540623,0.0024569212130651774,0.011109873282791005,0.07764086580874863,0.0043341107601491125,-0.22410267205819728,001800
5,고려제강,2023,Q3,철강_소재,-0.14986109013631127,0.106533304958502,0.011585705549137959,0.0011528951925459108,-0.012261758003698886,-0.053124662792637944,-0.008613517170887208,0.02206669831066725,002240
5,아모레G,2023,Q3,생활소비재,-0.0855900374796735,0.106533304958502,0.005912931268771127,0.004821176994932896,-0.2026856366875761,0.001536970756202738,0.052095060638998714,-0.2113172777498022,002790
5,세아제강,2023,Q3,철강_소재,-0.0356870328660239,0.106533304958502,0.0037539934572834444,0.006331143171886211,-0.015551045718263823,-0.5816483071462195,-0.007957660313836157,0.06408017624255795,003030
5,남양유업,2023,Q3,생활소비재,0.08233999261266219,0.106533304958502,-0.006101072294212084,-0.01590048318359938,-0.0021297146588590277,-0.01906458558677937,-0.020107263389877117,0.12716429007244945,003920
5,현대제철,2023,Q3,철강_소재,0.02053365005905311,0.106533304958502,0.008875531749661603,-0.004585645044899778,-0.05231859310139564,-0.10576483759076494,-0.04221823962245075,-0.12991780905310743,004020
5,농심,2023,Q3,생활소비재,0.24311145778868068,0.106533304958502,0.016540520193583097,0.010359406527498782,0.028383991939177955,0.018355636706757883,-0.028774285245781184,-0.3832606228220312,004370
5,삼광글라스,2023,Q3,철강_소재,0.0944702679884324,0.106533304958502,0.17057100745501597,-0.0010677863302566148,0.05514066504335058,0.07949656918914494,-0.17384904904564968,-0.244654431794135,005090
5,빙그레,2023,Q3,생활소비재,0.24468215121572648,0.106533304958502,1.0009816047653333,-0.010765085323088952,0.08125898079842031,0.08249118129573252,-0.007632707849610565,-0.18555266399671505,005180
5,롯데칠성,2023,Q3,생활소비재,0.19770512006767577,0.106533304958502,0.027675458181970036,-0.0016900598380182874,-0.02776568342184893,0.0447503517944603,-0.0009405614736194279,-0.29854025651173866,005300
5,현대그린푸드,2023,Q3,생활소비재,0.036903402736017006,0.106533304958502,-0.002978315583453406,0.36498291371777736,0.22017626076546915,0.001580763123300244,0.36594538993286485,0.08749462331802357,005440
5,POSCO,2023,Q3,철강_소재,-0.1548998759525076,0.106533304958502,-0.0007603595491965098,-0.004985837363442491,0.07520473772386205,0.027698873131512203,-0.3907350807669986,-0.12689963756875255,005490
5,삼립식품,2023,Q3,생활소비재,0.0066272894141746405,0.106533304958502,0.02722079096604868,-0.04518686145422213,-0.017734678205181376,-0.04392489708069802,-0.054087860571124025,-0.23143933308341808,005610
5,크라운제과,2023,Q3,생활소비재,0.002583117244771331,0.106533304958502,-0.004558357255376233,-0.0004764024831023228,0.01473346099917805,0.028213504681165347,0.008199403998065291,-0.06942558392178161,005740
5,GS리테일,2023,Q3,생활소비재,0.06785490497220799,0.106533304958502,0.02509165483471998,0.008357404476413643,-0.0010777409838197416,0.047659965535571835,-0.07722410995713103,-0.23976420579566762,007070
5,오뚜기,2023,Q3,생활소비재,0.06850714615412441,0.106533304958502,0.025665620279390122,-0.0006264116097307593,0.016581155808231607,0.07620596875256891,0.006153775652151694,-0.1020176622102293,007310
5,무림P&P,2023,Q3,철강_소재,-0.04189260821913885,0.106533304958502,-0.02909029439136246,0.029550130050436607,0.025795626927788584,0.004168864469310085,0.0369164483334794,-0.14055262680523023,009580
5,고려아연,2023,Q3,철강_소재,0.015317304317304298,0.106533304958502,-0.013391724428220453,-0.005740122820317106,0.10485225347114002,-0.002496083962681972,-0.017570161177820287,-0.16686356675994282,010130
5,한국전력,2023,Q3,생활소비재,-0.014868313616894745,0.106533304958502,0.5090174773276013,0.007404629751003755,0.02242531205120324,0.2516407394113349,-0.02944168792407653,0.3019371400496577,015760
5,KT&G,2023,Q3,생활소비재,0.11667024549377489,0.106533304958502,0.2703200864728017,0.061981736747718896,0.45763445069671893,0.10589226623588943,4.400596526596545,-0.08254307423163569,033780
5,무학,2023,Q3,생활소비재,0.018691673343267066,0.106533304958502,0.005472279046010664,-0.2611486992422304,-0.24433623217506972,-0.033899681099560874,-0.18461131487913118,-0.17894331698613736,033920
5,한국가스공사,2023,Q3,생활소비재,-0.039048603936852,0.106533304958502,-0.05093188431632445,0.016921216760542368,-0.010029877199261739,-0.028394588472587023,0.08167884352780663,0.07310244983494102,036460
5,팜스코,2023,Q3,생활소비재,-0.188075508663744,0.106533304958502,0.030548509106162136,0.0026889326148487047,0.021701610659500936,-0.03714185183795338,-0.04905456142051656,-0.05737346969145729,036580
5,동원F&B,2023,Q3,생활소비재,0.18256459923126583,0.106533304958502,0.8590753456751412,0.07921191388774163,0.26008985306874255,0.25737382172868295,0.6905977322918218,-0.10548364003736209,049770
5,LG생활건강,2023,Q3,생활소비재,-0.3125996810207337,0.106533304958502,0.014681027917104794,0.0013607178162402533,0.10366794417359437,0.025610086487110495,-0.030087257281666724,-0.061355011607819664,051900
