,name,year,quarter,sector,Relative Return,자본총계 변화율,비유동자산 변화율,특정 증권 등 소유 증감 수 변화율,비유동부채 변화율,이익잉여금 변화율,매출액 변화율,국제유가 변화율,유동자산 변화율,자산총계 변화율,Label,Code
28,Chosun_Refractories,2017,Q4,비금속,-0.035475371237458135,0.021686761534230548,0.037501053475453516,0.08093247545489013,0.40333146511995954,0.03240712164204507,0.3173780088069069,-0.18077144502014986,0.008646883777524206,0.028512950555032668,-0.014170456867492017,000480
27,Hanil_Cement,2017,Q4,비금속,-0.007703534883720871,0.005684413745210892,0.0047064637445362045,0.08091264776146745,0.03709779717454509,0.008017994171037324,0.3044179783158534,-0.18077144502014986,-0.010717428572693422,-0.0015105346588100144,0.22750101260125938,003300
27,Ssangyong_Cement,2017,Q4,비금속,-0.20030665165728573,-0.061047532705782226,-5.0378853013732794e-05,0.08088188259605567,0.06887547572571517,-0.17886148461140272,-0.056138260501775505,-0.18077144502014986,0.033822698231988135,0.0072500365917570475,0.5565807946038591,003410
27,IS_Dongseo,2017,Q4,비금속,-0.2646237269624573,-0.014360335976134175,0.018243361363502242,0.08090434013644554,0.013055268015280563,-0.019486974950244873,0.1486825397694178,-0.18077144502014986,-0.0009922898422891624,0.0043488666770877815,0.05348222089792272,010780
