,name,year,quarter,sector,Relative Return,자본총계 변화율,비유동자산 변화율,특정 증권 등 소유 증감 수 변화율,비유동부채 변화율,이익잉여금 변화율,매출액 변화율,국제유가 변화율,유동자산 변화율,자산총계 변화율,Label,Code
22,Chosun_Refractories,2019,Q2,비금속,-0.054676881057550863,-0.005497602655796907,-0.009374909742180693,-0.058792549621513146,-0.020776274166298236,-0.011623553875868664,0.06416579700148894,-0.09107698802174014,0.01068237081111012,-0.0032019743120481614,0.04070817428229012,000480
21,Hanil_Cement,2019,Q2,비금속,0.0001475195266488344,-0.017774687942512468,0.0038919479906682763,-0.05878249853129125,0.5450566361881002,-0.008557792771527462,-0.05878249853129125,-0.09107698802174014,0.026805822105779198,0.007340179433073413,-0.03499400635018524,003300
21,Ssangyong_Cement,2019,Q2,비금속,-0.03875290247810472,0.01356774392738791,0.010565992090062148,-0.0587351530496556,0.03243817852844433,0.019790214128871386,-0.24679549393955824,-0.09107698802174014,0.08500479260311278,0.026419967684254808,-0.02734941677236982,003410
21,IS_Dongseo,2019,Q2,비금속,-0.025387783394467858,-0.022325116827000002,-0.141833697949308,-0.058805850031734996,-0.7018487864707972,-0.02785550073099441,0.1657384441215224,-0.09107698802174014,-0.05582050391671767,-0.09053005577291073,0.234160280500943,010780
