,name,year,quarter,sector,Relative Return,자본총계 변화율,비유동자산 변화율,특정 증권 등 소유 증감 수 변화율,비유동부채 변화율,이익잉여금 변화율,매출액 변화율,국제유가 변화율,유동자산 변화율,자산총계 변화율,Label,Code
20,Chosun_Refractories,2019,Q4,비금속,0.019280181254291297,-0.0024803731794782458,0.0038229846206976337,0.024389803475434402,-0.1928018447384483,-4.900716840183783e-05,-0.04947619067499853,-0.023897949297593923,0.045499688277076955,0.015710836737581335,-0.03579183485173077,000480
19,Hanil_Cement,2019,Q4,비금속,-0.04222032021047534,0.09850163520058342,0.03697653645565524,0.024394056579174928,-0.04762509384213476,0.03791545391826501,0.02439405657917504,-0.023897949297593923,0.04101468982611878,0.03749391685959558,-0.19274167084824007,003300
19,Ssangyong_Cement,2019,Q4,비금속,-0.03545526466314336,0.022847456550823098,0.0014607482435416985,0.02437931086183842,0.0024268628095447387,0.06787745251196198,-0.19611384146787203,-0.023897949297593923,0.042212787889613024,0.01030387777598274,-0.14640386470224231,003410
19,IS_Dongseo,2019,Q4,비금속,-0.20391240229157362,-0.011305122036665782,0.10223325142058215,0.024340084381509586,-0.09121442366191768,-0.019625622156286937,-0.2513291556688031,-0.023897949297593923,-0.1914807433253094,-0.06741155590278125,0.022117497547486903,010780
